"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Milt Palacio","BOS","PG",75,195,2,23,41,0,518,135,34,38,10.5,16.0,0.2,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,101.0
"Tony Delk","BOS","SG",73,189,5,28,22,16,570,172,67,38,10.4,16.3,0.0,0.7,14,0,"227",65,33,13,10.2,17.6,-0.1,0.3,103.4,101.0
"Joseph Forte","BOS","SG",76,194,0,20,8,0,39,12,3,1,2.8,19.6,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,101.0
"Vitaly Potapenko","BOS","C",82,280,5,26,79,9,1343,301,0,174,11.4,14.1,1.3,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,101.0
"Kedrick Brown","BOS","SF",79,222,0,20,29,5,245,70,27,18,11.9,16.0,-0.1,0.5,2,0,"3",2,1,0,94.6,31.2,0.0,0.0,103.4,101.0
"Andre Miller","CLE","PG",74,200,2,25,81,81,3023,1045,87,228,21.8,22.6,8.7,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Zydrunas Ilgauskas","CLE","C",87,238,3,26,62,23,1329,567,5,187,17.4,27.0,1.5,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Brian Skinner","CLE","PF",81,255,3,25,65,8,1107,162,0,130,11.3,9.9,1.0,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Bryant Stith","CLE","SG",77,208,9,31,50,5,665,188,68,42,11.1,16.6,0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"DeSagana Diop","CLE","C",84,300,0,20,18,1,109,29,0,19,3.2,18.2,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Wesley Person","CLE","SG",78,195,7,30,78,78,2793,944,322,93,16.3,17.6,6.1,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Chris Mihm","CLE","C",84,265,1,22,74,60,1659,526,7,260,10.0,19.4,-0.5,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Tyrone Hill","CLE","PF",81,240,11,33,26,26,810,182,1,102,10.1,15.6,-0.1,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Michael Doleac","CLE","C",83,262,3,24,42,15,705,187,0,98,8.8,15.9,-0.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Bimbo Coles","CLE","PG",73,180,11,33,47,1,693,146,20,59,8.8,12.8,0.4,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Lamond Murray","CLE","SF",79,236,7,28,71,68,2312,986,238,148,16.7,24.7,2.9,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Jumaine Jones","CLE","PF",80,218,2,22,81,36,2142,640,168,184,13.2,16.1,1.5,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Ricky Davis","CLE","SF",78,195,3,22,82,8,1954,781,35,145,15.9,24.4,1.9,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Jeff Trepagnier","CLE","SG",76,200,0,22,12,0,77,23,1,8,8.4,22.1,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Trajan Langdon","CLE","SG",75,197,2,25,44,0,477,176,74,49,13.5,22.7,0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,108.2
"Zeljko Rebraca","DET","C",84,257,0,29,74,4,1179,374,0,192,16.2,21.4,1.4,1.9,5,0,"69",11,0,14,8.5,15.0,0.1,0.1,104.8,102.4
"Ratko Varda","DET","C",85,260,0,22,1,0,6,3,0,3,15.0,34.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,102.4
"Victor Alexander","DET","C",81,265,4,32,15,0,97,51,2,6,9.2,28.9,-0.3,0.1,1,0,"3",1,0,0,-8.8,16.3,0.0,0.0,104.8,102.4
"Ben Wallace","DET","C",81,240,5,27,80,80,2921,480,3,178,18.6,10.5,4.3,7.2,10,10,"408",59,0,24,16.4,11.4,0.1,1.3,104.8,102.4
"Corliss Williamson","DET","SF",79,245,6,28,78,7,1701,806,5,226,20.0,29.8,3.2,1.9,10,0,"269",112,2,31,15.4,27.4,0.0,0.5,104.8,102.4
"Damon Jones","DET","PG",75,185,3,25,67,0,1083,284,186,83,11.2,16.1,1.1,0.8,10,0,"181",42,27,14,11.1,13.5,0.2,0.3,104.8,102.4
"Rodney White","DET","SF",81,238,0,21,16,0,129,60,9,6,11.0,29.3,-0.4,0.2,1,0,"2",1,0,0,-50.4,49.0,-0.1,0.0,104.8,102.4
"Chucky Atkins","DET","PG",71,160,2,27,79,62,2285,790,336,177,14.5,20.0,3.3,1.8,10,10,"294",118,39,25,11.0,23.2,-0.1,0.4,104.8,102.4
"Jon Barry","DET","SG",76,195,9,32,82,6,1985,522,258,134,17.7,16.2,5.0,2.5,10,0,"177",61,38,14,15.6,23.1,0.1,0.3,104.8,102.4
"Dana Barros","DET","PG",71,163,12,34,29,20,582,192,71,37,10.5,19.2,0.0,0.5,4,0,"6",3,1,2,1.6,24.5,0.0,0.0,104.8,102.4
"Mikki Moore","DET","C",83,225,3,26,30,0,217,61,2,35,14.9,18.8,0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,102.4
"Clifford Robinson","DET","PF",82,225,12,35,80,80,2855,1069,304,243,13.5,21.6,0.8,3.5,10,10,"409",124,53,28,12.0,18.9,-0.1,0.8,104.8,102.4
"Brian Cardinal","DET","PF",80,245,1,24,8,0,43,13,7,5,15.9,15.2,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,102.4
"Michael Curry","DET","SG",77,210,7,33,82,75,1912,276,26,207,6.2,9.3,0.7,1.6,10,10,"221",39,13,32,9.2,10.8,0.4,0.3,104.8,102.4
"Jerry Stackhouse","DET","SF",78,218,6,27,76,76,2685,1319,300,163,19.0,32.3,3.2,2.6,10,10,"361",165,53,26,13.6,29.8,-0.1,0.5,104.8,102.4
"Greg Buckner","DAL","SG",76,210,2,25,44,16,885,198,16,124,13.3,12.8,1.7,0.6,7,0,"105",25,1,15,12.4,12.3,0.2,0.0,112.2,107.7
"Darrick Martin","DAL","PG",71,170,7,30,3,0,22,10,2,4,-11.2,24.4,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Charlie Bell","DAL","SG",75,200,0,22,2,0,2,0,0,0,7.6,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Adrian Griffin","DAL","SG",77,217,2,27,58,34,1383,359,54,142,14.2,13.8,2.3,1.2,4,1,"57",17,2,6,13.8,16.0,0.1,0.0,112.2,107.7
"Dirk Nowitzki","DAL","C",84,237,3,23,76,76,2891,1258,350,222,24.1,25.5,10.2,3.1,8,8,"357",164,28,27,24.8,26.7,1.1,0.3,112.2,107.7
"Wang Zhizhi","DAL","C",84,255,1,24,55,0,600,248,116,84,16.1,22.4,1.1,0.4,8,0,"44",16,6,11,16.1,18.5,0.2,0.0,112.2,107.7
"Donnell Harvey","DAL","PF",80,220,1,21,18,0,162,26,0,27,10.1,12.2,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Shawn Bradley","DAL","C",90,235,8,29,53,16,757,163,1,128,14.6,12.9,1.3,1.0,7,0,"25",6,0,9,3.1,12.2,0.0,0.0,112.2,107.7
"Johnny Newman","DAL","SF",79,190,15,38,47,17,724,148,57,88,8.3,12.1,0.6,0.3,3,2,"22",7,6,5,-4.8,13.9,-0.1,0.0,112.2,107.7
"Michael Finley","DAL","SF",79,215,6,28,69,69,2754,1228,224,144,17.6,23.9,5.3,1.0,8,8,"373",148,37,24,19.3,21.6,1.1,0.0,112.2,107.7
"Nick Van Exel","DAL","SG",73,170,8,30,27,2,757,314,98,35,16.3,23.2,1.3,0.2,8,1,"264",101,34,26,9.4,19.5,-0.1,-0.1,112.2,107.7
"Eduardo Najera","DAL","PF",80,240,1,25,62,11,1357,300,2,156,14.8,13.5,2.8,1.2,8,4,"122",23,0,22,10.7,10.2,0.3,0.0,112.2,107.7
"Avery Johnson","DAL","PG",70,175,13,36,17,0,152,49,0,17,11.8,19.5,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Steve Nash","DAL","PG",75,195,5,27,82,82,2837,1088,343,164,20.7,23.0,9.5,0.3,8,8,"323",118,45,20,18.7,22.0,0.9,-0.2,112.2,107.7
"Tariq Abdul-Wahad","DAL","SG",78,223,4,27,4,0,24,2,0,5,0.3,10.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Evan Eschmeyer","DAL","C",83,255,2,26,31,6,299,50,0,60,9.9,12.2,0.2,0.4,3,0,"8",1,0,2,6.5,5.4,0.0,0.0,112.2,107.7
"Tim Hardaway","DAL","PG",72,175,11,35,54,2,1276,494,279,84,13.4,21.3,1.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Juwan Howard","DAL","PF",81,240,7,28,53,44,1659,585,1,170,15.1,20.3,2.4,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Raef LaFrentz","DAL","C",83,240,3,25,27,25,787,261,95,108,15.8,18.1,0.9,1.0,8,8,"245",78,18,39,16.1,15.8,0.4,0.1,112.2,107.7
"Danny Manning","DAL","PF",82,230,13,35,41,10,552,149,7,80,11.7,15.4,0.3,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",112.2,107.7
"Leon Smith","ATL","C",82,235,0,21,14,0,100,26,0,12,14.0,16.5,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Mark Strickland","ATL","SF",81,210,6,31,46,10,654,204,4,48,11.4,17.4,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Hanno Mottola","ATL","C",83,247,1,25,82,14,1371,384,13,174,8.4,16.1,-0.3,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Shareef Abdur-Rahim","ATL","PF",81,225,5,25,77,77,2980,1297,70,214,19.8,27.0,4.1,3.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Toni Kukoc","ATL","SF",82,192,8,33,59,9,1494,504,171,91,14.4,20.7,0.9,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Chris Crawford","ATL","PF",81,235,4,26,7,4,131,45,1,21,11.5,21.3,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"DerMarr Johnson","ATL","SF",81,201,1,21,72,46,1727,540,247,163,11.3,18.0,0.2,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Emanual Davis","ATL","PG",76,195,4,33,28,20,774,198,85,68,6.5,15.1,-0.7,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Ira Newble","ATL","SF",79,220,1,27,42,35,1273,263,7,117,11.5,12.5,1.5,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Jason Terry","ATL","SG",74,176,2,24,78,78,2967,1219,444,156,19.2,23.6,6.6,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Jacque Vaughn","ATL","PG",73,190,4,26,82,16,1856,438,54,183,13.1,14.8,2.5,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Alan Henderson","ATL","PF",81,235,6,29,26,1,422,116,1,40,13.4,16.8,0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Cal Bowdler","ATL","PF",82,245,2,24,52,0,585,174,5,64,9.4,15.9,0.0,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Dion Glover","ATL","SG",77,228,2,23,55,25,1156,456,91,89,13.1,22.6,0.0,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Reggie Slater","ATL","PF",79,215,6,31,4,0,37,13,0,2,18.0,20.7,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Dickey Simpkins","ATL","PF",81,248,6,29,1,0,3,0,0,0,11.6,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Nazr Mohammed","ATL","C",82,221,3,24,82,73,2168,713,1,252,14.0,19.4,0.9,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Theo Ratliff","ATL","C",82,225,6,28,3,2,82,20,0,8,11.1,17.6,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.8,106.4
"Kelvin Cato","HOU","C",83,255,4,27,75,73,1917,326,1,208,15.0,11.2,3.6,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Kevin Willis","HOU","PF",84,220,16,39,52,5,865,284,1,98,16.1,19.5,0.8,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Terence Morris","HOU","SF",81,221,0,23,68,12,1110,289,78,72,9.5,14.5,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Kenny Thomas","HOU","PF",79,261,2,24,72,71,2484,829,16,195,16.4,20.9,2.6,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Tierre Brown","HOU","SG",74,189,0,22,40,1,403,115,12,26,12.4,19.3,-0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Moochie Norris","HOU","PG",73,175,4,28,82,26,2249,631,134,130,13.1,17.8,1.2,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Glen Rice","HOU","SF",79,215,12,34,20,20,606,167,64,34,8.0,15.6,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Cuttino Mobley","HOU","SG",76,190,3,26,74,74,3116,1358,377,189,16.7,24.9,4.6,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Jason Collier","HOU","C",84,260,1,24,25,2,365,95,1,40,11.1,15.5,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Dan Langhi","HOU","SF",83,220,1,24,34,8,434,125,4,25,8.5,14.8,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Eddie Griffin","HOU","PF",82,220,0,19,73,24,1896,666,273,117,13.8,18.4,1.0,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Oscar Torres","HOU","SG",78,210,0,25,65,13,1075,341,126,64,11.4,18.8,0.7,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Walt Williams","HOU","SF",80,219,9,31,48,25,1117,396,183,106,13.1,19.6,1.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Steve Francis","HOU","PG",75,195,2,24,57,56,2343,1007,210,172,19.1,28.0,3.2,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.1,108.6
"Zach Randolph","POR","PF",81,253,0,20,41,0,238,107,0,29,16.9,25.7,0.2,0.3,1,0,"1",0,0,0,0.0,0.0,0.0,0.0,107.4,104.0
"Ruben Boumtje-Boumtje","POR","C",84,257,0,23,33,1,245,32,0,38,6.5,10.6,-0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.4,104.0
"Rick Brunson","POR","PG",76,190,4,29,59,2,520,113,11,51,12.2,15.6,0.2,0.5,2,0,"2",0,0,0,0.0,0.0,0.0,0.0,107.4,104.0
"Bonzi Wells","POR","SG",77,210,3,25,74,69,2348,1039,172,208,18.4,26.4,3.0,3.0,3,3,"106",38,7,11,9.0,22.8,-0.2,0.1,107.4,104.0
"Damon Stoudamire","POR","PG",70,171,6,28,75,71,2796,918,295,153,14.7,18.8,4.9,1.7,3,3,"99",22,4,5,3.0,12.2,-0.2,0.0,107.4,104.0
"Ruben Patterson","POR","SF",77,224,3,26,75,13,1765,619,36,140,18.8,22.1,3.7,1.9,3,0,"65",15,1,7,6.1,14.6,-0.1,0.0,107.4,104.0
"Shawn Kemp","POR","PF",82,230,12,32,75,5,1232,407,4,184,12.1,20.2,0.3,1.6,3,0,"35",7,0,8,6.4,16.9,0.0,0.0,107.4,104.0
"Derek Anderson","POR","SG",77,194,4,27,70,27,1860,612,228,113,15.5,19.4,3.8,1.5,3,0,"76",30,6,1,19.9,25.5,0.2,0.0,107.4,104.0
"Steve Kerr","POR","PG",75,175,13,36,65,0,775,217,66,49,12.3,15.2,1.5,0.4,3,0,"39",14,8,6,17.8,19.4,0.1,0.0,107.4,104.0
"Rasheed Wallace","POR","PF",82,225,6,27,79,79,2963,1287,317,212,19.3,23.7,5.6,4.1,3,3,"125",69,17,12,21.1,27.5,0.3,0.1,107.4,104.0
"Mitchell Butler","POR","SG",77,210,6,31,11,0,90,23,3,10,9.4,16.9,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.4,104.0
"Scottie Pippen","POR","SF",80,210,14,36,62,60,1996,599,177,162,14.9,19.1,1.2,2.6,3,3,"99",39,11,14,21.5,23.4,0.2,0.1,107.4,104.0
"Dale Davis","POR","C",83,230,10,32,78,77,2447,580,0,193,16.6,13.7,5.4,3.1,3,3,"70",11,0,16,7.2,8.7,-0.1,0.1,107.4,104.0
"Chris Dudley","POR","C",83,235,14,36,43,2,327,50,2,42,7.1,9.9,-0.1,0.4,2,0,"3",1,0,1,-27.6,29.4,-0.1,0.0,107.4,104.0
"Erick Barkley","POR","PG",73,177,1,23,19,4,228,68,7,29,9.8,16.9,-0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.4,104.0
"Derek Fisher","LAL","PG",73,200,5,27,70,35,1974,666,349,121,14.0,17.6,3.7,1.8,19,19,"649",168,81,49,10.7,14.8,0.8,0.5,109.4,101.7
"Brian Shaw","LAL","PG",78,190,12,35,58,0,631,173,88,43,11.8,15.4,0.3,0.9,19,0,"238",63,32,16,10.9,13.8,0.1,0.2,109.4,101.7
"Robert Horry","LAL","PF",81,220,9,31,81,23,2140,460,203,208,14.5,12.8,3.3,3.6,19,14,"703",136,62,66,14.7,11.8,1.1,1.1,109.4,101.7
"Mitch Richmond","LAL","SG",77,215,13,36,64,2,709,247,62,61,10.7,19.4,0.1,0.8,2,0,"4",1,0,0,20.4,32.6,0.0,0.0,109.4,101.7
"Samaki Walker","LAL","PF",81,240,5,25,69,63,1655,365,0,170,14.5,12.9,2.4,2.8,19,5,"240",52,1,42,11.5,13.5,0.3,0.3,109.4,101.7
"Kobe Bryant","LAL","SG",78,200,5,23,80,80,3063,1597,132,228,23.2,30.4,8.9,3.8,19,19,"833",431,58,65,20.5,29.8,1.7,0.8,109.4,101.7
"Mike Penberthy","LAL","PG",75,185,1,27,3,0,12,2,0,0,31.3,14.1,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,101.7
"Rick Fox","LAL","SF",79,230,10,32,82,82,2289,605,208,244,11.3,15.2,1.5,2.8,19,19,"652",139,43,70,12.0,14.3,0.7,0.7,109.4,101.7
"Lindsey Hunter","LAL","PG",74,170,8,31,82,47,1616,490,208,120,9.4,15.6,0.2,1.7,18,0,"132",45,29,19,3.8,17.2,-0.1,0.1,109.4,101.7
"Joe Crispin","LAL","PG",72,185,0,22,6,0,27,12,4,2,5.0,25.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,101.7
"Jelani McCoy","LAL","C",82,245,3,24,21,0,104,21,0,14,9.5,14.0,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,101.7
"Shaquille O'Neal","LAL","C",85,325,9,29,67,66,2422,1229,1,199,29.7,31.8,9.2,4.0,19,19,"776",384,0,62,28.3,31.4,2.6,1.2,109.4,101.7
"Stanislav Medvedenko","LAL","C",82,250,1,22,71,6,729,304,4,119,15.6,23.0,0.9,0.9,7,0,"21",5,0,8,3.8,12.9,0.0,0.0,109.4,101.7
"Mark Madsen","LAL","PF",81,240,1,26,59,5,650,146,2,104,12.7,13.2,1.2,0.8,7,0,"10",1,1,1,-8.4,9.1,-0.1,0.0,109.4,101.7
"Devean George","LAL","SF",80,220,2,24,82,1,1759,523,178,190,12.6,16.4,1.6,2.6,19,0,"327",104,35,51,9.8,17.0,0.0,0.4,109.4,101.7
"Matt Harpring","PHI","SF",79,231,3,25,81,81,2541,838,69,201,14.1,19.1,2.6,3.6,5,5,"119",44,0,12,18.9,20.9,0.3,0.0,102.1,100.3
"Derrick Coleman","PHI","PF",82,230,11,34,58,58,2080,735,83,158,16.2,21.0,2.7,3.2,5,5,"191",42,13,10,18.7,13.7,0.6,-0.1,102.1,100.3
"Tim James","PHI","SF",79,212,2,25,9,0,41,13,0,5,4.8,20.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Raja Bell","PHI","SG",77,204,1,25,74,12,890,240,44,109,8.6,15.9,0.1,1.0,3,0,"8",3,2,0,6.5,17.6,0.0,0.0,102.1,100.3
"Vonteego Cummings","PHI","PG",75,185,2,25,58,1,501,187,46,53,11.8,21.7,0.0,0.6,1,0,"1",0,0,0,0.0,0.0,0.0,0.0,102.1,100.3
"Dikembe Mutombo","PHI","C",86,245,10,35,80,80,2907,641,0,242,16.0,15.1,4.1,5.5,5,5,"173",31,0,16,12.1,14.5,0.0,0.0,102.1,100.3
"Allen Iverson","PHI","SG",72,165,5,26,60,59,2622,1669,268,102,21.9,37.8,2.6,4.3,5,5,"209",118,27,8,24.3,35.5,0.6,0.0,102.1,100.3
"Michael Ruffin","PHI","PF",81,246,2,25,15,0,169,26,0,23,5.5,11.0,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Jabari Smith","PHI","C",83,250,1,24,11,0,110,42,2,19,17.1,22.4,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Speedy Claxton","PHI","PG",71,166,0,23,67,18,1528,452,33,145,12.6,18.2,0.4,2.4,5,0,"49",12,1,8,15.2,16.9,0.0,0.0,102.1,100.3
"Ira Bowman","PHI","SG",77,195,2,28,3,0,29,7,1,3,16.4,11.1,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Alvin Jones","PHI","PF",83,265,0,23,23,2,126,20,0,35,6.2,14.5,-0.2,0.3,2,0,"5",0,0,0,-8.4,9.4,0.0,0.0,102.1,100.3
"Samuel Dalembert","PHI","C",83,250,0,20,34,0,177,50,0,30,13.2,18.6,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Matt Geiger","PHI","C",84,243,9,32,4,0,36,8,0,2,-1.6,13.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Derrick McKey","PHI","SF",81,205,14,35,41,1,784,122,12,90,8.8,8.8,0.3,1.2,4,0,"40",8,0,5,10.2,10.6,0.0,0.0,102.1,100.3
"Eric Snow","PHI","PG",75,190,6,28,61,61,2225,624,27,167,14.7,17.7,2.6,2.9,5,5,"171",56,6,13,9.5,22.2,-0.2,-0.1,102.1,100.3
"Damone Brown","PHI","SF",81,200,0,22,17,0,67,21,1,11,1.6,22.9,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.1,100.3
"Aaron McKie","PHI","SG",77,209,7,29,48,16,1471,490,128,74,15.8,19.8,1.8,2.1,5,0,"146",46,16,12,13.7,19.5,0.0,0.0,102.1,100.3
"Corie Blount","PHI","PF",81,240,8,33,72,21,1426,251,1,176,10.2,10.4,0.7,2.4,5,0,"88",8,0,9,4.8,7.4,0.0,-0.1,102.1,100.3
"Robert Pack","MIN","PG",74,180,10,32,16,0,252,68,4,32,9.1,17.0,-0.1,0.2,3,0,"10",5,1,5,-15.4,27.6,-0.1,0.0,109.0,105.3
"William Avery","MIN","PG",74,197,2,22,28,0,258,90,35,17,5.4,20.6,-0.5,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.0,105.3
"Rasho Nesterovic","MIN","C",84,248,3,25,82,82,2218,657,1,262,12.9,16.0,1.6,2.5,3,3,"92",31,0,10,11.5,18.2,0.1,-0.1,109.0,105.3
"Marc Jackson","MIN","C",82,270,1,27,22,0,326,99,1,44,9.2,18.2,0.0,0.3,1,0,"1",0,0,1,-17.8,0.0,0.0,0.0,109.0,105.3
