"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Luis Scola","HOU","PF",81,245,3,30,74,74,2412,1129,3,227,18.4,25.7,3.3,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.3,109.0
"Pau Gasol","LAL","C",84,227,9,30,82,82,3037,1120,3,203,23.3,21.8,10.0,4.7,10,10,"358",112,2,33,17.3,19.7,0.6,0.2,111.0,104.3
"Lamar Odom","LAL","PF",82,220,11,31,82,35,2639,893,178,200,19.4,19.7,6.1,4.0,10,1,"286",98,20,25,15.5,21.5,0.4,0.1,111.0,104.3
"Steve Blake","LAL","PG",75,172,7,30,79,0,1581,306,193,99,7.5,11.3,0.3,1.5,9,0,"145",23,18,8,8.0,9.2,0.0,0.1,111.0,104.3
"Derrick Caracter","LAL","C",81,275,0,22,41,0,215,66,0,47,10.0,20.2,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.0,104.3
"Luke Walton","LAL","SF",80,235,7,30,54,0,484,116,34,38,5.1,14.3,-0.7,0.5,1,0,"4",2,2,0,-46.7,47.5,-0.1,0.0,111.0,104.3
"Shannon Brown","LAL","SG",76,205,4,25,82,0,1568,643,212,124,13.6,22.2,1.1,1.9,10,0,"166",61,25,10,14.5,21.8,0.1,0.1,111.0,104.3
"Metta World Peace","LAL","SF",78,244,11,31,82,82,2410,658,233,181,11.2,15.3,1.2,3.2,9,9,"287",79,28,23,15.3,16.1,0.5,0.2,111.0,104.3
"Theo Ratliff","LAL","C",82,225,15,37,10,0,71,6,0,7,4.4,6.3,-0.1,0.1,1,0,"1",0,0,0,15.7,0.0,0.0,0.0,111.0,104.3
"Devin Ebanks","LAL","SG",81,215,0,21,20,0,118,51,5,7,19.4,25.9,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.0,104.3
"Kobe Bryant","LAL","SG",78,200,14,32,82,82,2779,1639,356,172,23.9,35.1,6.8,3.5,10,10,"354",186,41,23,20.6,32.7,0.5,0.2,111.0,104.3
"Andrew Bynum","LAL","C",84,285,5,23,54,47,1500,413,0,140,21.1,17.6,3.8,2.8,10,10,"320",105,0,33,20.6,20.9,0.7,0.3,111.0,104.3
"Joe Smith","LAL","PF",82,225,15,35,12,0,44,12,0,10,2.1,16.5,-0.2,0.1,5,0,"11",2,0,1,-5.9,8.6,0.0,0.0,111.0,104.3
"Matt Barnes","LAL","SF",79,235,7,30,53,0,1020,279,107,127,14.6,16.6,1.4,1.6,10,0,"131",38,12,23,9.7,17.1,0.0,0.1,111.0,104.3
"Derek Fisher","LAL","PG",73,200,14,36,82,82,2297,529,159,192,8.9,12.8,1.2,2.5,10,10,"325",67,17,25,12.4,12.3,0.5,0.2,111.0,104.3
"Sasha Vujacic","LAL","SG",79,193,6,26,11,0,54,23,7,7,3.4,24.4,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.0,104.3
"Trey Johnson","LAL","SG",77,218,1,26,1,0,13,3,0,1,16.2,13.6,0.1,0.0,3,0,"12",5,1,2,3.2,23.3,0.0,0.0,111.0,104.3
"Zabian Dowdell","PHO","PG",75,191,0,26,24,0,292,125,10,30,11.7,25.0,-0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Steve Nash","PHO","PG",75,195,14,36,75,75,2497,811,205,87,20.8,21.4,7.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Grant Hill","PHO","SF",80,225,15,38,80,80,2409,825,114,184,14.7,20.1,3.1,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Channing Frye","PHO","PF",83,248,5,27,77,64,2541,829,439,272,12.8,16.9,2.7,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Earl Barron","PHO","C",84,245,4,29,12,6,183,51,0,32,1.5,17.5,-0.5,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Josh Childress","PHO","SG",80,210,4,27,54,3,894,214,16,68,13.0,14.3,0.8,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Robin Lopez","PHO","C",84,255,2,22,67,56,991,357,0,143,13.9,20.4,0.8,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Hakim Warrick","PHO","PF",81,219,5,28,80,6,1416,446,11,100,16.5,20.9,2.6,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Earl Clark","PHO","SF",82,225,1,23,9,0,72,31,0,6,11.3,23.4,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Marcin Gortat","PHO","C",83,240,3,26,55,12,1636,522,4,136,18.8,18.3,3.2,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Jason Richardson","PHO","SG",78,220,9,30,25,25,796,389,148,46,19.1,25.5,1.5,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Vince Carter","PHO","SG",78,215,12,34,51,41,1387,625,243,123,14.2,23.5,0.9,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Hedo Turkoglu","PHO","PF",82,220,10,31,25,16,630,193,97,77,13.1,17.2,0.8,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Gani Lawal","PHO","PF",81,234,0,22,1,0,2,0,0,1,-9.1,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Jared Dudley","PHO","SF",79,225,3,25,82,15,2140,629,253,139,15.6,16.9,4.2,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Mickael Pietrus","PHO","SG",78,215,7,28,38,4,689,250,149,66,10.8,19.5,0.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Garret Siler","PHO","C",83,305,0,24,21,0,101,31,0,20,13.5,22.6,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Goran Dragic","PHO","PG",75,190,2,24,48,2,856,316,101,90,11.2,24.0,-0.7,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Aaron Brooks","PHO","PG",72,161,3,26,25,5,473,200,67,46,15.6,25.7,0.6,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.5,110.4
"Armon Johnson","POR","PG",75,195,0,21,38,0,277,101,12,31,9.3,25.1,-0.4,0.2,2,0,"0",0,0,0,0,0,0.0,0.0,108.8,107.1
"Jarron Collins","POR","C",83,255,9,32,5,0,24,6,0,5,0.0,15.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,107.1
"Fabricio Oberto","POR","C",82,245,5,35,5,0,45,5,0,10,0.8,9.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,107.1
"Patrick Mills","POR","PG",72,185,1,22,64,0,783,328,133,63,13.0,24.5,0.2,0.5,2,0,"5",2,1,0,-26.8,30.6,-0.1,0.0,108.8,107.1
"Rudy Fernandez","POR","SG",78,185,2,25,78,3,1821,575,361,134,13.4,18.7,2.0,1.8,6,0,"81",18,10,7,6.8,15.1,-0.1,0.0,108.8,107.1
"Brandon Roy","POR","SG",78,215,4,26,47,23,1310,523,114,76,13.9,22.8,1.2,0.9,6,0,"138",44,14,13,16.3,19.9,0.3,0.0,108.8,107.1
"Chris Johnson","POR","C",83,210,0,25,10,1,106,18,0,18,10.3,15.0,0.0,0.2,4,0,"19",1,0,3,16.4,5.0,0.1,0.0,108.8,107.1
"Wesley Matthews","POR","SG",77,220,1,24,82,69,2758,979,378,195,15.5,21.3,5.0,2.3,6,6,"202",57,21,15,12.8,18.3,0.4,-0.1,108.8,107.1
"Dante Cunningham","POR","PF",80,230,1,23,56,9,1108,291,4,139,9.5,14.5,0.1,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,107.1
"Marcus Camby","POR","C",83,220,14,36,59,51,1540,294,1,140,14.8,11.7,0.8,3.0,6,6,"167",22,1,18,13.1,8.5,0.1,0.2,108.8,107.1
"Nicolas Batum","POR","SF",80,200,2,22,80,67,2522,807,342,194,14.8,17.8,4.4,2.3,6,0,"151",46,26,14,10.3,18.5,0.0,0.0,108.8,107.1
"Luke Babbitt","POR","SF",81,225,0,21,24,0,137,55,16,15,1.0,22.8,-0.6,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,107.1
"Andre Miller","POR","PG",74,200,11,34,81,81,2650,844,37,171,17.8,20.6,4.6,2.4,6,6,"194",67,10,17,18.9,23.8,0.5,-0.1,108.8,107.1
"Joel Przybilla","POR","C",85,255,10,31,31,9,445,34,0,63,7.2,6.9,0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,107.1
"Earl Barron","POR","C",84,245,4,29,2,1,37,11,0,4,3.8,18.8,-0.1,0.0,1,0,"0",0,0,0,0,0,0.0,0.0,108.8,107.1
"Gerald Wallace","POR","PF",79,215,9,28,23,15,821,269,80,63,18.9,20.5,1.3,1.3,6,6,"226",67,17,19,18.1,21.7,0.3,0.2,108.8,107.1
"LaMarcus Aldridge","POR","PF",83,240,4,25,81,81,3211,1415,23,220,21.5,25.7,7.6,3.5,6,6,"258",115,0,19,19.2,26.6,0.3,0.1,108.8,107.1
"Sean Marks","POR","C",82,250,10,35,29,0,208,44,2,44,4.9,13.1,-0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,107.1
"Ramon Sessions","CLE","PG",75,190,3,24,81,38,2133,776,15,93,19.0,24.2,3.8,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Baron Davis","CLE","PG",75,209,11,31,15,9,380,178,87,29,19.3,27.3,0.5,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Daniel Gibson","CLE","SG",74,190,4,24,67,15,1865,660,293,154,13.2,19.7,2.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Ryan Hollins","CLE","C",84,230,4,26,70,16,1182,219,0,199,10.7,13.7,1.3,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Jamario Moon","CLE","SF",80,205,3,30,40,13,764,189,95,39,10.7,12.5,0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Anthony Parker","CLE","SF",78,215,7,35,72,65,2091,552,227,109,10.5,14.6,0.9,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Antawn Jamison","CLE","PF",80,223,12,34,56,38,1842,876,263,137,16.8,26.0,1.5,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Samardo Samuels","CLE","PF",81,260,0,22,37,10,701,241,3,88,11.7,22.1,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Jawad Williams","CLE","SF",81,218,2,27,26,1,391,126,45,34,4.8,17.1,-0.6,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Manny Harris","CLE","SG",77,185,0,21,54,15,933,289,92,65,10.4,19.1,-0.4,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Mo Williams","CLE","PG",73,185,7,28,36,34,1065,462,136,91,13.8,26.0,-0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Joey Graham","CLE","SF",79,225,5,28,39,8,586,179,30,73,7.7,17.2,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Alonzo Gee","CLE","SG",78,220,1,23,40,29,973,234,49,81,11.1,14.6,0.6,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Christian Eyenga","CLE","SF",77,210,0,21,44,18,947,306,91,78,9.0,17.5,-0.8,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Luke Harangody","CLE","PF",80,246,0,23,21,0,399,135,56,44,11.0,17.5,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Semih Erden","CLE","C",84,240,0,24,4,1,64,14,0,12,6.2,13.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Anderson Varejao","CLE","C",82,230,6,28,31,31,994,216,2,87,15.2,13.3,1.3,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"J.J. Hickson","CLE","C",81,242,2,22,80,66,2256,936,5,215,15.6,25.5,-0.2,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Leon Powe","CLE","PF",80,240,4,27,14,3,187,59,0,20,12.9,18.3,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.2,111.8
"Tyrus Thomas","CHA","C",81,215,4,24,41,2,861,331,3,113,18.2,24.9,0.4,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Matt Carroll","CHA","SG",78,212,7,30,54,1,582,199,46,43,12.2,19.8,0.3,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Dominic McGuire","CHA","SF",81,220,3,25,52,8,760,182,2,94,10.4,13.8,0.1,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"DeSagana Diop","CHA","C",84,300,9,29,16,0,181,24,0,26,5.4,10.3,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"D.J. White","CHA","C",81,251,2,24,24,0,466,154,2,46,17.7,18.6,1.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Boris Diaw","CHA","PF",80,215,7,28,82,82,2778,774,226,190,13.9,16.8,2.4,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Dante Cunningham","CHA","PF",80,230,1,23,22,9,529,181,9,38,13.1,18.3,0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"D.J. Augustin","CHA","PG",72,180,2,23,82,82,2757,958,333,152,15.9,21.2,4.9,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Derrick Brown","CHA","SF",79,225,1,23,41,1,488,113,6,48,12.4,15.6,0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Joel Przybilla","CHA","C",85,255,10,31,5,0,74,10,0,16,0.3,11.9,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Nazr Mohammed","CHA","C",82,221,12,33,51,30,851,317,1,121,15.9,22.4,0.3,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Shaun Livingston","CHA","PG",79,182,5,25,73,0,1261,397,4,109,14.3,20.1,0.7,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Stephen Jackson","CHA","SG",80,218,10,32,67,67,2405,1059,359,161,14.6,27.4,-0.2,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Gerald Wallace","CHA","SF",79,215,9,28,48,48,1872,582,106,120,15.0,20.2,1.3,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Gerald Henderson","CHA","SG",77,215,1,23,68,30,1661,570,36,118,13.2,19.9,0.9,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Eduardo Najera","CHA","PF",80,240,10,34,31,0,372,72,34,52,5.5,11.3,-0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Garrett Temple","CHA","PG",78,190,1,24,12,0,126,42,26,14,6.4,24.9,-0.5,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Kwame Brown","CHA","C",83,270,9,28,66,50,1714,375,0,174,12.8,14.9,1.8,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Sherron Collins","CHA","PG",71,205,0,23,20,0,66,25,10,2,3.6,20.9,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.4,107.8
"Dominique Jones","DAL","PG",76,215,0,22,18,0,135,45,4,7,10.6,21.7,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.7,105.0
"Peja Stojakovic","DAL","SF",81,220,12,33,25,13,506,184,105,22,14.1,18.7,0.7,0.5,19,0,"350",120,77,21,12.0,18.5,0.3,0.3,109.7,105.0
