"Date","Name","Team","Started","B2B","MP","FGA","3PA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
1989113,"Reggie Miller","Indiana Pacers",1,0,"38:00",2,4,0,140.0,105.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Vern Fleming","Indiana Pacers",1,0,"40:00",0,3,0,153.0,96.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Chuck Person","Indiana Pacers",1,0,"34:00",1,3,0,123.0,100.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"John Battle","Atlanta Hawks",1,0,"25:00",0,3,0,124.0,125.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Rik Smits","Indiana Pacers",1,0,"24:00",0,4,0,94.0,99.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"LaSalle Thompson","Indiana Pacers",1,0,"38:00",0,4,0,105.0,90.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Dyron Nix","Indiana Pacers",0,0,"1:00",0,0,0,200.0,108.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Spud Webb","Atlanta Hawks",0,0,"26:00",0,1,0,79.0,117.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Antoine Carr","Atlanta Hawks",0,0,"23:00",0,5,0,82.0,125.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Greg Dreiling","Indiana Pacers",0,0,"6:00",0,2,0,0,86.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Mike Sanders","Indiana Pacers",0,0,"14:00",0,1,0,94.0,107.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Rickey Green","Indiana Pacers",0,0,"8:00",0,0,0,101.0,104.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Alexander Volkov","Atlanta Hawks",0,0,"1:00",0,0,0,202.0,130.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Doc Rivers","Atlanta Hawks",1,0,"31:00",3,5,0,84.0,116.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Detlef Schrempf","Indiana Pacers",0,0,"27:00",0,4,0,121.0,89.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
1989113,"Cliff Levingston","Atlanta Hawks",0,0,"15:00",0,4,0,108.0,120.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers"
