"Date","Name","Team","Started","B2B","MP","FGA","ThreePA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
19951103,"Haywoode Workman","Indiana Pacers",0,0,"21:00",0,0,4,12.4,131.0,118.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Dale Davis","Indiana Pacers",0,0,"30:00",3,0,5,9.3,92.0,115.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Eddie Johnson","Indiana Pacers",0,0,"20:00",6,1,3,18.6,90.0,110.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Mookie Blaylock","Atlanta Hawks",0,0,"37:00",13,5,5,20.0,93.0,114.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Andrew Lang","Atlanta Hawks",0,0,"39:00",12,0,3,18.2,115.0,130.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Reggie Miller","Indiana Pacers",0,0,"35:00",12,7,3,31.8,144.0,123.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Ken Norman","Atlanta Hawks",0,0,"25:00",9,3,2,23.2,110.0,129.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Travis Best","Indiana Pacers",0,0,"2:00",0,0,0,20.8,241.0,127.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Grant Long","Atlanta Hawks",0,0,"38:00",9,0,5,15.3,116.0,125.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Mark Jackson","Indiana Pacers",0,0,"28:00",9,1,0,24.9,119.0,121.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Spud Webb","Atlanta Hawks",0,0,"12:00",3,2,1,11.4,174.0,134.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Adrian Caldwell","Indiana Pacers",0,0,"9:00",1,0,1,5.2,0.0,122.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Ricky Pierce","Indiana Pacers",0,0,"27:00",12,0,6,32.4,141.0,119.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Antonio Davis","Indiana Pacers",0,0,"30:00",10,0,6,21.7,140.0,114.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Steve Smith","Atlanta Hawks",0,0,"29:00",7,1,4,21.3,173.0,125.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Duane Ferrell","Indiana Pacers",0,0,"15:00",1,0,4,9.4,21.0,122.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Craig Ehlo","Atlanta Hawks",0,0,"26:00",9,3,4,24.2,96.0,122.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Stacey Augmon","Atlanta Hawks",0,0,"17:00",8,0,5,27.3,136.0,127.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Dwayne Schintzius","Indiana Pacers",0,0,"23:00",6,0,3,14.1,89.0,118.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",124.5,118.9
19951103,"Alan Henderson","Atlanta Hawks",0,0,"17:00",3,0,3,20.1,78.0,132.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",118.9,124.5
19951103,"Eric Montross","Boston Celtics",0,0,"44:00",9,0,3,13.6,105.0,108.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",106.7,107.8
19951103,"Randolph Keys","Milwaukee Bucks",0,0,"1:00",0,0,1,0.0,0,111.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",107.8,106.7
19951103,"Glenn Robinson","Milwaukee Bucks",0,0,"38:00",24,1,3,34.4,94.0,102.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",107.8,106.7
19951103,"Dana Barros","Boston Celtics",0,0,"27:00",9,4,0,17.2,96.0,107.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",106.7,107.8
19951103,"Rick Fox","Boston Celtics",0,0,"32:00",13,3,5,22.7,133.0,112.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",106.7,107.8
19951103,"Sherman Douglas","Boston Celtics",0,0,"22:00",9,1,1,26.3,67.0,115.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",106.7,107.8
19951103,"Eric Williams","Boston Celtics",0,0,"20:00",8,1,2,25.8,151.0,108.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",106.7,107.8
19951103,"Johnny Newman","Milwaukee Bucks",0,0,"27:00",5,1,2,9.5,99.0,112.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",107.8,106.7
19951103,"Dee Brown","Boston Celtics",0,0,"38:00",11,4,3,21.7,89.0,109.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",106.7,107.8
19951103,"Lee Mayberry","Milwaukee Bucks",0,0,"31:00",6,2,1,12.3,113.0,108.0,"Boston Celtics","Milwaukee Bucks","Milwaukee Bucks",107.8,106.7
