"Date","Name","Team","Started","B2B","MP","FGA","3PA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
1991111,"Larry Robinson","Boston Celtics",0,0,"6:00",0,3,0,62.0,112.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Ed Pinckney","Boston Celtics",0,0,"18:00",0,2,0,169.0,103.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Kendall Gill","Charlotte Hornets",1,0,"30:00",0,4,0,131.0,112.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Rex Chapman","Charlotte Hornets",1,0,"24:00",3,2,0,82.0,111.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Larry Bird","Boston Celtics",1,0,"39:00",1,5,0,99.0,106.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Anthony Frederick","Charlotte Hornets",0,0,"1:00",0,0,0,0,115.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Johnny Newman","Charlotte Hornets",1,0,"34:00",1,6,0,133.0,104.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Larry Johnson","Charlotte Hornets",1,0,"26:00",0,4,0,132.0,108.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Eric Leckner","Charlotte Hornets",0,0,"6:00",0,0,0,65.0,115.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"John Bagley","Boston Celtics",1,0,"36:00",0,2,0,91.0,111.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Greg Grant","Charlotte Hornets",0,0,"3:00",0,0,0,0.0,115.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Kenny Gattison","Charlotte Hornets",0,0,"27:00",0,2,0,77.0,98.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Muggsy Bogues","Charlotte Hornets",0,0,"28:00",1,2,0,113.0,109.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Robert Parish","Boston Celtics",1,0,"31:00",0,2,0,100.0,95.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Kevin McHale","Boston Celtics",0,0,"14:00",1,1,0,119.0,105.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Rick Fox","Boston Celtics",1,0,"21:00",0,5,0,106.0,103.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Reggie Lewis","Boston Celtics",1,0,"38:00",0,5,0,111.0,104.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Dell Curry","Charlotte Hornets",0,0,"29:00",0,2,0,114.0,108.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Kevin Pritchard","Boston Celtics",0,0,"14:00",1,3,0,66.0,106.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Kevin Gamble","Boston Celtics",0,0,"23:00",0,1,0,127.0,112.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"J.R. Reid","Charlotte Hornets",1,0,"32:00",0,3,0,98.0,107.0,"Boston Celtics","Charlotte Hornets","Boston Celtics"
1991111,"Craig Hodges","Chicago Bulls",0,0,"15:00",0,0,0,158.0,99.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"B.J. Armstrong","Chicago Bulls",0,0,"24:00",1,1,0,127.0,98.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Mitchell Wiggins","Philadelphia 76ers",0,0,"13:00",1,0,0,59.0,96.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Michael Jordan","Chicago Bulls",1,0,"30:00",3,2,0,120.0,85.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Dave Hoppen","Philadelphia 76ers",0,0,"5:00",0,0,0,166.0,113.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Jayson Williams","Philadelphia 76ers",0,0,"32:00",0,4,0,82.0,107.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Ron Anderson","Philadelphia 76ers",1,0,"31:00",3,2,0,101.0,114.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Hersey Hawkins","Philadelphia 76ers",1,0,"28:00",3,4,0,48.0,108.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Horace Grant","Chicago Bulls",1,0,"27:00",0,4,0,158.0,90.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Cliff Levingston","Chicago Bulls",0,0,"15:00",0,4,0,138.0,91.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Charles Barkley","Philadelphia 76ers",1,0,"32:00",1,0,0,122.0,112.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"John Paxson","Chicago Bulls",1,0,"24:00",1,0,0,128.0,93.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Tharon Mayes","Philadelphia 76ers",0,0,"17:00",1,4,0,74.0,108.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Bill Cartwright","Chicago Bulls",1,0,"25:00",0,1,0,66.0,92.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Brian Oliver","Philadelphia 76ers",0,0,"7:00",0,0,0,55.0,119.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Mark Randall","Chicago Bulls",0,0,"5:00",0,0,0,20.0,95.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Armen Gilliam","Philadelphia 76ers",1,0,"27:00",0,0,0,121.0,111.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Stacey King","Chicago Bulls",0,0,"23:00",0,3,0,61.0,90.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Kenny Payne","Philadelphia 76ers",0,0,"17:00",0,2,0,104.0,111.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Will Perdue","Chicago Bulls",0,0,"10:00",0,0,0,97.0,87.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Dennis Hopson","Chicago Bulls",0,0,"5:00",0,1,0,103.0,79.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
1991111,"Scottie Pippen","Chicago Bulls",1,0,"37:00",2,3,0,105.0,85.0,"Chicago Bulls","Philadelphia 76ers","Chicago Bulls"
