"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Vernon Maxwell","SG",76,180,1,24,30,10,"869",321,53,69,0,0,0,0,24,4,4,"159",81,26,12,0,0,0,0,"104.8","103.4"
"Adrian Caldwell","PF",80,265,0,23,51,0,"331",76,0,69,0,0,0,0,23,1,0,"1",0,0,0,0,0,0,0,"104.8","103.4"
"John Lucas","PG",75,175,13,36,49,18,"938",291,87,59,0,0,0,0,"104.8","103.4"
"Otis Thorpe","PF",81,225,5,27,82,82,"2947",998,10,270,0,0,0,0,27,4,4,"164",45,0,12,0,0,0,0,"104.8","103.4"
"Sleepy Floyd","PG",75,170,7,29,82,73,"2630",803,234,159,0,0,0,0,29,4,4,"172",64,12,5,0,0,0,0,"104.8","103.4"
"Buck Johnson","SF",79,190,3,26,82,82,"2832",1019,17,321,0,0,0,0,26,4,4,"148",48,1,16,0,0,0,0,"104.8","103.4"
"Anthony Bowie","SG",78,190,1,26,66,0,"918",293,21,80,0,0,0,0,26,2,0,"4",1,0,1,0,0,0,0,"104.8","103.4"
"Byron Dinkins","PG",73,170,0,22,33,0,"362",109,9,30,0,0,0,0,"104.8","103.4"
"Torgeir Bryn","C",81,250,0,25,3,0,"10",2,0,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Jim Les","PG",71,165,1,26,6,0,"86",14,1,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Ken Bannister","PF",81,235,3,29,52,1,"589",161,1,92,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Tom Garrick","SG",74,185,1,23,73,22,"1721",421,21,151,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Winston Garland","PG",74,170,2,25,28,15,"871",285,26,75,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"David Rivers","PG",72,170,1,25,52,11,"724",197,5,53,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Charles Smith","PF",82,230,1,24,78,76,"2732",1145,12,294,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Jay Edwards","SG",76,185,0,21,4,0,"26",7,2,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Joe Wolf","C",83,230,2,25,77,19,"1325",392,25,129,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Steve Harris","SG",77,195,4,26,15,0,"93",40,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Ken Norman","SF",80,215,2,25,70,64,"2334",949,16,196,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Gary Grant","PG",75,185,1,24,44,44,"1529",517,21,120,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Danny Manning","PF",82,230,1,23,71,42,"2269",826,5,261,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Andre Turner","PG",71,160,3,25,3,0,"31",13,1,1,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Jeff Martin","SG",77,195,0,23,69,23,"1351",414,15,97,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Benoit Benjamin","C",84,250,4,25,71,58,"2313",688,1,217,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Michael Young","SF",79,220,2,29,45,2,"459",194,26,47,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Carlton McKinney","SG",76,190,0,25,7,0,"104",32,1,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Reggie Williams","SF",79,190,2,25,5,5,"133",57,5,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Ron Harper","SG",78,185,3,26,28,28,"1105",499,46,80,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.0","107.4"
"Anthony Mason","PF",79,250,0,23,21,0,"108",40,0,20,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Roy Hinson","PF",81,210,6,28,25,19,"793",286,0,87,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Joe Barry Carroll","C",84,225,8,31,46,20,"1002",405,2,122,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Mookie Blaylock","PG",72,180,0,22,50,17,"1267",571,80,110,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Jack Haley","PF",82,240,1,26,56,26,"1026",327,1,163,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Lester Conner","PG",76,180,6,30,82,61,"2355",573,13,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Charles Shackleford","C",82,225,1,23,70,37,"1557",535,1,183,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Purvis Short","SF",79,210,11,32,82,24,"2213",950,35,202,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Chris Morris","SF",80,210,1,24,80,76,"2449",1065,193,219,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Derrick Gervin","PF",80,200,0,26,21,0,"339",197,3,47,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Sam Bowie","C",85,235,4,28,68,54,"2207",834,31,211,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Stanley Brundy","SF",78,210,0,22,16,0,"128",30,0,24,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Jay Taylor","SG",75,190,0,22,17,0,"114",52,13,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Leon Wood","SG",75,185,4,27,28,2,"200",49,21,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Pete Myers","SG",78,180,3,26,28,2,"543",180,6,70,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Chris Dudley","PF",83,235,2,24,27,8,"672",152,0,81,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Rick Carlisle","SG",77,210,4,30,5,0,"21",7,3,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Dennis Hopson","SG",77,200,2,24,79,64,"2551",1093,101,183,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Jaren Jackson","SG",76,190,0,22,28,0,"160",69,3,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.7","108.6"
"Grant Long","PF",80,225,1,23,81,31,"1856",532,3,300,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Kevin Edwards","SG",75,190,1,24,78,54,"2211",959,30,149,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Terry Davis","PF",81,225,0,22,63,9,"884",262,1,171,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Sherman Douglas","PG",72,180,0,23,81,66,"2470",938,31,187,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Rony Seikaly","C",83,230,1,24,74,72,"2409",968,1,258,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Billy Thompson","SF",79,195,3,26,79,45,"2142",727,4,237,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Scott Haffner","PG",75,180,0,23,43,6,"559",217,21,53,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Pat Cummings","C",81,230,10,33,37,1,"391",159,0,60,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Rory Sparrow","PG",74,175,9,31,82,25,"1756",510,40,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Glen Rice","SF",79,215,0,22,77,60,"2311",1071,69,198,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Jon Sundvold","SG",74,170,6,28,63,2,"867",363,100,69,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Jim Rowinski","PF",80,250,1,29,14,0,"112",32,0,19,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Tellis Frank","PF",82,225,2,24,77,39,"1762",607,0,282,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.3","108.9"
"Mitch Richmond","SG",77,215,1,24,78,78,"2799",1287,95,210,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Rod Higgins","PF",79,200,7,30,82,22,"1993",632,193,184,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"John Shasky","C",83,235,1,25,14,0,"51",14,0,10,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Kelvin Upshaw","SG",74,180,1,27,23,0,"252",104,9,34,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Winston Garland","PG",74,170,2,25,51,4,"891",288,10,77,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Leonard Taylor","PF",80,220,0,23,10,0,"37",6,1,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Chris Mullin","SF",78,200,4,26,78,78,"2830",1272,234,142,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Jim Petersen","C",82,235,5,27,43,19,"592",141,1,103,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Terry Teagle","SF",77,195,7,29,82,49,"2376",1122,14,231,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Tim Hardaway","PG",72,175,0,23,79,78,"2663",985,84,232,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Chris Welp","C",84,245,2,26,14,2,"142",38,0,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Uwe Blab","C",85,252,4,27,40,33,"481",87,0,93,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Manute Bol","C",91,200,4,27,75,20,"1310",169,48,194,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Sarunas Marciulionis","SG",77,200,0,25,75,3,"1695",557,39,230,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Mike Smrek","C",84,250,4,27,13,3,"107",24,0,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Alton Lister","C",84,240,8,31,3,0,"40",8,1,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Marques Johnson","SF",79,218,10,33,10,0,"99",32,3,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Tom Tolbert","PF",79,235,1,24,70,21,"1347",442,18,191,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"109.6","112.6"
"Micheal Williams","PG",74,175,1,23,6,0,"26",10,0,0,0,0,0,0,"113.1","106.2"
"Mark West","C",82,230,6,29,82,79,"2399",530,0,277,0,0,0,0,29,16,16,"544",130,0,73,0,0,0,0,"113.1","106.2"
"Tom Chambers","PF",82,220,8,30,81,81,"3046",1617,86,260,0,0,0,0,30,16,16,"612",275,19,54,0,0,0,0,"113.1","106.2"
"Kevin Johnson","PG",73,180,2,23,74,74,"2782",1159,41,143,0,0,0,0,23,16,16,"582",257,11,28,0,0,0,0,"113.1","106.2"
"Tim Perry","C",81,200,1,24,60,18,"612",195,1,76,0,0,0,0,24,11,0,"100",25,0,19,0,0,0,0,"113.1","106.2"
"Kurt Rambis","PF",80,213,8,31,58,45,"1456",257,2,163,0,0,0,0,31,16,16,"385",54,1,51,0,0,0,0,"113.1","106.2"
"Tim Legler","SG",76,200,0,23,11,0,"83",29,1,12,0,0,0,0,"113.1","106.2"
"Kenny Battle","SG",78,210,0,25,59,8,"729",170,4,94,0,0,0,0,25,8,0,"34",13,0,5,0,0,0,0,"113.1","106.2"
"Greg Grant","PG",67,140,0,23,67,3,"678",216,16,58,0,0,0,0,23,7,0,"47",20,3,2,0,0,0,0,"113.1","106.2"
"Eddie Johnson","SF",79,215,8,30,64,4,"1811",907,184,174,0,0,0,0,30,16,0,"337",160,38,40,0,0,0,0,"113.1","106.2"
"Armen Gilliam","PF",81,230,2,25,16,7,"267",121,0,28,0,0,0,0,"113.1","106.2"
"Mike McGee","SF",77,190,8,30,14,7,"280",87,23,28,0,0,0,0,30,10,0,"44",20,7,6,0,0,0,0,"113.1","106.2"
"Dan Majerle","SG",78,215,1,24,73,23,"2244",698,80,177,0,0,0,0,24,16,0,"479",150,12,34,0,0,0,0,"113.1","106.2"
"Andrew Lang","C",83,245,1,23,74,0,"1011",174,0,171,0,0,0,0,23,12,0,"93",9,0,17,0,0,0,0,"113.1","106.2"
"Mike Morrison","SG",76,195,0,22,36,1,"153",68,7,20,0,0,0,0,"113.1","106.2"
"Jeff Hornacek","SG",75,190,3,26,67,60,"2278",901,98,144,0,0,0,0,26,16,16,"583",219,24,43,0,0,0,0,"113.1","106.2"
"Randy Allen","SG",80,220,1,25,63,6,"746",239,7,102,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Michael Jackson","PG",74,183,2,25,17,0,"58",11,2,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Antoine Carr","PF",81,225,5,28,33,4,"924",473,3,119,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Rodney McCray","SF",79,220,6,28,82,82,"3238",1043,42,176,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Mike Williams","PF",80,255,0,26,16,0,"88",14,1,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Kenny Smith","PG",75,170,2,24,46,46,"1747",607,59,98,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Sedric Toney","PG",74,178,3,27,32,9,"682",178,50,71,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Wayman Tisdale","PF",81,240,4,25,79,79,"2937",1383,6,251,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Danny Ainge","PG",76,175,8,30,75,68,"2727",1154,289,238,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Greg Kite","C",83,250,6,28,71,47,"1515",234,1,201,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Henry Turner","PF",79,200,0,23,36,1,"315",122,3,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Ralph Sampson","C",88,228,6,29,26,7,"417",129,4,66,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Pervis Ellison","C",81,210,0,22,34,22,"866",251,2,132,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Vinny Del Negro","SG",76,185,1,23,76,29,"1858",643,32,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Greg Stokes","PF",82,220,1,26,11,0,"34",9,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Harold Pressley","SF",79,210,3,26,72,10,"1603",566,148,148,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","110.0"
"Robert Reid","SF",80,205,11,34,12,1,"85",33,3,17,0,0,0,0,"110.5","104.4"
"Kevin Duckworth","C",84,275,3,25,82,82,"2462",1146,0,271,0,0,0,0,25,15,15,"453",187,0,60,0,0,0,0,"110.5","104.4"
"Wayne Cooper","C",82,220,11,33,79,0,"1176",304,3,211,0,0,0,0,33,18,0,"248",47,0,40,0,0,0,0,"110.5","104.4"
"Drazen Petrovic","SG",77,195,0,25,77,0,"967",427,74,134,0,0,0,0,25,20,0,"253",109,16,37,0,0,0,0,"110.5","104.4"
"Terry Porter","PG",75,195,4,26,80,80,"2781",969,238,150,0,0,0,0,26,21,21,"815",274,102,51,0,0,0,0,"110.5","104.4"
"Nate Johnston","PF",80,210,0,23,15,0,"74",37,3,11,0,0,0,0,23,3,0,"19",11,0,5,0,0,0,0,"110.5","104.4"
"Clyde Drexler","SG",79,210,6,27,73,73,"2683",1357,106,222,0,0,0,0,27,21,21,"853",390,41,72,0,0,0,0,"110.5","104.4"
"Danny Young","PG",75,175,5,27,82,8,"1393",328,59,84,0,0,0,0,27,21,0,"294",72,29,29,0,0,0,0,"110.5","104.4"
"Clifford Robinson","PF",82,225,0,23,82,0,"1565",751,44,226,0,0,0,0,23,21,6,"391",151,4,71,0,0,0,0,"110.5","104.4"
"Mark Bryant","PF",81,245,1,24,58,0,"562",153,0,93,0,0,0,0,24,13,0,"160",33,0,27,0,0,0,0,"110.5","104.4"
"Byron Irvin","SG",77,190,0,23,50,2,"488",203,14,40,0,0,0,0,23,4,0,"47",22,0,7,0,0,0,0,"110.5","104.4"
"Buck Williams","PF",80,215,8,29,82,82,"2801",754,1,285,0,0,0,0,29,21,21,"776",199,0,74,0,0,0,0,"110.5","104.4"
"Jerome Kersey","SF",79,215,5,27,82,82,"2843",1085,20,304,0,0,0,0,27,21,21,"831",361,3,87,0,0,0,0,"110.5","104.4"
"Donald Royal","SF",80,210,0,23,66,0,"746",255,1,107,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Randy Breuer","C",87,230,6,29,51,47,"1325",510,1,133,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Steve Johnson","C",82,235,8,32,4,0,"17",2,0,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Sidney Lowe","PG",72,195,3,30,80,38,"1744",229,9,114,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Pooh Richardson","PG",73,180,0,23,82,48,"2581",925,83,143,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Brad Lohaus","PF",83,230,2,25,28,24,"590",202,16,66,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Gary Leonard","C",85,250,0,22,22,0,"127",31,1,26,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Sam Mitchell","PF",78,210,0,26,80,30,"2414",834,9,301,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Doug West","SG",78,200,0,22,52,0,"378",135,11,61,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Scott Roth","SF",80,212,2,26,71,3,"1061",420,52,144,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Brad Sellers","PF",84,210,3,27,14,0,"113",56,2,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Tyrone Corbin","SF",78,210,4,27,82,80,"3011",1083,11,288,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Tony Campbell","SG",79,215,5,27,82,81,"3164",1581,54,260,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Tod Murphy","C",81,220,1,26,82,59,"2493",552,43,229,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Adrian Branch","SF",79,185,3,26,11,0,"91",61,1,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.6","108.2"
"Dana Barros","PG",71,163,0,22,81,25,"1630",738,238,97,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Steve Johnson","C",82,235,8,32,21,0,"242",90,0,52,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Nate McMillan","SG",77,195,3,25,82,69,"2338",438,31,289,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Scott Meents","PF",82,225,0,26,26,0,"148",44,0,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Dale Ellis","SG",79,205,6,29,55,49,"2033",1011,256,124,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Sedale Threatt","PG",74,175,6,28,65,18,"1481",599,32,164,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Olden Polynice","C",83,220,2,25,79,7,"1085",289,2,187,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Quintin Dailey","SG",75,180,7,29,30,2,"491",240,5,63,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Derrick McKey","SF",81,205,2,23,80,80,"2748",949,23,247,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Brad Sellers","PF",84,210,3,27,45,0,"587",198,3,63,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Jim Farmer","SG",76,190,2,25,38,0,"400",203,27,44,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Michael Cage","C",81,224,5,28,82,82,"2595",645,0,232,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Xavier McDaniel","SF",79,205,4,26,69,67,"2432",1233,17,231,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Avery Johnson","PG",70,175,1,24,53,10,"575",142,4,55,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"Shawn Kemp","PF",82,230,0,20,81,1,"1120",424,12,204,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"110.9","109.8"
"T.R. Dunn","SF",76,192,12,34,65,2,"657",97,2,67,0,0,0,0,34,3,0,"31",0,0,3,0,0,0,0,"108.0","106.7"
"Walter Davis","SG",78,193,12,35,69,0,"1635",1033,46,160,0,0,0,0,35,3,0,"70",45,1,4,0,0,0,0,"108.0","106.7"
"Joe Barry Carroll","C",84,225,8,31,30,27,"719",354,0,70,0,0,0,0,31,3,3,"46",16,0,6,0,0,0,0,"108.0","106.7"
"Danny Schayes","C",83,235,8,30,53,22,"1194",330,4,200,0,0,0,0,"108.0","106.7"
"Fat Lever","SG",75,170,7,29,79,79,"2832",1283,87,172,0,0,0,0,29,3,3,"113",51,7,7,0,0,0,0,"108.0","106.7"
"Todd Lichti","SG",76,205,0,23,79,4,"1326",514,14,145,0,0,0,0,23,3,0,"70",29,1,6,0,0,0,0,"108.0","106.7"
"Michael Adams","PG",70,162,4,27,79,74,"2690",989,432,133,0,0,0,0,27,3,3,"105",34,20,10,0,0,0,0,"108.0","106.7"
"Eddie Hughes","PG",70,165,2,29,60,7,"892",202,49,87,0,0,0,0,"108.0","106.7"
"Bill Hanzlik","PF",79,185,9,32,81,0,"1605",396,31,249,0,0,0,0,32,3,0,"79",17,3,13,0,0,0,0,"108.0","106.7"
"Blair Rasmussen","C",84,250,4,27,81,55,"1995",895,1,300,0,0,0,0,27,3,0,"84",48,0,10,0,0,0,0,"108.0","106.7"
"Mike Higgins","SF",81,220,0,22,5,0,"32",8,0,1,0,0,0,0,"108.0","106.7"
"Alex English","SF",79,190,13,36,80,80,"2211",1293,5,130,0,0,0,0,36,3,3,"76",44,0,6,0,0,0,0,"108.0","106.7"
"Jerome Lane","PF",78,230,1,23,67,46,"956",309,5,189,0,0,0,0,23,2,2,"14",3,0,4,0,0,0,0,"108.0","106.7"
"Tim Kempton","PF",82,245,2,26,71,14,"1061",312,1,144,0,0,0,0,26,3,1,"32",9,0,8,0,0,0,0,"108.0","106.7"
"Jim Les","PG",71,165,1,26,1,0,"6",0,0,3,0,0,0,0,"110.3","105.4"
"Blue Edwards","SF",76,200,0,24,82,49,"1889",564,30,280,0,0,0,0,24,5,0,"94",26,3,16,0,0,0,0,"110.3","105.4"
"Mark Eaton","C",88,275,7,33,82,82,"2281",300,0,238,0,0,0,0,33,5,5,"128",17,0,17,0,0,0,0,"110.3","105.4"
"Eric Johnson","PG",74,205,0,23,48,2,"272",84,6,49,0,0,0,0,23,1,0,"3",0,0,0,0,0,0,0,"110.3","105.4"
"Bob Hansen","SG",78,190,6,29,81,81,"2174",568,154,194,0,0,0,0,29,5,5,"145",43,14,14,0,0,0,0,"110.3","105.4"
"John Stockton","PG",73,170,5,27,78,78,"2915",918,113,233,0,0,0,0,27,5,5,"194",69,13,20,0,0,0,0,"110.3","105.4"
"Nate Johnston","SF",80,210,0,23,6,0,"13",11,1,0,0,0,0,0,"110.3","105.4"
"Darrell Griffith","SG",76,190,8,31,82,1,"1444",649,215,149,0,0,0,0,31,5,0,"97",42,9,3,0,0,0,0,"110.3","105.4"
"Eric Leckner","C",83,265,1,23,77,0,"764",222,0,157,0,0,0,0,23,3,0,"28",10,1,8,0,0,0,0,"110.3","105.4"
"Thurl Bailey","SF",83,215,6,28,82,33,"2583",977,8,175,0,0,0,0,28,5,5,"190",88,0,19,0,0,0,0,"110.3","105.4"
"Mike Brown","C",81,257,3,26,82,0,"1397",344,2,187,0,0,0,0,26,5,0,"67",15,0,11,0,0,0,0,"110.3","105.4"
"Delaney Rudd","PG",74,180,0,27,77,2,"850",259,56,81,0,0,0,0,27,5,0,"45",23,7,10,0,0,0,0,"110.3","105.4"
"Karl Malone","PF",81,250,4,26,82,82,"3122",1627,43,259,0,0,0,0,26,5,5,"203",105,1,22,0,0,0,0,"110.3","105.4"
"Jose Ortiz","PF",82,225,1,26,13,0,"64",42,2,15,0,0,0,0,"110.3","105.4"
"Raymond Brown","PF",80,220,0,24,16,0,"56",28,0,11,0,0,0,0,24,3,0,"6",0,0,2,0,0,0,0,"110.3","105.4"
"Nick Anderson","SG",78,205,0,22,81,9,"1785",753,17,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Terry Catledge","PF",80,220,4,26,74,72,"2462",1152,8,201,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Jawann Oldham","C",84,215,8,32,3,0,"36",3,0,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Jerry Reynolds","SF",80,200,4,27,67,40,"1817",741,14,162,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
"Otis Smith","SF",77,210,3,26,65,35,"1644",708,40,174,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.8","114.3"
