"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Zach Randolph","POR","PF",81,253,1,21,77,11,1301,515,5,141,19.9,23.0,3.2,1.6,7,4,"205",61,0,17,21.7,20.0,0.7,0.0,105.5,102.6
"Antonio Daniels","POR","SG",76,195,5,27,67,2,872,186,59,43,13.3,13.3,1.6,0.8,6,1,"98",19,5,5,11.8,10.1,0.2,-0.1,105.5,102.6
"Rasheed Wallace","POR","PF",82,225,7,28,74,74,2684,1094,307,223,18.5,23.3,5.1,3.4,7,7,"260",97,35,26,17.6,20.1,0.8,-0.1,105.5,102.6
"Scottie Pippen","POR","SF",80,210,15,37,64,58,1911,597,133,149,15.3,20.0,1.2,2.6,4,1,"75",22,9,8,9.5,18.1,0.0,0.0,105.5,102.6
"Dale Davis","POR","C",83,230,11,33,78,78,2282,438,0,189,14.5,11.8,4.3,2.6,6,6,"162",24,0,11,16.9,12.7,0.3,0.0,105.5,102.6
"Chris Dudley","POR","C",83,235,15,37,3,0,11,1,0,3,-1.7,4.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.5,102.6
"Damon Stoudamire","POR","PG",70,171,7,29,59,27,1315,415,114,67,12.1,18.5,0.6,1.1,7,6,"232",79,31,22,21.1,19.6,0.9,0.0,105.5,102.6
"Arvydas Sabonis","POR","C",87,279,6,38,78,1,1209,361,6,141,20.5,19.4,2.6,2.3,6,1,"86",36,0,14,32.0,25.7,0.4,0.1,105.5,102.6
"Bo Outlaw","PHO","C",80,210,9,31,80,20,1800,278,2,194,12.2,10.1,2.2,2.2,6,0,"70",10,0,19,-3.9,11.3,-0.3,0.1,103.7,102.5
"Jake Tsakalidis","PHO","C",86,285,2,23,33,27,543,135,0,80,10.2,15.4,0.3,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,102.5
"Stephon Marbury","PHO","PG",74,180,6,25,81,81,3240,1530,296,200,20.1,27.7,7.1,2.5,6,6,"272",136,22,26,11.2,28.4,-0.3,0.4,103.7,102.5
"Joe Johnson","PHO","SG",79,240,1,21,82,34,2255,796,205,143,11.6,19.1,0.9,1.9,6,0,"164",51,13,15,1.0,17.7,-0.6,0.3,103.7,102.5
"Tom Gugliotta","PHO","PF",82,240,10,33,27,11,447,132,1,35,10.9,16.8,-0.2,0.6,2,0,"10",4,0,2,12.8,21.7,0.0,0.0,103.7,102.5
"Randy Brown","PHO","PG",74,190,11,34,32,0,262,43,0,36,7.2,11.2,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,102.5
"Anfernee Hardaway","PHO","SG",79,195,9,31,58,51,1777,573,73,150,13.0,19.2,0.4,1.9,6,6,"244",70,25,26,13.3,16.6,0.1,0.5,103.7,102.5
"Casey Jacobsen","PHO","SF",78,215,0,21,72,0,1147,327,165,90,9.2,16.7,0.5,0.7,6,0,"39",10,5,4,2.9,13.6,-0.1,0.1,103.7,102.5
"Shawn Marion","PHO","SF",79,220,3,24,81,81,3373,1466,364,208,21.3,23.3,7.3,5.8,6,6,"282",107,28,17,16.2,20.8,0.1,0.6,103.7,102.5
"Alton Ford","PHO","PF",81,275,1,21,11,0,31,9,0,7,-2.2,17.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,102.5
"Scott Williams","PHO","C",82,230,12,34,69,33,872,292,2,159,9.7,17.6,0.1,1.1,6,6,"83",32,0,17,8.0,18.2,-0.1,0.2,103.7,102.5
"Dan Langhi","PHO","SF",83,220,2,25,60,0,541,202,31,58,9.4,18.8,-0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,102.5
"Amar'e Stoudemire","PHO","PF",82,245,0,20,82,71,2570,830,10,269,16.2,21.5,2.6,3.6,6,6,"203",65,1,28,15.9,21.1,0.0,0.5,103.7,102.5
"Jake Voskuhl","PHO","C",83,245,2,25,65,1,947,163,0,172,11.8,12.0,1.5,1.0,6,0,"98",17,0,21,18.1,13.1,0.3,0.2,103.7,102.5
"Joseph Forte","SEA","SG",76,194,1,21,17,0,86,35,3,6,3.4,26.0,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Elden Campbell","SEA","C",83,215,12,34,15,0,184,48,0,27,10.8,16.6,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Kevin Ollie","SEA","PG",76,195,5,30,29,1,770,186,1,51,14.0,15.9,1.0,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Rashard Lewis","SEA","SF",82,215,4,23,77,77,3044,1149,217,205,16.7,22.2,5.0,2.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Vladimir Radmanovic","SEA","PF",82,227,1,22,72,16,1910,668,293,136,13.0,20.0,0.8,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Desmond Mason","SEA","SF",79,224,2,25,52,15,1811,667,55,136,14.2,21.3,1.5,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Predrag Drobnjak","SEA","C",83,270,1,27,82,69,1984,789,85,180,12.5,21.4,0.8,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Ansu Sesay","SEA","SF",81,225,1,26,45,4,448,107,0,62,6.1,14.8,-0.4,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Gary Payton","SEA","PG",76,180,12,34,52,52,2123,992,114,117,21.4,27.1,4.3,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Reggie Evans","SEA","PF",80,245,0,22,67,60,1365,140,0,173,10.4,8.9,1.3,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Ronald Murray","SEA","SG",76,190,0,23,2,0,20,5,1,0,-2.0,21.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Vitaly Potapenko","SEA","C",82,280,6,27,26,2,403,93,0,46,8.2,15.2,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Brent Barry","SEA","SG",78,185,7,31,75,68,2480,577,293,199,15.8,14.9,4.8,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Jerome James","SEA","C",84,300,2,27,51,16,766,232,0,166,13.1,21.3,-0.5,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Kenny Anderson","SEA","PG",72,168,11,32,38,1,689,232,5,63,15.9,19.1,0.7,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Calvin Booth","SEA","C",83,230,3,26,47,0,575,119,2,74,9.9,13.2,0.2,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Ray Allen","SEA","SG",77,205,6,27,29,29,1197,560,222,71,23.3,27.7,3.8,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.7,103.9
"Kwame Brown","WAS","C",83,270,1,20,80,20,1773,502,3,159,13.6,18.8,0.2,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Bobby Simmons","WAS","SG",79,210,1,22,36,2,378,112,5,51,13.0,16.9,0.6,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Brian Cardinal","WAS","PF",80,245,2,25,5,0,15,4,1,0,13.8,18.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Anthony Goldwire","WAS","PG",73,182,4,31,5,0,34,7,1,1,9.6,18.3,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Juan Dixon","WAS","PG",75,164,0,24,42,3,647,271,84,54,11.0,24.3,-0.5,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Larry Hughes","WAS","PG",77,184,4,24,67,56,2137,741,79,149,15.5,21.2,1.6,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Charles Oakley","WAS","C",80,225,17,39,42,1,514,55,0,90,8.3,8.4,0.5,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Etan Thomas","WAS","PF",81,256,1,24,38,0,513,124,0,66,15.8,18.2,0.7,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Jerry Stackhouse","WAS","SG",78,218,7,28,70,70,2747,1201,245,130,18.7,27.9,5.1,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Bryon Russell","WAS","SF",79,225,9,32,70,23,1388,306,140,130,9.1,13.3,0.0,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Brendan Haywood","WAS","C",84,268,1,23,81,69,1930,339,0,225,13.5,12.5,3.1,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Jared Jeffries","WAS","SF",83,230,0,21,20,1,292,63,6,28,11.1,15.6,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Michael Jordan","WAS","SF",78,195,14,39,82,67,3031,1527,55,171,19.3,28.7,2.9,3.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Christian Laettner","WAS","PF",83,235,10,33,76,66,2215,516,16,206,16.1,14.2,3.8,2.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Jahidi White","WAS","C",81,290,4,26,16,8,230,53,0,33,14.8,15.0,0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Tyronn Lue","WAS","PG",72,175,4,25,75,24,1986,573,176,151,12.9,16.5,2.8,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.0,104.1
"Nate Huffman","TOR","C",85,245,0,27,7,0,76,25,0,13,11.8,18.9,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Jelani McCoy","TOR","C",82,245,4,25,67,25,1367,395,0,162,12.4,18.3,-0.3,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Maceo Baston","TOR","PF",81,215,0,27,16,0,106,25,0,16,18.0,15.6,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Greg Foster","TOR","C",83,240,12,34,29,9,539,122,4,82,4.7,14.1,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Jermaine Jackson","TOR","SG",76,204,2,26,24,1,286,68,9,24,8.2,15.8,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Lindsey Hunter","TOR","PG",74,170,9,32,29,0,673,302,107,50,10.6,25.8,-0.9,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Michael Bradley","TOR","PF",82,245,1,23,67,11,1314,314,6,125,12.8,14.6,0.7,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Voshon Lenard","TOR","SG",76,205,7,29,63,24,1929,809,252,156,14.4,23.6,1.7,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Alvin Williams","TOR","PG",77,185,5,28,78,78,2638,905,146,170,16.7,19.7,4.4,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Damone Brown","TOR","PF",81,200,1,23,5,3,115,35,2,14,1.6,17.7,-0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Mamadou N'Diaye","TOR","C",84,255,2,27,22,8,364,96,0,58,13.5,17.3,0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Rafer Alston","TOR","PG",74,171,3,26,47,4,980,335,130,120,14.4,20.7,0.7,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Chris Jefferies","TOR","SF",80,225,0,22,51,10,666,194,54,56,6.8,17.7,-0.8,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Morris Peterson","TOR","SF",79,218,2,25,82,80,2949,1073,344,232,12.6,20.3,2.1,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Jerome Williams","TOR","PF",81,206,6,29,71,63,2346,535,6,197,15.6,14.7,2.9,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Vince Carter","TOR","SG",78,215,4,26,43,42,1471,760,131,121,21.9,28.1,3.4,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Antonio Davis","TOR","C",81,215,9,34,53,52,1894,641,0,150,14.5,21.3,1.0,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Zendon Hamilton","TOR","C",83,250,2,27,3,0,12,5,0,2,17.7,26.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
"Art Long","TOR","SF",81,250,2,30,7,0,80,25,2,13,3.6,21.8,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.5,107.0
