"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Derrick Gervin","PF",80,200,1,27,56,4,"743",394,28,88,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Mookie Blaylock","PG",72,180,1,23,72,70,"2585",1039,91,180,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Jack Haley","PF",82,240,2,27,78,18,"1178",343,0,199,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Lester Conner","PG",76,180,7,31,35,2,"489",111,2,38,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Derrick Coleman","PF",82,230,0,23,74,68,"2602",1100,38,217,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Drazen Petrovic","SG",77,195,1,26,43,0,"882",422,59,111,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Kurk Lee","SF",75,190,0,23,48,0,"265",71,15,39,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Terry Mills","PF",82,230,0,23,38,2,"540",168,2,56,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Greg Anderson","PF",82,230,3,26,1,0,"18",4,0,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Jud Buechler","SF",78,220,0,22,74,10,"859",226,4,79,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Sam Bowie","C",85,235,5,29,62,51,"1916",723,22,175,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Tate George","PG",77,190,0,22,56,11,"594",193,2,58,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Chris Morris","SF",80,210,2,25,79,68,"2553",962,179,248,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Chris Dudley","C",83,235,3,25,61,25,"1560",417,0,217,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Reggie Theus","SG",79,190,12,33,81,81,"2955",1247,144,231,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","107.4"
"Reggie Miller","SG",79,185,3,25,82,82,"2972",1164,322,165,0,0,0,0,25,5,5,"193",70,19,14,0,0,0,0,"111.7","112.1"
"Vern Fleming","PG",77,185,6,28,69,45,"1929",671,18,116,0,0,0,0,28,5,0,"115",40,1,10,0,0,0,0,"111.7","112.1"
"Jawann Oldham","C",84,215,9,33,4,0,"19",6,0,1,0,0,0,0,"111.7","112.1"
"George McCloud","SF",78,205,1,23,74,0,"1070",351,124,141,0,0,0,0,"111.7","112.1"
"Byron Dinkins","PG",73,170,1,23,2,0,"5",1,0,3,0,0,0,0,"111.7","112.1"
"Rik Smits","C",88,250,2,24,76,38,"1690",705,0,246,0,0,0,0,24,5,0,"88",37,0,23,0,0,0,0,"111.7","112.1"
"Chuck Person","SF",80,220,4,26,80,79,"2566",1231,203,221,0,0,0,0,26,5,5,"192",90,31,15,0,0,0,0,"111.7","112.1"
"Randy Wittman","SF",78,210,7,31,41,0,"355",79,5,9,0,0,0,0,31,1,0,"6",1,0,1,0,0,0,0,"111.7","112.1"
"Greg Dreiling","C",85,250,4,28,73,42,"1031",194,2,178,0,0,0,0,28,5,5,"75",15,0,17,0,0,0,0,"111.7","112.1"
"Mike Sanders","SF",78,210,8,30,80,7,"1357",494,20,198,0,0,0,0,30,5,0,"41",10,2,9,0,0,0,0,"111.7","112.1"
"Micheal Williams","PG",74,175,2,24,73,37,"1706",523,7,202,0,0,0,0,24,5,5,"183",65,1,23,0,0,0,0,"111.7","112.1"
"Kenny Williams","PF",81,205,0,21,75,0,"527",179,3,81,0,0,0,0,21,2,0,"2",0,0,1,0,0,0,0,"111.7","112.1"
"Detlef Schrempf","PF",81,214,5,28,82,3,"2632",831,40,262,0,0,0,0,28,5,0,"179",57,4,17,0,0,0,0,"111.7","112.1"
"LaSalle Thompson","C",82,245,8,29,82,77,"1946",565,5,265,0,0,0,0,29,5,5,"126",39,0,15,0,0,0,0,"111.7","112.1"
"Jim Les","PG",71,165,2,27,55,8,"1399",268,154,141,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Duane Causwell","C",84,240,0,22,76,55,"1719",413,0,225,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Bill Wennington","C",84,245,5,27,77,23,"1455",415,5,230,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Tony Dawson","SF",79,215,0,23,4,0,"17",7,1,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Bob Hansen","SG",78,190,7,30,36,24,"811",256,69,72,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Rick Calloway","SG",78,180,0,24,64,0,"678",192,2,98,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Anthony Frederick","SF",79,205,1,26,35,3,"475",168,0,50,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Travis Mays","PG",74,190,0,22,64,55,"2145",724,197,169,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Eric Leckner","C",83,265,2,24,32,0,"378",96,0,69,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Anthony Bonner","PF",80,215,0,22,34,6,"750",230,0,62,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Antoine Carr","PF",81,225,6,29,77,48,"2527",1228,3,315,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Leon Wood","SG",75,185,5,28,12,0,"222",63,38,10,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Rory Sparrow","PG",74,175,10,32,80,74,"2375",756,78,189,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Steve Colter","PG",75,165,6,28,19,0,"251",56,14,27,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Ralph Sampson","C",88,228,7,30,25,4,"348",93,5,54,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Lionel Simmons","SF",79,210,0,22,79,79,"2978",1301,11,249,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Wayman Tisdale","PF",81,240,5,26,33,31,"1116",542,1,99,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Mike Higgins","SF",81,220,1,23,7,0,"61",10,0,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","109.1"
"Charles Smith","SF",82,230,2,25,74,74,"2703",1168,7,267,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Mike Smrek","C",84,250,5,28,10,0,"70",16,0,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Ken Bannister","PF",81,235,4,30,47,3,"339",81,1,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Tom Garrick","SG",74,185,2,24,67,0,"949",236,22,101,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Winston Garland","PG",74,170,3,26,69,26,"1702",519,26,189,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Bo Kimble","SG",76,190,0,24,62,22,"1004",418,65,158,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Gary Grant","PG",75,185,2,25,68,65,"2105",587,39,192,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Ken Norman","SF",80,215,3,26,70,45,"2309",1037,32,192,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Olden Polynice","C",83,220,3,26,31,30,"1132",261,1,98,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Danny Manning","PF",82,230,2,24,73,47,"2197",905,3,281,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Jeff Martin","PG",77,195,1,24,74,26,"1334",507,88,104,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Benoit Benjamin","C",84,250,5,26,39,38,"1337",465,0,110,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Greg Butler","C",83,240,2,24,9,0,"37",19,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Cedric Ball","PF",80,210,0,22,7,0,"26",8,0,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Loy Vaught","PF",81,230,0,22,73,0,"1178",359,2,135,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Ron Harper","SG",78,185,4,27,39,34,"1383",729,148,111,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","106.5"
"Larry Robinson","SG",75,180,0,23,12,10,"255",91,1,26,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Greg Foster","PF",83,240,0,22,54,3,"606",211,5,112,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Darrell Walker","PG",76,180,7,29,71,65,"2305",535,9,199,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Ledell Eackles","SG",77,220,2,24,67,17,"1616",762,59,121,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Charles Jones","C",81,215,7,33,62,54,"1499",124,0,199,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Bernard King","SF",79,205,12,34,64,64,"2401",1511,37,187,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Tom Hammonds","PF",81,215,1,23,70,7,"1023",336,4,108,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Mark Alarie","PF",80,217,4,27,42,1,"587",225,21,88,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"John Williams","SF",80,235,4,24,33,11,"941",393,41,63,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Harvey Grant","PF",80,195,2,25,77,76,"2842",1224,15,232,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Haywoode Workman","PG",74,180,1,25,73,56,"2034",515,50,162,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Byron Irvin","SG",77,190,1,24,33,4,"316",129,5,32,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Pervis Ellison","C",81,210,1,23,76,30,"1942",636,6,268,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"A.J. English","SG",75,175,0,23,70,12,"1443",572,31,127,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Clinton Smith","SG",78,210,1,27,5,0,"45",4,0,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","108.1"
"Willie Burton","SF",80,210,0,22,76,26,"1928",773,30,275,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Keith Askins","SF",79,197,0,23,39,1,"266",81,25,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Grant Long","PF",80,225,2,24,80,66,"2514",561,6,295,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Bimbo Coles","PG",73,180,0,22,82,9,"1355",393,34,149,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Kevin Edwards","SG",75,190,2,25,79,16,"2000",927,84,151,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Terry Davis","PF",81,225,1,23,55,17,"996",236,2,129,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Sherman Douglas","PG",72,180,1,24,73,73,"2562",1055,31,178,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Rony Seikaly","C",83,230,2,25,64,59,"2171",822,6,213,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Billy Thompson","SF",79,195,4,27,73,46,"1481",411,4,161,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Alan Ogg","C",86,240,0,23,31,1,"261",55,2,53,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Alec Kessler","C",83,230,0,24,78,18,"1259",468,4,189,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Glen Rice","SF",79,215,1,23,77,77,"2646",1193,184,216,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Jon Sundvold","SG",74,170,7,29,24,0,"225",107,35,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Milt Wagner","SG",77,185,1,27,13,1,"116",57,17,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.0","108.1"
"Steve Alford","PG",74,183,3,26,34,0,"236",117,23,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Jim Grandholm","PF",84,235,0,30,26,0,"168",58,17,33,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Brad Davis","PG",75,180,13,35,80,6,"1426",373,85,212,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Rodney McCray","PF",79,220,7,29,74,68,"2561",679,39,203,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Fat Lever","SG",75,170,8,30,4,0,"86",23,3,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Roy Tarpley","C",83,230,4,26,5,5,"171",79,1,20,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Kelvin Upshaw","SG",74,180,2,28,48,1,"514",231,29,77,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Rolando Blackman","SG",78,190,9,31,80,80,"2965",1316,114,153,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Herb Williams","C",82,242,9,32,60,36,"1832",655,4,197,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Derek Harper","PG",76,185,7,29,77,77,"2879",1226,246,222,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"James Donaldson","C",86,275,10,33,82,82,"2800",615,0,181,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Randy White","PF",80,240,1,23,79,29,"1901",665,37,308,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Alex English","SF",79,190,14,37,79,26,"1748",734,1,141,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Howard Wright","PF",80,220,0,23,3,0,"8",3,1,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"John Shasky","C",83,235,2,26,57,0,"510",116,0,75,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","110.3"
"Scott Brooks","PG",71,165,2,25,80,0,"980",370,135,122,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Randy Breuer","C",87,230,7,30,73,44,"1505",435,0,132,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Jim Thomas","SG",75,190,3,30,3,0,"14",4,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Richard Coffey","SF",78,212,0,25,52,1,"320",75,1,45,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Dan Godfread","C",82,250,0,23,10,0,"20",12,1,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Pooh Richardson","PG",73,180,1,24,82,82,"3154",1350,128,114,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Bob Thornton","PF",82,225,5,28,12,1,"110",13,0,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Tod Murphy","PF",81,220,2,27,52,19,"1063",227,17,101,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Gerald Glass","SF",77,221,0,23,51,3,"606",340,17,76,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Sam Mitchell","PF",78,210,1,27,82,60,"3121",1010,9,338,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Doug West","SG",78,200,1,23,75,1,"824",246,1,115,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Tyrone Corbin","SF",78,210,5,28,82,82,"3196",1311,10,257,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Tony Campbell","SG",79,215,6,28,77,71,"2893",1502,61,204,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Felton Spencer","C",84,265,0,23,81,46,"2099",381,1,337,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.7","110.9"
"Kennard Winchester","SF",77,210,0,24,64,1,"607",245,20,70,0,0,0,0,"107.4","103.9"
"Sleepy Floyd","PG",75,170,8,30,82,4,"1850",939,176,122,0,0,0,0,30,3,0,"41",24,4,4,0,0,0,0,"107.4","103.9"
"Larry Smith","PF",80,215,10,33,81,28,"1923",263,0,265,0,0,0,0,33,3,0,"57",4,1,11,0,0,0,0,"107.4","103.9"
"Kenny Smith","PG",75,170,3,25,78,78,"2699",1003,135,131,0,0,0,0,25,3,3,"113",38,4,5,0,0,0,0,"107.4","103.9"
"Vernon Maxwell","SG",76,180,2,25,82,79,"2870",1247,510,179,0,0,0,0,25,3,3,"113",56,27,8,0,0,0,0,"107.4","103.9"
"Mike Woodson","SG",77,195,10,32,11,3,"125",54,6,11,0,0,0,0,"107.4","103.9"
"David Wood","SF",81,227,1,26,82,13,"1421",349,90,236,0,0,0,0,26,3,0,"44",3,1,8,0,0,0,0,"107.4","103.9"
"Adrian Caldwell","PF",80,265,1,24,42,0,"343",83,1,35,0,0,0,0,"107.4","103.9"
"Matt Bullard","PF",82,215,0,23,18,0,"63",31,3,10,0,0,0,0,"107.4","103.9"
"Dave Feitl","C",83,235,3,28,52,2,"372",140,3,52,0,0,0,0,"107.4","103.9"
"Dave Jamerson","SG",77,190,0,23,37,0,"202",113,19,24,0,0,0,0,23,2,0,"21",13,1,4,0,0,0,0,"107.4","103.9"
"Hakeem Olajuwon","C",84,255,6,28,56,50,"2062",959,4,221,0,0,0,0,28,3,3,"129",45,1,11,0,0,0,0,"107.4","103.9"
"Otis Thorpe","PF",81,225,6,28,82,82,"3039",988,7,278,0,0,0,0,28,3,3,"116",38,0,8,0,0,0,0,"107.4","103.9"
"Buck Johnson","SF",79,190,4,27,73,70,"2279",873,15,240,0,0,0,0,27,3,3,"86",28,0,13,0,0,0,0,"107.4","103.9"
"Walter Davis","SG",78,193,13,36,32,1,"439",195,3,42,0,0,0,0,36,13,0,"111",48,1,5,0,0,0,0,"112.8","104.3"
"Kevin Duckworth","C",84,275,4,26,81,81,"2511",1084,2,251,0,0,0,0,26,16,16,"511",182,0,53,0,0,0,0,"112.8","104.3"
"Wayne Cooper","C",82,220,12,34,67,1,"746",145,1,120,0,0,0,0,34,3,0,"13",2,0,2,0,0,0,0,"112.8","104.3"
"Drazen Petrovic","SG",77,195,1,26,18,0,"133",71,6,21,0,0,0,0,"112.8","104.3"
"Terry Porter","PG",75,195,5,27,81,81,"2665",944,313,151,0,0,0,0,27,16,16,"595",204,47,32,0,0,0,0,"112.8","104.3"
"Clifford Robinson","PF",82,225,1,24,82,11,"1940",806,19,263,0,0,0,0,24,16,0,"354",117,3,47,0,0,0,0,"112.8","104.3"
"Danny Ainge","SG",76,175,9,31,80,0,"1710",714,251,195,0,0,0,0,31,16,0,"277",105,36,33,0,0,0,0,"112.8","104.3"
"Clyde Drexler","SG",79,210,7,28,82,82,"2852",1338,191,226,0,0,0,0,28,16,16,"633",269,56,56,0,0,0,0,"112.8","104.3"
"Alaa Abdelnaby","PF",82,240,0,22,43,0,"290",116,0,39,0,0,0,0,22,5,0,"13",6,0,0,0,0,0,0,"112.8","104.3"
"Danny Young","PG",75,175,6,28,75,1,"897",271,104,49,0,0,0,0,28,7,0,"36",11,1,0,0,0,0,0,"112.8","104.3"
"Mark Bryant","PF",81,245,2,25,53,0,"781",203,1,120,0,0,0,0,25,14,0,"137",22,0,25,0,0,0,0,"112.8","104.3"
"Buck Williams","PF",80,215,9,30,80,80,"2582",595,0,247,0,0,0,0,30,16,16,"572",130,0,55,0,0,0,0,"112.8","104.3"
"Jerome Kersey","SF",79,215,6,28,73,72,"2359",887,13,251,0,0,0,0,28,16,16,"588",226,0,68,0,0,0,0,"112.8","104.3"
"Mark West","C",82,230,7,30,82,64,"1957",382,0,266,0,0,0,0,30,4,4,"93",15,0,15,0,0,0,0,"112.6","106.1"
"Tom Chambers","PF",82,220,9,31,76,75,"2475",1271,73,235,0,0,0,0,31,4,4,"142",66,5,12,0,0,0,0,"112.6","106.1"
"Cedric Ceballos","SF",78,190,0,21,63,0,"730",419,6,70,0,0,0,0,21,3,0,"24",12,0,0,0,0,0,0,"112.6","106.1"
"Kevin Johnson","PG",73,180,3,24,77,76,"2772",1145,44,174,0,0,0,0,24,4,4,"146",53,7,9,0,0,0,0,"112.6","106.1"
"Ian Lockhart","SF",80,240,0,23,1,0,"2",1,0,0,0,0,0,0,"112.6","106.1"
"Ed Nealy","PF",79,238,7,30,55,0,"573",97,16,46,0,0,0,0,30,2,0,"20",5,1,2,0,0,0,0,"112.6","106.1"
"Negele Knight","PG",73,175,0,23,64,6,"792",308,25,83,0,0,0,0,23,4,0,"56",26,3,7,0,0,0,0,"112.6","106.1"
"Kenny Battle","SG",78,210,1,26,16,4,"263",86,2,25,0,0,0,0,"112.6","106.1"
"Eddie Johnson","SG",79,215,9,31,15,0,"312",186,21,37,0,0,0,0,"112.6","106.1"
"Dan Majerle","SF",78,215,2,25,77,7,"2281",821,86,162,0,0,0,0,25,4,0,"110",32,11,12,0,0,0,0,"112.6","106.1"
"Tim Perry","C",81,200,2,25,46,2,"587",144,5,60,0,0,0,0,"112.6","106.1"
"Joe Barry Carroll","C",84,225,9,32,11,0,"96",36,0,18,0,0,0,0,32,2,0,"15",8,0,0,0,0,0,0,"112.6","106.1"
"Andrew Lang","C",83,245,2,24,63,18,"1152",189,1,168,0,0,0,0,24,4,0,"55",11,0,12,0,0,0,0,"112.6","106.1"
"Xavier McDaniel","SF",79,205,5,27,66,64,"2105",896,5,214,0,0,0,0,27,4,4,"101",41,1,10,0,0,0,0,"112.6","106.1"
"Kurt Rambis","PF",80,213,9,32,62,17,"900",167,2,107,0,0,0,0,32,4,0,"53",5,0,6,0,0,0,0,"112.6","106.1"
"Jeff Hornacek","SG",75,190,4,27,80,77,"2733",1051,146,185,0,0,0,0,27,4,4,"145",51,6,13,0,0,0,0,"112.6","106.1"
"Jeff Malone","SG",76,205,7,29,69,69,"2466",1034,6,128,0,0,0,0,29,9,9,"351",144,2,22,0,0,0,0,"108.6","105.1"
"Chris Munk","PF",81,225,0,23,11,0,"29",7,0,5,0,0,0,0,"108.6","105.1"
"Blue Edwards","SF",76,200,1,25,62,56,"1611",464,24,203,0,0,0,0,25,9,9,"241",77,2,37,0,0,0,0,"108.6","105.1"
"Mark Eaton","C",88,275,8,34,80,80,"2580",292,0,298,0,0,0,0,34,9,9,"255",31,0,41,0,0,0,0,"108.6","105.1"
"John Stockton","PG",73,170,6,28,82,82,"3103",978,168,233,0,0,0,0,28,9,9,"373",108,27,33,0,0,0,0,"108.6","105.1"
"Darrell Griffith","SG",76,190,9,32,75,2,"1005",445,138,100,0,0,0,0,32,3,0,"9",7,0,0,0,0,0,0,"108.6","105.1"
"Dan O'Sullivan","C",82,250,0,22,21,0,"85",16,0,18,0,0,0,0,"108.6","105.1"
"Pat Cummings","PF",81,230,11,34,4,0,"26",6,0,8,0,0,0,0,"108.6","105.1"
"Thurl Bailey","PF",83,215,7,29,82,22,"2486",872,3,160,0,0,0,0,29,9,0,"228",64,0,27,0,0,0,0,"108.6","105.1"
"Tony Brown","SG",78,185,5,30,23,0,"267",77,11,39,0,0,0,0,30,4,0,"29",8,2,2,0,0,0,0,"108.6","105.1"
"Mike Brown","C",81,257,4,27,82,2,"1391",284,0,166,0,0,0,0,27,9,0,"223",56,0,36,0,0,0,0,"108.6","105.1"
"Delaney Rudd","PG",74,180,1,28,82,0,"874",285,61,92,0,0,0,0,28,9,0,"58",21,12,6,0,0,0,0,"108.6","105.1"
"Karl Malone","PF",81,250,5,27,82,82,"3302",1608,14,268,0,0,0,0,27,9,9,"383",209,8,35,0,0,0,0,"108.6","105.1"
"Walter Palmer","C",85,215,0,22,28,0,"85",45,1,20,0,0,0,0,22,2,0,"6",4,0,3,0,0,0,0,"108.6","105.1"
"Andy Toolson","SF",78,210,0,25,47,15,"470",124,32,58,0,0,0,0,25,2,0,"4",2,1,0,0,0,0,0,"108.6","105.1"
"Larry Drew","PG",73,170,9,32,48,2,"496",125,33,40,0,0,0,0,32,18,0,"116",33,11,17,0,0,0,0,"112.1","105.0"
"Tony Smith","SG",75,185,0,22,64,1,"695",220,7,80,0,0,0,0,22,7,0,"40",13,0,6,0,0,0,0,"112.1","105.0"
"Sam Perkins","PF",81,235,6,29,73,66,"2504",744,64,247,0,0,0,0,29,19,19,"752",221,30,69,0,0,0,0,"112.1","105.0"
"Mychal Thompson","C",82,226,11,36,72,4,"1077",228,2,112,0,0,0,0,36,8,0,"42",7,0,10,0,0,0,0,"112.1","105.0"
"Irving Thomas","PF",80,225,0,25,26,0,"108",50,0,24,0,0,0,0,25,3,0,"5",1,0,0,0,0,0,0,"112.1","105.0"
"Terry Teagle","SG",77,195,8,30,82,0,"1498",757,9,165,0,0,0,0,30,18,1,"274",125,0,31,0,0,0,0,"112.1","105.0"
"Byron Scott","SG",75,195,7,29,82,82,"2630",1051,219,146,0,0,0,0,29,18,18,"678",186,38,53,0,0,0,0,"112.1","105.0"
"Magic Johnson","PG",80,215,11,31,79,79,"2933",976,250,150,0,0,0,0,31,19,19,"823",268,71,43,0,0,0,0,"112.1","105.0"
"Tony Brown","SF",78,185,5,30,7,0,"27",3,1,8,0,0,0,0,"112.1","105.0"
