"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Travis Best","IND","PG",71,182,0,23,59,1,571,163,25,80,11.5,21.4,0.2,0.5,5,0,"84",22,6,10,13.6,19.9,0.0,0.1,110.8,107.2
"Rik Smits","IND","C",88,250,7,29,63,63,1901,894,5,226,19.0,28.6,2.9,2.1,5,5,"166",77,0,20,20.3,27.9,0.3,0.2,110.8,107.2
"Eddie Johnson","IND","SF",79,215,13,36,62,1,1002,436,128,104,13.1,24.1,0.8,0.8,1,0,"9",5,2,0,-18.3,26.4,-0.1,0.0,110.8,107.2
"Tim Kempton","ATL","PF",82,245,5,32,3,0,11,0,0,5,-6.2,4.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Craig Ehlo","ATL","SG",78,180,12,34,79,8,1758,591,221,138,13.7,18.9,1.5,1.8,9,0,"171",41,23,14,6.1,15.0,-0.2,0.1,109.4,108.0
"Matt Bullard","ATL","PF",82,215,4,28,46,0,460,162,72,50,11.5,19.0,0.2,0.4,4,0,"51",12,8,6,5.8,14.9,0.0,0.0,109.4,108.0
"Donnie Boyce","ATL","SG",77,196,0,22,8,0,41,23,8,2,17.7,33.7,-0.1,0.1,1,0,"2",2,2,0,-39.7,48.3,0.0,0.0,109.4,108.0
"Christian Laettner","ATL","C",83,235,3,26,30,27,977,325,8,119,17.2,21.0,1.4,1.2,10,10,"334",122,3,41,18.1,24.1,0.5,0.2,109.4,108.0
"Sean Rooks","ATL","C",82,250,3,26,16,0,215,58,1,35,13.7,22.6,-0.1,0.3,10,0,"140",28,0,35,12.8,15.9,0.2,0.1,109.4,108.0
"Stacey Augmon","ATL","SF",80,205,4,27,77,49,2294,738,4,188,15.9,19.9,3.5,2.1,10,10,"314",72,1,26,14.3,16.4,0.5,0.1,109.4,108.0
"Alan Henderson","ATL","PF",81,235,0,23,79,4,1416,434,3,217,12.9,19.3,0.5,1.6,10,0,"145",40,0,20,15.1,17.8,0.3,0.0,109.4,108.0
"Steve Smith","ATL","SG",79,200,4,26,80,80,2856,1143,423,207,16.6,23.0,6.4,1.5,10,10,"421",171,61,31,19.8,24.1,1.2,0.0,109.4,108.0
"Reggie Jordan","ATL","PG",76,195,1,28,24,0,247,71,0,30,17.1,19.4,0.3,0.3,10,0,"59",13,0,7,16.3,15.6,0.1,0.1,109.4,108.0
"Mookie Blaylock","ATL","PG",72,180,6,28,81,81,2893,1123,623,151,18.9,21.5,5.4,3.6,10,10,"426",145,84,15,18.1,20.9,0.7,0.1,109.4,108.0
"Ken Norman","ATL","SF",80,215,8,31,34,28,770,273,84,68,13.4,19.9,0.5,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Spud Webb","ATL","PG",66,133,10,32,51,0,817,222,57,68,15.3,17.1,1.8,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Andrew Lang","ATL","C",83,245,7,29,51,51,1815,619,3,178,12.4,18.9,0.4,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Todd Mundt","ATL","C",84,250,0,25,24,0,118,32,0,23,8.0,14.7,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Grant Long","ATL","PF",80,225,7,29,82,82,3008,838,86,233,16.2,17.1,4.7,3.8,10,10,"362",111,24,27,13.1,18.8,0.2,0.1,109.4,108.0
"Ron Grandison","ATL","PF",78,215,3,31,4,0,19,4,1,0,13.2,9.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Howard Nathan","ATL","PG",71,175,0,24,5,0,15,9,1,2,11.3,56.2,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",109.4,108.0
"Terry Cummings","MIL","PF",81,220,13,34,81,13,1777,584,7,263,13.9,18.6,1.5,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Alton Lister","MIL","C",84,240,13,37,7,5,88,9,0,15,7.4,7.2,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Marty Conlon","MIL","C",82,224,4,28,74,1,958,327,30,126,12.2,21.7,0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Vin Baker","MIL","PF",83,232,2,24,82,82,3319,1429,48,272,18.4,25.6,3.7,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Mike Peplowski","MIL","C",82,270,2,25,5,0,12,5,0,6,19.2,31.7,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Eric Mobley","MIL","C",83,235,1,25,5,3,65,7,0,5,3.9,6.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Shawn Respert","MIL","SG",73,195,0,23,62,0,845,292,122,67,10.8,19.1,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Todd Day","MIL","SG",78,188,3,26,8,0,171,71,25,27,8.0,25.0,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Randolph Keys","MIL","SF",79,195,4,29,69,1,816,208,71,139,10.8,14.6,0.7,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Eric Murdock","MIL","PG",73,190,4,27,9,0,193,66,23,16,10.4,19.7,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Benoit Benjamin","MIL","C",84,250,10,31,70,58,1492,429,3,184,14.6,18.4,0.5,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Johnny Newman","MIL","SG",79,190,9,32,82,82,2690,649,162,257,11.5,14.6,3.7,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Lee Mayberry","MIL","PG",73,172,3,25,82,20,1705,364,189,144,11.2,13.0,1.7,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Jerry Reynolds","MIL","SF",80,200,7,33,19,0,191,53,10,20,11.2,18.7,-0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Glenn Robinson","MIL","SF",79,225,1,23,82,82,3249,1382,263,236,15.9,25.8,1.8,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Kevin Duckworth","MIL","C",84,275,9,31,8,1,58,14,0,19,-2.7,14.7,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Sherman Douglas","MIL","PG",72,180,6,29,69,62,2101,601,103,147,15.2,18.4,3.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,111.5
"Charles Claxton","BOS","C",84,265,0,25,3,0,7,2,0,4,0.2,23.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"David Wesley","BOS","PG",72,190,2,25,82,53,2104,736,272,207,18.5,20.9,4.8,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Todd Mundt","BOS","C",84,250,0,25,9,0,33,9,0,6,3.7,11.7,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Sherman Douglas","BOS","PG",72,180,6,29,10,4,234,84,7,16,9.3,24.0,-0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Dino Radja","BOS","PF",83,225,2,28,53,52,1984,852,0,161,18.0,23.6,1.8,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Alton Lister","BOS","C",84,240,13,37,57,14,647,96,0,121,9.9,11.1,-0.1,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Dana Barros","BOS","PG",71,163,6,28,80,25,2328,806,368,116,15.6,18.3,4.8,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Junior Burrough","BOS","PF",80,242,0,23,61,3,495,170,0,74,9.0,21.8,-0.6,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Doug Smith","BOS","PF",82,220,4,26,17,2,92,39,0,21,4.2,25.0,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Dee Brown","BOS","PG",73,160,5,27,65,23,1591,616,220,119,13.7,20.5,1.4,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Greg Minor","BOS","SG",78,210,1,24,78,47,1761,640,27,161,14.0,18.9,2.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Rick Fox","BOS","SF",79,230,4,26,81,81,2588,928,272,290,16.1,20.9,3.0,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Larry Sykes","BOS","PF",81,255,0,22,1,0,2,0,0,0,0.0,21.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Todd Day","BOS","SG",78,188,3,26,71,12,1636,746,277,198,14.1,25.2,0.6,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Pervis Ellison","BOS","C",81,210,6,28,69,29,1431,295,0,207,13.1,12.9,0.6,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Thomas Hamilton","BOS","C",86,330,0,20,11,0,70,31,0,12,4.3,29.5,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Eric Williams","BOS","SF",80,220,0,23,64,6,1470,546,10,147,13.3,22.4,0.7,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Eric Montross","BOS","C",84,270,1,24,61,59,1432,346,0,181,10.6,14.7,0.3,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,109.9
"Dell Curry","CHH","SG",76,190,9,31,82,29,2371,974,406,173,16.8,22.5,3.8,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Joe Wolf","CHH","PF",83,230,7,31,1,0,18,1,0,2,-2.0,7.5,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Corey Beck","CHH","PG",73,190,0,24,5,0,33,8,0,8,0.8,17.7,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Pete Myers","CHH","SG",78,180,7,32,32,1,453,87,16,57,7.8,13.2,-0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Scott Burrell","CHH","SF",79,218,2,25,20,20,693,206,98,76,13.0,17.9,0.6,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Robert Parish","CHH","C",84,230,19,42,74,34,1086,241,0,80,13.0,13.4,0.7,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Muggsy Bogues","CHH","PG",63,136,8,31,6,0,77,16,1,4,10.6,13.4,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Rafael Addison","CHH","SF",79,215,4,31,53,0,516,165,9,74,9.6,17.7,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Khalid Reeves","CHH","PG",75,199,1,23,20,5,418,118,36,46,15.1,18.4,0.8,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Anthony Goldwire","CHH","PG",73,182,0,24,42,8,621,189,83,79,10.4,20.3,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Matt Geiger","CHH","C",84,243,3,26,77,50,2349,666,8,290,14.2,17.2,2.4,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Darrin Hancock","CHH","SF",79,205,1,24,63,7,838,214,3,94,10.0,16.3,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Donald Hodge","CHH","C",84,230,4,26,2,0,2,0,0,0,8.0,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Larry Johnson","CHH","PF",78,250,4,26,81,81,3274,1225,183,173,19.8,22.9,8.8,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Glen Rice","CHH","SF",79,215,6,28,79,79,3142,1296,403,217,17.8,23.4,7.2,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Greg Sutton","CHH","PG",74,170,2,28,18,0,190,50,21,36,11.0,17.9,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"George Zidek","CHH","C",84,250,0,22,71,21,888,248,0,170,8.0,16.7,0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Gerald Glass","CHH","SF",77,221,3,28,5,0,15,5,1,5,8.4,16.4,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Kenny Anderson","CHH","PG",72,168,4,25,38,36,1302,454,157,105,19.2,21.1,3.4,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Michael Adams","CHH","PG",70,162,10,33,21,3,329,83,41,25,16.1,17.0,0.6,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Kendall Gill","CHH","SG",77,195,5,27,36,36,1265,372,54,101,15.3,19.1,1.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",111.2,111.8
"Steve Kerr","CHI","PG",75,175,7,30,82,0,1919,482,237,109,15.2,12.9,6.0,2.3,18,0,"357",87,53,21,13.7,14.4,0.8,0.5,115.2,101.8
"James Edwards","CHI","C",84,225,18,40,28,0,274,110,0,61,3.5,22.9,-0.5,0.4,6,0,"28",9,0,10,4.8,19.1,0.0,0.0,115.2,101.8
"Ron Harper","CHI","PG",78,185,9,32,80,80,1886,501,104,137,14.4,14.9,3.0,3.3,18,16,"494",134,47,38,14.8,15.7,0.8,1.0,115.2,101.8
"Toni Kukoc","CHI","SF",82,192,2,27,81,20,2103,787,216,150,20.4,21.4,6.9,3.2,15,5,"439",151,68,33,14.1,20.0,0.5,0.8,115.2,101.8
"Bill Wennington","CHI","C",84,245,8,32,71,20,1065,343,1,171,11.0,16.5,1.2,1.6,18,0,"169",50,1,30,11.7,15.2,0.2,0.3,115.2,101.8
"Dickey Simpkins","CHI","PF",81,248,1,23,60,12,685,160,1,78,10.4,16.7,0.2,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",115.2,101.8
"Jud Buechler","CHI","SF",78,220,5,27,74,0,740,242,90,70,14.1,17.3,1.0,1.2,17,0,"127",38,21,13,11.4,17.1,0.1,0.2,115.2,101.8
"Dennis Rodman","CHI","PF",79,210,9,34,64,57,2088,304,27,196,13.6,10.3,1.7,4.6,18,15,"620",103,0,76,14.1,12.4,0.5,1.4,115.2,101.8
"Scottie Pippen","CHI","SF",80,210,8,30,77,77,2825,1216,401,198,21.0,24.4,7.0,5.3,18,18,"742",287,105,51,19.4,22.2,1.3,1.7,115.2,101.8
"Michael Jordan","CHI","SG",78,195,10,32,82,82,3090,1850,260,195,29.4,33.3,14.2,6.2,18,18,"733",407,62,49,26.7,32.9,3.4,1.3,115.2,101.8
"Randy Brown","CHI","PG",74,190,4,27,68,0,671,192,11,88,11.2,16.0,0.0,1.5,16,0,"112",28,6,18,14.2,16.3,0.2,0.2,115.2,101.8
"John Salley","CHI","PF",83,230,9,31,17,0,191,35,0,38,8.7,13.8,-0.2,0.4,16,0,"85",11,0,25,3.9,9.6,0.0,0.1,115.2,101.8
"Jack Haley","CHI","C",82,240,6,32,1,0,7,6,0,2,1.8,49.6,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",115.2,101.8
"Luc Longley","CHI","C",86,265,4,27,62,62,1641,502,0,223,11.9,17.8,0.7,2.8,18,18,"439",130,0,83,11.1,19.0,0.0,0.8,115.2,101.8
"Jason Caffey","CHI","PF",80,255,0,22,57,0,545,162,1,91,7.9,19.4,-0.4,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",115.2,101.8
"Gary Grant","NYK","PG",75,185,7,30,47,1,596,181,24,91,13.5,19.7,0.4,1.0,1,0,"8",5,3,0,33.6,37.0,0.0,0.0,106.0,103.5
"Willie Anderson","NYK","SG",79,190,7,29,27,2,496,133,25,59,9.2,16.0,-0.2,0.7,4,0,"64",22,6,10,5.3,24.0,-0.2,0.1,106.0,103.5
"Ron Grandison","NYK","PF",78,215,3,31,6,0,57,15,0,4,16.6,15.2,0.1,0.1,2,0,"3",1,1,1,-18.5,16.4,0.0,0.0,106.0,103.5
"Brad Lohaus","NYK","PF",83,230,8,31,23,7,325,79,57,36,10.2,13.0,0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,103.5
"J.R. Reid","NYK","PF",81,247,6,27,33,16,670,160,0,89,12.6,14.9,0.9,1.0,1,0,"7",1,0,2,8.0,14.1,0.0,0.0,106.0,103.5
"Charles Oakley","NYK","PF",80,225,10,32,53,51,1775,448,26,195,15.1,16.9,2.6,3.0,8,8,"308",78,6,33,12.3,19.5,0.0,0.5,106.0,103.5
"Matt Fish","NYK","C",83,235,1,26,2,1,17,10,0,3,27.4,28.6,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,103.5
"Derek Harper","NYK","PG",76,185,12,34,82,82,2893,939,325,201,13.9,19.4,2.6,3.7,8,8,"293",82,35,24,9.3,17.3,-0.1,0.3,106.0,103.5
"Anthony Mason","NYK","SF",79,250,6,29,82,82,3457,798,0,246,15.8,16.1,6.3,5.0,8,8,"350",78,0,20,12.1,15.6,0.3,0.4,106.0,103.5
"Hubert Davis","NYK","SG",77,183,3,25,74,14,1773,566,267,120,14.8,18.0,4.0,1.6,8,0,"145",31,19,12,12.4,14.6,0.3,0.1,106.0,103.5
"Patrick Ewing","NYK","C",84,240,10,33,76,76,2783,1456,28,247,20.9,31.5,0.6,6.1,8,8,"328",137,2,22,18.1,29.3,-0.2,0.7,106.0,103.5
"Charlie Ward","NYK","PG",74,190,1,25,62,1,787,218,99,98,12.0,19.0,-0.4,1.4,7,0,"92",27,12,9,19.8,19.4,0.1,0.2,106.0,103.5
"Charles Smith","NYK","PF",82,230,7,30,41,4,890,294,15,124,9.1,21.0,-1.2,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,103.5
"Herb Williams","NYK","PF",82,242,14,37,43,2,540,144,4,75,7.9,15.1,-0.5,0.9,5,0,"33",5,0,3,9.0,11.6,0.0,0.0,106.0,103.5
"John Starks","NYK","SG",75,180,6,30,81,71,2491,846,396,226,14.2,20.2,2.3,3.4,8,8,"314",87,45,26,15.1,20.3,0.4,0.4,106.0,103.5
"Doug Christie","NYK","SF",78,200,3,25,23,0,218,73,19,41,14.1,21.7,0.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,103.5
"Monty Williams","NYK","SF",80,225,1,24,14,0,62,22,0,9,7.9,22.9,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.0,103.5
"Allan Houston","DET","SG",78,200,2,24,82,75,3072,1244,447,233,15.7,25.4,4.2,3.0,3,3,"136",58,21,11,14.9,28.5,0.2,-0.2,107.9,105.1
"Lindsey Hunter","DET","PG",74,170,2,25,80,48,2138,628,289,185,11.2,17.0,1.3,2.6,2,0,"36",8,4,2,4.5,12.3,0.0,0.0,107.9,105.1
"Joe Dumars","DET","PG",75,190,10,32,67,40,2193,598,298,106,13.7,17.0,4.3,1.7,3,3,"123",35,14,5,12.8,17.8,0.2,-0.2,107.9,105.1
"Lou Roe","DET","SF",79,220,0,23,49,2,372,90,9,42,9.0,15.5,-0.1,0.5,2,0,"7",1,0,1,8.6,7.1,0.0,0.0,107.9,105.1
"Grant Hill","DET","SF",80,225,1,23,80,80,3260,1221,26,242,20.9,25.9,6.0,5.7,3,3,"115",39,2,13,21.9,23.1,0.4,-0.1,107.9,105.1
"Mark Macon","DET","PG",76,185,4,26,23,0,287,67,15,34,9.5,13.4,0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.9,105.1
"Otis Thorpe","DET","PF",81,225,11,33,82,82,2841,853,4,300,15.7,20.3,3.5,4.1,3,3,"101",24,0,9,18.8,17.9,0.2,-0.1,107.9,105.1
"Don Reid","DET","PF",80,250,0,22,69,46,997,187,0,199,12.1,12.5,1.1,1.8,3,0,"26",3,0,8,-1.0,10.2,0.0,0.0,107.9,105.1
"Theo Ratliff","DET","C",82,225,0,22,75,2,1305,230,1,144,14.0,12.4,1.6,2.2,1,0,"4",0,0,0,0.0,0.0,0.0,0.0,107.9,105.1
"Eric Leckner","DET","C",83,265,6,29,18,8,155,29,0,30,8.8,14.1,0.0,0.2,1,0,"3",0,0,2,-11.0,0.0,0.0,0.0,107.9,105.1
"Steve Bardo","DET","SG",77,190,2,27,9,0,123,23,4,17,8.4,11.9,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.9,105.1
"Terry Mills","DET","PF",82,230,5,28,82,5,1656,675,207,197,15.2,24.3,1.3,2.4,3,0,"48",20,8,6,8.1,24.6,0.0,0.0,107.9,105.1
"Mark West","DET","C",82,230,12,35,47,21,682,126,0,135,7.2,12.7,-0.1,1.0,3,3,"78",21,0,12,14.0,18.4,0.1,-0.1,107.9,105.1
"Michael Curry","DET","SG",77,210,1,27,41,1,749,151,50,89,9.4,12.7,0.8,0.8,3,0,"43",7,1,5,6.2,8.1,0.0,0.0,107.9,105.1
"Robert Churchwell","GSW","SG",78,195,0,23,4,0,20,8,0,1,1.2,21.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Geert Hammink","GSW","C",84,262,2,26,3,0,10,2,0,1,11.4,14.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Tim Hardaway","GSW","PG",72,175,5,29,52,18,1487,606,232,131,18.5,23.8,3.0,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Joe Smith","GSW","PF",82,225,0,20,82,82,2821,1024,28,224,17.2,20.6,4.1,2.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Chris Gatling","GSW","PF",82,220,4,28,47,2,862,308,1,135,17.0,21.5,1.2,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Jon Barry","GSW","SG",76,195,3,26,68,0,712,185,93,51,14.9,14.9,1.4,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"B.J. Armstrong","GSW","PG",74,175,6,28,82,64,2262,727,207,147,17.3,18.8,6.2,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Clifford Rozier","GSW","C",83,245,1,23,59,1,723,135,2,135,10.6,12.0,0.4,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Latrell Sprewell","GSW","SG",77,190,3,25,78,78,3064,1202,282,150,15.9,23.0,3.6,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Kevin Willis","GSW","PF",84,220,10,33,28,18,778,300,4,95,10.9,22.2,-0.6,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Jerome Kersey","GSW","SF",79,215,11,33,76,58,1620,500,17,205,13.1,17.2,0.6,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Rony Seikaly","GSW","C",83,230,7,30,64,60,1813,568,3,219,14.2,20.9,0.5,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"David Wood","GSW","PF",81,227,5,31,21,0,96,14,3,23,8.7,9.3,0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Andrew DeClercq","GSW","C",82,230,0,22,22,1,203,50,1,30,12.1,13.4,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Chris Mullin","GSW","SF",78,200,10,32,55,19,1617,539,150,127,16.7,19.7,2.9,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Bimbo Coles","GSW","PG",73,180,5,27,29,3,733,218,82,78,10.9,16.8,0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
"Donyell Marshall","GSW","SF",81,218,1,22,62,6,934,314,94,83,12.7,18.6,0.5,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,109.9
