"Date","Name","Team","Started","B2B","MP","FGA","3PA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
2014321,"Anthony Davis","New Orleans Pelicans",1,0,"44:04",0,0,0,122.0,107.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Jeff Withey","New Orleans Pelicans",0,0,"5:40",0,1,0,0,104.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Cartier Martin","Atlanta Hawks",0,0,"12:02",2,2,0,94.0,109.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Al-Farouq Aminu","New Orleans Pelicans",0,0,"22:09",1,2,0,131.0,102.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Mike Scott","Atlanta Hawks",0,0,"15:22",2,2,0,95.0,119.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Luke Babbitt","New Orleans Pelicans",0,0,"12:12",5,4,0,139.0,113.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Tyreke Evans","New Orleans Pelicans",1,0,"39:16",0,1,0,105.0,103.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Pero Antic","Atlanta Hawks",1,0,"28:01",4,5,0,103.0,116.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Darius Miller","New Orleans Pelicans",0,0,"10:28",1,1,0,87.0,104.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Louis Williams","Atlanta Hawks",0,0,"14:45",1,1,0,33.0,120.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
2014321,"Elton Brand","Atlanta Hawks",0,0,"14:48",0,2,0,0.0,107.0,"Atlanta Hawks","New Orleans Pelicans","New Orleans Pelicans"
