"Date","Name","Team","Started","B2B","MP","FGA","ThreePA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
20121030,"Kyrie Irving","Cleveland Cavaliers",0,0,"34:34",20,6,4,33.5,122.0,97.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Anderson Varejao","Cleveland Cavaliers",0,0,"37:22",7,0,4,11.0,157.0,90.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Alonzo Gee","Cleveland Cavaliers",0,0,"33:53",9,2,5,15.6,58.0,99.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Jordan Crawford","Washington Wizards",0,0,"28:42",13,6,1,23.8,93.0,110.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Chris Singleton","Washington Wizards",0,0,"17:11",7,1,2,20.2,74.0,98.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Dion Waiters","Cleveland Cavaliers",0,0,"28:14",14,5,0,29.3,102.0,92.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Emeka Okafor","Washington Wizards",0,0,"24:35",10,0,1,22.5,95.0,110.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Bradley Beal","Washington Wizards",0,0,"21:33",8,4,1,21.9,89.0,106.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Jannero Pargo","Washington Wizards",0,0,"16:21",6,4,3,20.9,108.0,115.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Trevor Booker","Washington Wizards",0,0,"16:45",9,1,4,33.6,39.0,110.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"C.J. Miles","Cleveland Cavaliers",0,0,"17:42",5,1,0,20.0,37.0,96.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Daniel Gibson","Cleveland Cavaliers",0,0,"16:11",5,4,2,18.4,164.0,99.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Luke Walton","Cleveland Cavaliers",0,0,"12:14",2,1,0,14.4,47.0,104.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"A.J. Price","Washington Wizards",0,0,"29:24",13,9,1,21.3,78.0,118.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Tristan Thompson","Cleveland Cavaliers",0,0,"31:31",8,0,2,16.5,125.0,92.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Jan Vesely","Washington Wizards",0,0,"21:14",4,0,3,13.8,107.0,115.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Tyler Zeller","Cleveland Cavaliers",0,0,"14:53",4,0,2,14.5,120.0,90.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Martell Webster","Washington Wizards",0,0,"23:25",6,3,1,11.1,149.0,102.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Earl Barron","Washington Wizards",0,0,"16:15",6,0,2,17.2,134.0,95.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Donald Sloan","Cleveland Cavaliers",0,0,"13:26",5,1,2,23.0,70.0,108.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",106.9,95.5
20121030,"Trevor Ariza","Washington Wizards",0,0,"24:35",8,4,0,15.6,125.0,98.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",95.5,106.9
20121030,"Brandan Wright","Dallas Mavericks",0,0,"19:31",5,0,3,24.1,127.0,94.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Pau Gasol","Los Angeles Lakers",0,0,"40:19",19,1,2,27.9,115.0,106.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Jordan Hill","Los Angeles Lakers",0,0,"14:15",6,0,2,31.0,99.0,114.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Elton Brand","Dallas Mavericks",0,0,"36:12",10,0,4,13.9,97.0,96.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Jodie Meeks","Los Angeles Lakers",0,0,"13:04",3,3,1,14.0,74.0,112.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Jae Crowder","Dallas Mavericks",0,0,"19:30",7,4,1,16.6,124.0,99.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"O.J. Mayo","Dallas Mavericks",0,0,"31:10",13,4,0,23.5,89.0,108.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Steve Blake","Los Angeles Lakers",0,0,"13:51",2,1,2,9.9,80.0,108.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Shawn Marion","Dallas Mavericks",0,0,"32:53",11,0,4,18.9,100.0,96.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Darren Collison","Dallas Mavericks",0,0,"32:00",12,1,2,21.5,118.0,98.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Rodrigue Beaubois","Dallas Mavericks",0,0,"16:50",8,2,2,24.4,146.0,102.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Eddy Curry","Dallas Mavericks",0,0,"16:44",7,0,4,24.5,91.0,102.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Vince Carter","Dallas Mavericks",0,0,"26:50",12,4,3,23.9,87.0,100.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Dahntay Jones","Dallas Mavericks",0,0,"8:22",0,0,2,0.0,0,106.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",108.7,99.9
20121030,"Kobe Bryant","Los Angeles Lakers",0,0,"34:52",14,0,3,21.1,127.0,112.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Metta World Peace","Los Angeles Lakers",0,0,"36:29",8,3,1,14.9,55.0,103.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Dwight Howard","Los Angeles Lakers",0,0,"37:59",12,0,6,25.6,94.0,110.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Antawn Jamison","Los Angeles Lakers",0,0,"15:02",4,1,3,13.5,140.0,102.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
20121030,"Steve Nash","Los Angeles Lakers",0,0,"34:09",9,4,1,13.4,92.0,113.0,"Los Angeles Lakers","Dallas Mavericks","Dallas Mavericks",99.9,108.7
