"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Luther Head","PG",75,185,3,26,22,4,"322",101,38,15,0,0,0,0,"108.4","104.0"
"Carl Landry","PF",81,248,1,25,69,0,"1467",418,3,166,0,0,0,0,25,13,0,"240",70,2,27,0,0,0,0,"108.4","104.0"
"Dikembe Mutombo","C",86,245,17,42,9,2,"96",13,0,11,0,0,0,0,42,2,0,"20",0,0,5,0,0,0,0,"108.4","104.0"
"Aaron Brooks","PG",72,161,1,24,80,35,"1998",783,309,152,0,0,0,0,24,13,13,"444",170,64,29,0,0,0,0,"108.4","104.0"
"Shane Battier","SG",80,220,7,30,60,59,"2031",354,237,114,0,0,0,0,30,13,13,"496",81,54,33,0,0,0,0,"108.4","104.0"
"Rafer Alston","PG",74,171,9,32,48,48,"1591",522,230,72,0,0,0,0,"108.4","104.0"
"Chuck Hayes","C",78,240,3,25,71,1,"858",113,4,134,0,0,0,0,25,13,4,"173",21,2,27,0,0,0,0,"108.4","104.0"
"DeAndre Jordan","C",83,250,0,20,53,13,"771",147,0,96,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Al Thornton","SF",80,220,1,25,71,67,"2654",1051,79,227,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Cheikh Samb","C",85,245,1,24,10,0,"51",16,2,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Tim Thomas","PF",82,230,11,31,10,5,"220",90,20,26,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Marcus Camby","C",83,220,12,34,62,55,"1925",496,4,129,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Brian Skinner","PF",81,255,10,32,51,21,"843",205,2,94,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Mike Taylor","PG",74,165,0,23,51,5,"771",267,40,84,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Jason Hart","PG",75,185,7,30,28,2,"312",84,4,35,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Ricky Davis","SG",78,195,10,29,36,9,"785",245,111,63,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Chris Kaman","C",84,268,5,26,31,24,"921",305,0,93,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Steve Novak","PF",82,220,2,25,71,3,"1161",396,286,71,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Cuttino Mobley","SG",76,190,10,33,11,11,"365",146,35,21,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Paul Davis","PF",83,270,2,24,27,1,"320",98,1,44,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Mardy Collins","PG",78,220,2,24,39,14,"815",224,28,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Baron Davis","PG",75,209,9,29,65,60,"2248",959,328,193,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Alex Acker","SG",77,185,1,26,18,0,"179",65,16,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Eric Gordon","SG",76,215,0,20,78,65,"2677",901,337,172,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Fred Jones","SF",76,210,6,29,52,21,"1495",317,147,112,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Zach Randolph","PF",81,253,7,27,39,34,"1369",684,73,105,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.3","111.7"
"Kenny Thomas","PF",79,261,9,31,8,0,"62",8,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Brad Miller","C",83,244,10,32,43,43,"1354",388,43,135,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Shelden Williams","PF",81,250,2,25,30,0,"305",89,2,36,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Calvin Booth","C",83,230,9,32,7,0,"55",10,0,10,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Bobby Jackson","PG",73,185,11,35,71,10,"1484",485,197,100,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Jason Thompson","PF",83,250,0,22,82,56,"2303",717,8,314,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Donte Greene","SF",83,226,0,20,55,4,"725",236,100,68,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"John Salmons","SF",79,210,6,29,53,53,"1980",744,184,122,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Cedric Simmons","PF",81,235,2,23,7,0,"23",4,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Mikki Moore","PF",83,225,10,33,46,20,"746",121,0,112,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Bobby Brown","SG",74,175,0,24,47,1,"675",247,94,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Drew Gooden","PF",82,230,6,27,1,0,"26",9,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Beno Udrih","PG",75,205,4,26,73,72,"2270",696,113,192,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Will Solomon","PG",73,185,1,30,14,0,"168",64,29,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Rashad McCants","SG",76,207,3,24,24,1,"465",196,70,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Ike Diogu","PF",80,250,3,25,10,1,"142",55,2,14,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Andres Nocioni","SF",79,225,4,29,23,16,"713",252,102,85,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Francisco Garcia","SF",79,195,3,27,65,36,"1975",665,221,196,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Kevin Martin","SG",79,185,4,25,51,46,"1947",811,277,116,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Spencer Hawes","C",84,245,1,20,77,51,"2259",800,115,249,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Quincy Douby","PG",75,175,2,24,20,0,"227",88,37,23,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","114.7"
"Jason Collins","C",84,255,7,30,31,22,"422",70,0,73,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Brian Cardinal","PF",80,245,8,31,64,4,"909",169,92,135,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Craig Smith","PF",79,250,2,25,74,31,"1460",514,1,184,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Calvin Booth","C",83,230,9,32,1,0,"1",0,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Al Jefferson","C",82,265,4,24,50,50,"1836",975,4,141,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Kevin Ollie","PG",76,195,11,36,50,21,"850",150,1,79,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Mike Miller","SF",80,218,8,28,73,47,"2356",548,225,139,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Kevin Love","C",82,260,0,20,81,37,"2048",688,19,205,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Bobby Brown","PG",74,175,0,24,21,1,"256",113,36,21,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Ryan Gomes","SF",79,250,3,26,82,76,"2614",974,285,183,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Randy Foye","SG",76,210,2,25,70,61,"2494",981,308,201,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Corey Brewer","SF",81,185,1,22,15,8,"307",90,12,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Rashad McCants","SG",76,207,3,24,34,2,"636",292,119,63,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Mark Madsen","C",81,240,8,33,19,1,"116",14,0,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Sebastian Telfair","PG",72,165,4,23,75,43,"2095",697,211,184,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Rodney Carney","SG",79,205,2,24,67,6,"1199",423,226,94,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Shelden Williams","PF",81,250,2,25,15,0,"207",68,0,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.1","111.4"
"Jermaine O'Neal","C",83,226,12,30,27,27,"811",305,0,81,0,0,0,0,30,6,5,"162",51,0,18,0,0,0,0,"107.8","107.6"
"Joel Anthony","C",81,245,1,26,65,28,"1048",118,0,139,0,0,0,0,26,6,2,"88",5,0,9,0,0,0,0,"107.8","107.6"
"Shaun Livingston","PG",79,182,3,23,4,0,"41",8,0,4,0,0,0,0,"107.8","107.6"
"Dwyane Wade","SG",76,212,5,27,79,79,"3048",1739,278,178,0,0,0,0,27,7,7,"285",155,50,20,0,0,0,0,"107.8","107.6"
"Shawn Marion","SF",79,220,9,30,42,41,"1516",446,40,92,0,0,0,0,"107.8","107.6"
"Chris Quinn","PG",74,185,2,25,66,0,"962",289,137,79,0,0,0,0,25,5,0,"24",7,1,1,0,0,0,0,"107.8","107.6"
"Daequan Cook","SF",77,205,1,21,75,4,"1833",645,395,125,0,0,0,0,21,7,0,"161",42,30,18,0,0,0,0,"107.8","107.6"
"James Jones","SF",80,225,5,28,40,1,"630",149,96,58,0,0,0,0,28,7,7,"235",32,22,19,0,0,0,0,"107.8","107.6"
"Udonis Haslem","PF",80,230,5,28,75,75,"2560",643,0,204,0,0,0,0,28,7,7,"204",46,0,19,0,0,0,0,"107.8","107.6"
"Mark Blount","C",84,230,8,33,20,0,"207",78,27,17,0,0,0,0,"107.8","107.6"
"Marcus Banks","PG",74,200,5,27,16,0,"166",39,14,21,0,0,0,0,"107.8","107.6"
"Jamaal Magloire","C",83,259,8,30,55,12,"709",131,0,121,0,0,0,0,30,6,0,"47",3,0,9,0,0,0,0,"107.8","107.6"
"Yakhouba Diawara","SF",79,225,2,26,63,21,"851",217,163,75,0,0,0,0,26,5,0,"21",3,1,2,0,0,0,0,"107.8","107.6"
"Luther Head","SG",75,185,3,26,10,0,"176",43,16,22,0,0,0,0,"107.8","107.6"
"Dorell Wright","SF",79,200,4,23,6,0,"73",20,0,8,0,0,0,0,23,1,0,"3",0,0,0,0,0,0,0,"107.8","107.6"
"Jamario Moon","SF",80,205,1,28,26,21,"689",157,73,48,0,0,0,0,28,3,0,"40",5,2,5,0,0,0,0,"107.8","107.6"
"Mario Chalmers","PG",73,190,0,22,82,82,"2626",662,311,240,0,0,0,0,22,7,7,"231",50,21,21,0,0,0,0,"107.8","107.6"
"Michael Beasley","PF",81,235,0,20,81,19,"2009",957,81,184,0,0,0,0,20,7,0,"178",88,13,14,0,0,0,0,"107.8","107.6"
"Tim Thomas","PF",82,230,11,31,36,1,"773",258,126,91,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Chris Wilcox","C",82,221,6,26,25,0,"330",102,1,48,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Eddy Curry","C",84,295,7,26,3,0,"12",2,0,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Courtney Sims","C",82,245,1,25,1,0,"11",6,0,1,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Al Harrington","PF",81,230,10,28,68,51,"2380",1142,442,213,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Mardy Collins","SG",78,220,2,24,9,0,"75",23,3,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"David Lee","C",81,249,3,25,81,74,"2824",951,3,260,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Jared Jeffries","SF",83,230,6,27,56,36,"1310",273,12,153,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Larry Hughes","SG",77,184,10,30,25,14,"687",249,91,45,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Danilo Gallinari","SG",82,225,0,20,28,2,"412",125,72,48,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Zach Randolph","C",81,253,7,27,11,11,"388",189,24,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Cheikh Samb","C",85,245,1,24,2,0,"8",3,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Jamal Crawford","SG",77,200,8,28,11,11,"392",169,77,13,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Mouhamed Sene","C",83,230,2,22,1,0,"6",2,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Chris Duhon","PG",73,185,4,26,79,78,"2906",681,325,126,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Quentin Richardson","SG",78,223,8,28,72,51,"1894",667,329,132,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Wilson Chandler","SF",80,220,1,21,82,70,"2735",1054,314,250,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Nate Robinson","PG",69,180,3,24,74,11,"2209",1028,385,206,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Jerome James","C",84,300,8,33,2,0,"10",8,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Malik Rose","PF",79,250,12,34,18,0,"160",41,4,24,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Demetris Nichols","SF",80,216,1,24,2,0,"9",5,1,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Joe Crawford","SF",77,210,0,22,2,0,"23",10,4,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Anthony Roberson","PG",74,180,2,25,23,0,"253",103,71,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.1","110.8"
"Thabo Sefolosha","SG",77,215,2,24,23,22,"718",175,37,54,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Nenad Krstic","C",84,240,4,25,46,29,"1141",407,0,114,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Chucky Atkins","PG",71,160,9,34,19,0,"297",86,40,22,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Steven Hill","PF",84,248,0,23,1,0,"2",1,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Shaun Livingston","PG",79,182,3,23,8,1,"190",52,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Damien Wilkins","SG",78,225,4,29,41,14,"636",213,72,55,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Robert Swift","C",84,245,3,23,26,10,"343",71,0,50,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Russell Westbrook","PG",75,187,0,20,82,65,"2668",1095,129,191,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Jeff Green","PF",81,235,1,22,78,78,"2873",1068,247,202,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Johan Petro","C",84,247,3,23,22,12,"342",113,1,51,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"D.J. White","PF",81,251,0,22,7,0,"130",50,0,10,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Chris Wilcox","C",82,221,6,26,37,6,"719",268,3,89,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Nick Collison","C",81,255,4,28,71,40,"1831",428,2,239,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Desmond Mason","SG",79,224,8,31,39,19,"1064",285,3,96,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Earl Watson","PG",73,195,7,29,68,18,"1776",453,85,137,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Kevin Durant","SF",81,240,1,20,74,74,"2885",1390,230,134,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Malik Rose","SF",79,250,12,34,20,0,"310",90,3,48,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Kyle Weaver","SG",78,201,0,22,56,19,"1166",246,93,81,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Mouhamed Sene","C",83,230,2,22,5,0,"23",7,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Joe Smith","C",82,225,13,33,36,3,"691",218,4,72,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","109.4"
"Al Horford","C",82,245,1,22,67,67,"2242",594,1,190,0,0,0,0,22,9,9,"252",59,1,26,0,0,0,0,"109.3","107.6"
"Maurice Evans","SF",77,220,5,30,80,25,"1840",482,248,163,0,0,0,0,30,11,8,"265",65,28,29,0,0,0,0,"109.3","107.6"
"Speedy Claxton","PG",71,166,6,30,2,0,"15",7,0,1,0,0,0,0,30,1,0,"3",0,0,0,0,0,0,0,"109.3","107.6"
"Marvin Williams","SF",81,230,3,22,61,59,"2093",622,155,127,0,0,0,0,22,6,3,"97",29,6,8,0,0,0,0,"109.3","107.6"
"Solomon Jones","C",82,230,2,24,63,0,"675",111,2,125,0,0,0,0,24,9,1,"77",12,0,9,0,0,0,0,"109.3","107.6"
"Zaza Pachulia","C",83,240,5,24,77,26,"1473",320,3,208,0,0,0,0,24,11,1,"260",53,0,40,0,0,0,0,"109.3","107.6"
"Josh Smith","PF",81,225,4,23,69,69,"2421",849,87,184,0,0,0,0,23,11,11,"410",159,15,36,0,0,0,0,"109.3","107.6"
"Randolph Morris","C",82,266,2,23,23,0,"89",17,0,25,0,0,0,0,23,3,0,"8",1,0,2,0,0,0,0,"109.3","107.6"
"Mario West","SG",77,210,1,24,53,3,"269",34,1,35,0,0,0,0,24,11,0,"46",10,1,2,0,0,0,0,"109.3","107.6"
"Ronald Murray","SG",76,190,6,29,80,2,"1975",795,242,173,0,0,0,0,29,11,0,"341",123,50,17,0,0,0,0,"109.3","107.6"
"Thomas Gardner","SG",77,225,1,23,16,0,"98",36,23,4,0,0,0,0,23,3,0,"19",13,6,4,0,0,0,0,"109.3","107.6"
"Othello Hunter","PF",80,225,0,22,16,0,"92",20,0,11,0,0,0,0,22,4,0,"14",3,0,1,0,0,0,0,"109.3","107.6"
"Mike Bibby","PG",73,190,10,30,79,79,"2740",1005,428,145,0,0,0,0,30,11,11,"390",106,48,34,0,0,0,0,"109.3","107.6"
"Acie Law","PG",75,195,1,24,55,1,"560",139,29,43,0,0,0,0,24,6,0,"28",9,3,3,0,0,0,0,"109.3","107.6"
"Joe Johnson","SG",79,240,7,27,79,79,"3124",1420,414,176,0,0,0,0,27,11,11,"429",168,35,24,0,0,0,0,"109.3","107.6"
"Brian Cook","PF",81,234,5,28,21,0,"146",60,25,23,0,0,0,0,"109.2","101.9"
"Jeremy Richardson","SF",78,185,2,24,12,0,"93",49,17,6,0,0,0,0,24,1,0,"2",1,0,0,0,0,0,0,"109.2","101.9"
"Hedo Turkoglu","SF",82,220,8,29,77,77,"2815",1025,376,218,0,0,0,0,29,24,24,"934",295,83,80,0,0,0,0,"109.2","101.9"
"Keith Bogans","SG",77,215,5,28,36,15,"787",175,126,61,0,0,0,0,"109.2","101.9"
"Anthony Johnson","PG",75,190,11,34,80,12,"1481",381,133,111,0,0,0,0,34,19,1,"280",85,30,28,0,0,0,0,"109.2","101.9"
"Tyronn Lue","PG",72,175,10,31,14,0,"129",43,17,13,0,0,0,0,31,1,0,"4",2,1,0,0,0,0,0,"109.2","101.9"
"Mickael Pietrus","SG",78,215,5,26,54,25,"1329",426,223,126,0,0,0,0,26,24,0,"618",174,96,77,0,0,0,0,"109.2","101.9"
"Jameer Nelson","PG",72,190,4,26,42,42,"1309",531,181,123,0,0,0,0,26,5,0,"90",23,6,3,0,0,0,0,"109.2","101.9"
"Dwight Howard","C",83,240,4,23,79,79,"2821",979,2,270,0,0,0,0,23,23,23,"903",268,2,102,0,0,0,0,"109.2","101.9"
"Rashard Lewis","PF",82,215,10,29,79,79,"2859",1089,554,194,0,0,0,0,29,24,24,"986",348,132,50,0,0,0,0,"109.2","101.9"
"Tony Battie","PF",83,230,10,32,77,3,"1202",323,9,112,0,0,0,0,32,21,0,"128",45,0,12,0,0,0,0,"109.2","101.9"
"Courtney Lee","SG",77,200,0,23,77,42,"1939",540,203,157,0,0,0,0,23,21,16,"550",154,44,42,0,0,0,0,"109.2","101.9"
"Adonal Foyle","C",82,250,11,33,9,0,"59",11,0,4,0,0,0,0,33,2,0,"4",1,0,1,0,0,0,0,"109.2","101.9"
"Rafer Alston","PG",74,171,9,32,29,28,"856",298,101,63,0,0,0,0,32,23,23,"740",279,113,53,0,0,0,0,"109.2","101.9"
"Marcin Gortat","PF",83,240,1,24,63,3,"794",187,1,111,0,0,0,0,24,24,1,"271",52,0,39,0,0,0,0,"109.2","101.9"
"J.J. Redick","SG",76,190,2,24,64,5,"1111",299,179,72,0,0,0,0,24,16,8,"327",83,52,26,0,0,0,0,"109.2","101.9"
"Joey Graham","SF",79,225,3,26,78,10,"1541",480,16,191,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Jermaine O'Neal","C",83,226,12,30,41,34,"1216",465,1,130,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Patrick O'Bryant","C",84,260,2,22,13,3,"147",53,2,32,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Hassan Adams","SG",76,220,1,24,12,0,"52",13,0,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Chris Bosh","C",83,235,5,24,77,77,"2928",1263,49,189,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Andrea Bargnani","PF",84,225,2,23,78,59,"2453",958,291,242,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Kris Humphries","SF",81,235,4,23,29,0,"265",90,0,31,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Roko Ukic","PG",77,183,0,24,72,0,"890",324,62,77,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Jake Voskuhl","C",83,245,8,31,38,1,"240",45,0,60,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Marcus Banks","PG",74,200,5,27,6,0,"40",18,5,5,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Anthony Parker","SG",78,215,5,33,80,71,"2637",754,241,145,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Shawn Marion","SF",79,220,9,30,27,27,"954",342,13,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Nathan Jawai","PF",82,280,0,22,6,0,"19",4,0,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Will Solomon","PG",73,185,1,30,39,9,"544",181,57,60,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Jamario Moon","SF",80,205,1,28,54,39,"1379",317,110,85,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Pops Mensah-Bonsu","PF",81,240,1,25,19,0,"263",96,2,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Jose Calderon","PG",75,210,3,27,68,68,"2333",644,202,114,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Jason Kapono","SG",80,213,5,27,80,12,"1831",604,229,144,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Quincy Douby","PG",75,175,2,24,7,0,"73",22,9,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"107.0","110.0"
"Theo Ratliff","C",82,225,13,35,46,0,"579",64,0,77,0,0,0,0,35,6,0,"94",11,0,24,0,0,0,0,"107.9","107.8"
"Thaddeus Young","PF",80,220,1,20,75,71,"2580",960,164,165,0,0,0,0,20,6,6,"229",70,12,17,0,0,0,0,"107.9","107.8"
"Andre Miller","PG",74,200,9,32,82,82,"2976",1041,53,196,0,0,0,0,32,6,6,"258",101,10,17,0,0,0,0,"107.9","107.8"
"Lou Williams","SG",74,175,3,22,81,0,"1919",844,220,128,0,0,0,0,22,6,0,"149",51,16,10,0,0,0,0,"107.9","107.8"
"Elton Brand","PF",80,275,9,29,29,23,"920",365,0,78,0,0,0,0,"107.9","107.8"
"Royal Ivey","SG",75,200,4,27,71,0,"861",208,114,76,0,0,0,0,27,6,0,"45",11,7,6,0,0,0,0,"107.9","107.8"
"Andre Iguodala","SF",78,207,4,25,82,82,"3269",1147,261,152,0,0,0,0,25,6,6,"269",98,28,9,0,0,0,0,"107.9","107.8"
"Donyell Marshall","PF",81,218,14,35,25,0,"189",73,55,24,0,0,0,0,35,6,0,"50",16,11,9,0,0,0,0,"107.9","107.8"
"Willie Green","SG",76,200,5,27,81,60,"1828",658,161,154,0,0,0,0,27,6,6,"148",51,11,13,0,0,0,0,"107.9","107.8"
"Marreese Speights","C",82,245,0,21,79,2,"1263",502,8,181,0,0,0,0,21,3,0,"29",7,0,5,0,0,0,0,"107.9","107.8"
"Reggie Evans","PF",80,245,6,28,79,7,"1137",178,1,161,0,0,0,0,28,5,0,"36",9,0,4,0,0,0,0,"107.9","107.8"
