"Date","Name","Team","Started","B2B","MP","FGA","3PA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
1993115,"Reggie Miller","Indiana Pacers",1,0,"33:00",4,6,0,97.0,112.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Vern Fleming","Indiana Pacers",0,0,"17:00",1,1,0,101.0,126.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Malik Sealy","Indiana Pacers",0,0,"27:00",1,2,0,135.0,118.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Kevin Willis","Atlanta Hawks",1,0,"43:00",0,4,0,126.0,116.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Mookie Blaylock","Atlanta Hawks",1,0,"38:00",4,1,0,117.0,113.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Craig Ehlo","Atlanta Hawks",0,0,"25:00",1,1,0,59.0,120.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Duane Ferrell","Atlanta Hawks",0,0,"14:00",0,1,0,134.0,123.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Rik Smits","Indiana Pacers",1,0,"27:00",0,2,0,107.0,118.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"LaSalle Thompson","Indiana Pacers",0,0,"18:00",0,5,0,103.0,119.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Pooh Richardson","Indiana Pacers",1,0,"41:00",1,1,0,120.0,124.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Adam Keefe","Atlanta Hawks",0,0,"5:00",0,0,0,0.0,123.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Ennis Whatley","Atlanta Hawks",0,0,"10:00",0,1,0,226.0,113.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Sam Mitchell","Indiana Pacers",0,0,"7:00",0,2,0,0.0,121.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Jon Koncak","Atlanta Hawks",1,0,"23:00",0,6,0,154.0,104.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Derrick McKey","Indiana Pacers",1,0,"26:00",2,5,0,106.0,121.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Dominique Wilkins","Atlanta Hawks",1,0,"36:00",2,2,0,127.0,111.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Andrew Lang","Atlanta Hawks",0,0,"17:00",1,6,0,72.0,110.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Antonio Davis","Indiana Pacers",0,0,"19:00",0,5,0,155.0,119.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Dale Davis","Indiana Pacers",1,0,"25:00",0,5,0,108.0,122.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Stacey Augmon","Atlanta Hawks",1,0,"29:00",0,3,0,138.0,115.0,"Atlanta Hawks","Indiana Pacers","Atlanta Hawks"
1993115,"Charles Smith","New York Knicks",1,0,"23:00",0,5,0,93.0,113.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Dee Brown","Boston Celtics",1,0,"33:00",2,1,0,113.0,114.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Anthony Mason","New York Knicks",0,0,"35:00",0,2,0,110.0,113.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Patrick Ewing","New York Knicks",1,0,"37:00",0,4,0,122.0,114.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Sherman Douglas","Boston Celtics",1,0,"39:00",1,3,0,94.0,115.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"John Starks","New York Knicks",1,0,"35:00",3,3,0,113.0,118.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Herb Williams","New York Knicks",0,0,"11:00",0,1,0,74.0,98.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Xavier McDaniel","Boston Celtics",0,0,"23:00",2,3,0,122.0,118.0,"Boston Celtics","New York Knicks","New York Knicks"
1993115,"Hubert Davis","New York Knicks",0,0,"13:00",1,2,0,189.0,119.0,"Boston Celtics","New York Knicks","New York Knicks"
