"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Ray Tolbert","PF",81,225,4,30,50,0,"341",94,0,55,0,0,0,0,"112.2","107.2"
"Reggie Theus","SG",79,190,10,31,82,82,"2517",1067,58,236,0,0,0,0,31,5,5,"127",38,2,18,0,0,0,0,"112.2","107.2"
"Doc Rivers","PG",76,185,5,27,76,76,"2462",816,124,263,0,0,0,0,27,5,5,"191",57,19,22,0,0,0,0,"112.2","107.2"
"Cliff Levingston","PF",80,210,6,28,80,52,"2184",568,5,270,0,0,0,0,28,5,0,"77",11,1,15,0,0,0,0,"112.2","107.2"
"Walter Berry","PF",80,215,2,24,29,17,"556",231,0,69,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Roy Hinson","SF",81,210,5,27,82,39,"2542",1027,2,298,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Joe Barry Carroll","C",84,225,7,30,64,62,"1996",810,0,193,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Keith Lee","PF",82,215,2,26,57,4,"840",258,2,138,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Corey Gaines","SG",75,195,0,23,32,0,"337",64,5,27,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Lester Conner","PG",76,180,5,29,82,63,"2532",676,37,132,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Charles Shackleford","C",82,225,0,22,60,0,"484",168,1,71,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Chris Morris","SF",80,210,0,23,76,48,"2096",905,175,250,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Ron Cavenall","C",85,230,1,29,5,0,"16",3,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Bill Jones","PF",79,175,0,22,37,0,"307",102,1,38,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"John Bagley","PG",72,185,6,28,68,20,"1642",481,54,117,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Kevin Williams","SG",74,175,4,27,41,0,"433",168,6,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Mike McGee","SG",77,190,7,29,80,49,"2027",917,255,184,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Dennis Hopson","SG",77,200,1,23,62,36,"1551",714,27,150,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Buck Williams","PF",80,215,7,28,74,72,"2446",702,3,223,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.0","109.3"
"Ennis Whatley","PG",75,177,5,26,8,0,"90",33,0,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Charles Smith","PF",82,230,0,23,71,56,"2161",878,3,273,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Tom Garrick","SG",74,185,0,22,71,20,"1499",359,13,141,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Ken Bannister","PF",81,235,2,28,9,2,"130",36,1,17,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Rob Lock","PF",81,225,0,22,20,0,"110",32,0,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Gary Grant","PG",75,185,0,23,71,48,"1924",830,22,170,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Ken Norman","SF",80,215,1,24,80,79,"3020",1271,21,223,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Reggie Williams","SF",79,190,1,24,63,17,"1303",594,104,181,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Danny Manning","PF",82,230,0,22,26,18,"950",358,5,89,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Greg Kite","C",83,250,5,27,58,12,"729",121,0,118,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Quintin Dailey","SG",75,180,6,28,69,51,"1722",964,9,152,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Rob Rose","SG",77,180,0,24,2,0,"3",1,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Benoit Benjamin","C",84,250,3,24,79,62,"2585",907,2,221,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Grant Gondrezick","SG",77,205,1,26,27,0,"244",95,11,36,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Kevin Williams","SG",74,175,4,27,9,0,"114",32,0,17,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Norm Nixon","PG",74,170,9,33,53,30,"1318",370,29,69,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Joe Wolf","C",83,230,1,24,66,15,"1450",402,14,152,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Dave Popson","PF",82,220,0,24,10,0,"68",25,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Barry Sumpter","PF",83,215,0,23,1,0,"1",1,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Eric White","SF",80,200,1,23,37,0,"434",119,0,39,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.8","110.2"
"Scott Brooks","PG",71,165,0,23,82,6,"1372",371,153,116,0,0,0,0,23,3,0,"21",6,2,4,0,0,0,0,"113.0","111.5"
"Bob Thornton","PF",82,225,3,26,54,0,"449",111,3,87,0,0,0,0,"113.0","111.5"
"Derek Smith","SG",78,205,6,27,36,18,"695",220,16,100,0,0,0,0,27,3,3,"48",14,0,9,0,0,0,0,"113.0","111.5"
"Gerald Henderson","PG",74,175,9,33,65,0,"986",348,107,121,0,0,0,0,33,3,0,"69",25,7,10,0,0,0,0,"113.0","111.5"
"Ben Coleman","PF",81,235,2,27,58,11,"703",241,0,120,0,0,0,0,27,3,0,"23",8,0,8,0,0,0,0,"113.0","111.5"
"Charles Barkley","PF",78,252,4,25,79,79,"3088",1208,162,262,0,0,0,0,25,3,3,"135",45,5,9,0,0,0,0,"113.0","111.5"
"Mike Gminski","C",83,250,8,29,82,82,"2739",1166,6,142,0,0,0,0,29,3,3,"118",48,0,8,0,0,0,0,"113.0","111.5"
"Cliff Robinson","SF",81,220,9,28,14,13,"416",187,1,37,0,0,0,0,"113.0","111.5"
"David Wingate","SG",77,185,2,25,33,6,"372",115,6,43,0,0,0,0,"113.0","111.5"
"Chris Welp","C",84,245,1,25,72,0,"843",222,1,176,0,0,0,0,25,3,0,"22",3,0,7,0,0,0,0,"113.0","111.5"
"Hersey Hawkins","SG",75,190,0,22,79,79,"2577",971,166,184,0,0,0,0,22,3,3,"72",24,5,6,0,0,0,0,"113.0","111.5"
"Ron Anderson","SF",79,215,4,30,82,12,"2618",1152,11,166,0,0,0,0,30,3,0,"109",51,1,10,0,0,0,0,"113.0","111.5"
"Pete Myers","SG",78,180,2,25,4,0,"40",12,0,3,0,0,0,0,"113.0","111.5"
"Shelton Jones","SF",81,210,0,22,42,34,"577",179,1,50,0,0,0,0,"113.0","111.5"
"Maurice Cheeks","PG",73,180,10,32,71,70,"2298",696,13,114,0,0,0,0,32,3,3,"128",41,1,4,0,0,0,0,"113.0","111.5"
"Jim Rowinski","C",80,250,0,28,3,0,"7",2,0,0,0,0,0,0,"113.0","111.5"
"Craig Hodges","SG",74,190,6,28,10,0,"92",36,12,8,0,0,0,0,"113.1","105.7"
"T.R. Dunn","SG",76,192,11,33,34,1,"321",35,0,35,0,0,0,0,33,8,0,"79",7,0,11,0,0,0,0,"113.1","105.7"
"Andrew Lang","C",83,245,0,22,62,25,"526",117,0,112,0,0,0,0,22,4,0,"8",2,0,3,0,0,0,0,"113.1","105.7"
"Tom Chambers","PF",82,220,7,29,81,81,"3002",1643,86,271,0,0,0,0,29,12,12,"495",257,22,44,0,0,0,0,"113.1","105.7"
"Kevin Johnson","PG",73,180,1,22,81,81,"3179",1128,22,226,0,0,0,0,22,12,12,"494",182,10,28,0,0,0,0,"113.1","105.7"
"Mark Davis","SF",78,195,0,25,2,0,"7",5,1,1,0,0,0,0,"113.1","105.7"
"Tim Perry","C",81,200,0,23,62,15,"614",201,4,47,0,0,0,0,23,4,0,"17",4,0,1,0,0,0,0,"113.1","105.7"
"Steve Kerr","PG",75,175,0,23,26,0,"157",46,17,12,0,0,0,0,"113.1","105.7"
"Eddie Johnson","SF",79,215,7,29,70,7,"2043",1224,172,198,0,0,0,0,29,12,0,"392",206,38,41,0,0,0,0,"113.1","105.7"
"Ed Nealy","PF",79,238,5,28,30,0,"164",29,2,22,0,0,0,0,28,4,0,"6",3,0,0,0,0,0,0,"113.1","105.7"
"Kenny Gattison","PF",80,225,1,24,2,0,"9",1,0,2,0,0,0,0,"113.1","105.7"
"Winston Crite","SF",79,233,1,23,2,0,"6",3,0,1,0,0,0,0,"113.1","105.7"
"Armen Gilliam","PF",81,230,1,24,74,60,"2120",930,0,176,0,0,0,0,24,9,0,"126",51,0,11,0,0,0,0,"113.1","105.7"
"Mark West","C",82,230,5,28,82,32,"2019",372,0,273,0,0,0,0,28,12,12,"227",50,0,36,0,0,0,0,"113.1","105.7"
"Dan Majerle","SG",78,215,0,23,54,5,"1354",432,82,139,0,0,0,0,23,12,0,"352",144,28,28,0,0,0,0,"113.1","105.7"
"Tyrone Corbin","SF",78,210,3,26,77,30,"1655",454,2,222,0,0,0,0,26,12,12,"310",86,0,37,0,0,0,0,"113.1","105.7"
"Jeff Hornacek","SG",75,190,2,25,78,73,"2487",889,81,188,0,0,0,0,25,12,12,"374",149,7,34,0,0,0,0,"113.1","105.7"
"Kiki Vandeweghe","PF",80,220,8,30,18,1,"432",217,38,40,0,0,0,0,"109.4","108.0"
"Danny Young","PG",75,175,4,26,48,2,"952",250,50,50,0,0,0,0,26,3,1,"66",26,8,2,0,0,0,0,"109.4","108.0"
"Richard Anderson","PF",82,240,4,28,72,3,"1082",348,141,100,0,0,0,0,28,3,0,"35",6,4,2,0,0,0,0,"109.4","108.0"
"Kevin Duckworth","C",84,275,2,24,79,79,"2662",1161,2,300,0,0,0,0,24,3,3,"83",35,0,17,0,0,0,0,"109.4","108.0"
"Brook Steppe","PG",77,195,4,29,27,2,"244",78,9,32,0,0,0,0,"109.4","108.0"
"Jerome Kersey","SF",79,215,4,26,76,76,"2716",1137,21,277,0,0,0,0,26,3,3,"117",47,2,12,0,0,0,0,"109.4","108.0"
"Terry Porter","PG",75,195,3,25,81,81,"3102",1146,219,187,0,0,0,0,25,3,3,"124",52,11,8,0,0,0,0,"109.4","108.0"
"Clinton Wheeler","PG",73,185,1,29,20,0,"211",45,1,17,0,0,0,0,"109.4","108.0"
"Jerry Sichting","PG",73,168,8,32,25,1,"390",104,12,17,0,0,0,0,32,1,0,"11",3,0,1,0,0,0,0,"109.4","108.0"
"Clyde Drexler","SG",79,210,5,26,78,78,"3064",1672,104,269,0,0,0,0,26,3,3,"128",71,2,11,0,0,0,0,"109.4","108.0"
"Sam Bowie","C",85,235,3,27,20,0,"412",153,7,43,0,0,0,0,27,3,1,"67",28,2,8,0,0,0,0,"109.4","108.0"
"Steve Johnson","C",82,235,7,31,72,11,"1477",565,0,254,0,0,0,0,31,3,0,"34",8,0,7,0,0,0,0,"109.4","108.0"
"Mark Bryant","PF",81,245,0,23,56,32,"803",247,0,144,0,0,0,0,"109.4","108.0"
"Craig Neal","PG",77,165,0,24,21,0,"159",35,9,24,0,0,0,0,"109.4","108.0"
"Rolando Ferreira","C",85,240,0,24,12,0,"34",18,0,7,0,0,0,0,"109.4","108.0"
"Adrian Branch","SF",79,185,2,25,67,4,"811",436,31,99,0,0,0,0,25,1,0,"5",3,0,0,0,0,0,0,"109.4","108.0"
"Caldwell Jones","PF",83,217,15,38,72,40,"1279",183,1,166,0,0,0,0,38,3,1,"50",3,0,6,0,0,0,0,"109.4","108.0"
"Sedale Threatt","PG",74,175,5,27,63,0,"1220",476,30,155,0,0,0,0,27,8,1,"201",82,4,22,0,0,0,0,"111.5","108.6"
"Mike Champion","SF",82,230,0,24,2,0,"4",3,1,2,0,0,0,0,"111.5","108.6"
"Jerry Reynolds","SG",80,200,3,26,56,0,"737",357,15,58,0,0,0,0,26,4,0,"40",22,4,6,0,0,0,0,"111.5","108.6"
"Nate McMillan","PG",77,195,2,24,75,74,"2341",485,70,236,0,0,0,0,24,8,7,"200",40,2,21,0,0,0,0,"111.5","108.6"
"Russ Schoene","PF",82,210,3,28,69,1,"774",349,110,136,0,0,0,0,28,3,0,"43",17,7,7,0,0,0,0,"111.5","108.6"
"Olden Polynice","C",83,220,1,24,80,0,"835",180,2,164,0,0,0,0,24,8,0,"162",41,0,32,0,0,0,0,"111.5","108.6"
"John Lucas","PG",75,175,12,35,74,8,"842",299,68,53,0,0,0,0,35,4,0,"37",17,3,5,0,0,0,0,"111.5","108.6"
"Dale Ellis","SG",79,205,5,28,82,82,"3190",1710,339,197,0,0,0,0,28,8,8,"304",160,37,19,0,0,0,0,"111.5","108.6"
"Derrick McKey","SF",81,205,1,22,82,82,"2804",970,89,264,0,0,0,0,22,8,8,"286",89,9,33,0,0,0,0,"111.5","108.6"
"Alton Lister","C",84,240,7,30,82,82,"1806",543,0,310,0,0,0,0,30,8,8,"160",39,0,28,0,0,0,0,"111.5","108.6"
"Michael Cage","PF",81,224,4,27,80,71,"2536",630,4,184,0,0,0,0,27,8,0,"175",40,1,14,0,0,0,0,"111.5","108.6"
"Xavier McDaniel","SF",79,205,3,25,82,10,"2385",1385,36,231,0,0,0,0,25,8,8,"281",144,9,30,0,0,0,0,"111.5","108.6"
"Avery Johnson","PG",70,175,0,23,43,0,"291",83,9,34,0,0,0,0,23,6,0,"31",12,4,1,0,0,0,0,"111.5","108.6"
"Greg Ballard","SF",79,215,10,34,2,0,"15",8,1,3,0,0,0,0,"111.5","108.6"
"Jim Les","PG",71,165,0,25,82,0,"781",133,14,88,0,0,0,0,25,3,0,"5",0,0,2,0,0,0,0,"106.6","101.5"
"Mark Eaton","C",88,275,6,32,82,82,"2914",407,0,290,0,0,0,0,32,3,3,"99",17,0,6,0,0,0,0,"106.6","101.5"
"Thurl Bailey","SF",83,215,5,27,82,3,"2777",1272,5,185,0,0,0,0,27,3,2,"122",34,0,11,0,0,0,0,"106.6","101.5"
"Bob Hansen","SG",78,190,5,28,46,9,"964",300,54,105,0,0,0,0,28,3,3,"123",35,9,15,0,0,0,0,"106.6","101.5"
"John Stockton","PG",73,170,4,26,82,82,"3171",923,66,241,0,0,0,0,26,3,3,"139",59,4,15,0,0,0,0,"106.6","101.5"
"Marc Iavaroni","PF",80,210,6,32,77,50,"796",163,1,99,0,0,0,0,32,1,0,"1",1,1,1,0,0,0,0,"106.6","101.5"
"Eric Leckner","C",83,265,0,22,75,0,"779",220,0,174,0,0,0,0,22,3,0,"10",4,0,2,0,0,0,0,"106.6","101.5"
"Darrell Griffith","SG",76,190,7,30,82,73,"2382",1045,196,175,0,0,0,0,30,3,0,"71",49,19,7,0,0,0,0,"106.6","101.5"
"Mike Brown","C",81,257,2,25,66,16,"1051",248,0,133,0,0,0,0,25,2,1,"11",2,0,3,0,0,0,0,"106.6","101.5"
"Scott Roth","SF",80,212,1,25,16,0,"72",24,6,14,0,0,0,0,"106.6","101.5"
"Karl Malone","PF",81,250,3,25,80,80,"3126",1559,16,286,0,0,0,0,25,3,3,"136",66,0,16,0,0,0,0,"106.6","101.5"
"Jim Farmer","SG",76,190,1,24,37,0,"412",142,20,41,0,0,0,0,24,2,0,"3",2,1,0,0,0,0,0,"106.6","101.5"
"Jose Ortiz","PF",82,225,0,25,51,15,"327",125,1,40,0,0,0,0,"106.6","101.5"
"Eric White","SF",80,200,1,23,1,0,"2",1,0,1,0,0,0,0,"106.6","101.5"
"Bart Kofoed","SG",76,210,1,24,19,0,"176",33,1,22,0,0,0,0,"106.6","101.5"
"Mitch Richmond","SG",77,215,0,23,79,79,"2717",1386,90,223,0,0,0,0,23,8,8,"314",135,16,25,0,0,0,0,"107.4","107.7"
"Rod Higgins","PF",79,200,6,29,81,1,"1887",633,168,172,0,0,0,0,29,8,7,"267",82,35,19,0,0,0,0,"107.4","107.7"
"Steve Alford","PG",74,183,1,24,57,3,"868",313,53,54,0,0,0,0,24,6,0,"52",22,9,7,0,0,0,0,"107.4","107.7"
"Winston Garland","PG",74,170,1,24,79,79,"2661",1074,43,216,0,0,0,0,24,8,8,"270",98,3,31,0,0,0,0,"107.4","107.7"
"Manute Bol","C",91,200,3,26,80,4,"1769",344,91,226,0,0,0,0,26,8,0,"148",36,22,21,0,0,0,0,"107.4","107.7"
"Ben McDonald","PF",80,210,3,26,11,0,"103",19,0,11,0,0,0,0,26,5,0,"40",10,3,8,0,0,0,0,"107.4","107.7"
"John Starks","SG",75,180,0,23,36,0,"316",125,26,36,0,0,0,0,"107.4","107.7"
"Terry Teagle","SF",77,195,6,28,66,41,"1569",859,12,173,0,0,0,0,28,8,0,"240",141,2,27,0,0,0,0,"107.4","107.7"
"Jerome Whitehead","C",82,220,10,32,5,0,"42",6,0,8,0,0,0,0,"107.4","107.7"
"Orlando Graham","PF",80,220,0,23,7,0,"22",10,0,6,0,0,0,0,23,2,0,"8",2,0,0,0,0,0,0,"107.4","107.7"
"Chris Mullin","SF",78,200,3,25,82,82,"3093",1630,100,178,0,0,0,0,25,8,8,"341",163,8,19,0,0,0,0,"107.4","107.7"
"Ralph Sampson","C",88,228,5,28,61,36,"1086",365,8,170,0,0,0,0,28,3,1,"43",22,4,8,0,0,0,0,"107.4","107.7"
"Larry Smith","PF",80,215,8,31,80,78,"1897",397,0,248,0,0,0,0,31,8,8,"148",16,0,24,0,0,0,0,"107.4","107.7"
"Shelton Jones","SF",81,210,0,22,2,0,"13",5,0,0,0,0,0,0,"107.4","107.7"
"Tellis Frank","PF",82,225,1,23,32,2,"245",91,1,59,0,0,0,0,"107.4","107.7"
"Otis Smith","SG",77,210,2,25,80,5,"1597",715,37,165,0,0,0,0,25,4,0,"49",24,0,5,0,0,0,0,"107.4","107.7"
"John Stroeder","PF",82,260,1,30,4,0,"20",5,0,1,0,0,0,0,"107.4","107.7"
"Grant Long","PF",80,225,0,22,82,73,"2435",692,5,337,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Clinton Wheeler","PG",73,185,1,29,8,0,"143",42,0,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"John Shasky","C",83,235,0,24,65,4,"944",248,2,94,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Kevin Edwards","SG",75,190,0,23,79,62,"2349",1105,37,154,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Sylvester Gray","SF",78,230,0,21,55,15,"1220",398,4,144,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Pearl Washington","PG",74,190,2,25,54,8,"1065",387,14,101,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Rony Seikaly","C",83,230,0,23,78,62,"1962",744,4,258,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Kelvin Upshaw","SG",74,180,0,26,9,0,"144",63,5,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Scott Hastings","C",82,235,6,28,75,6,"1206",328,28,203,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Billy Thompson","SF",79,195,2,25,79,58,"2273",716,4,260,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Pat Cummings","PF",81,230,9,32,53,28,"1096",394,2,160,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Rory Sparrow","PG",74,175,8,30,80,79,"2613",982,74,168,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Anthony Taylor","PG",76,175,0,23,21,7,"368",151,2,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Jon Sundvold","SG",74,170,5,27,68,8,"1338",675,92,78,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Craig Neal","PG",77,165,0,24,32,0,"341",88,25,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Todd Mitchell","SF",79,205,0,22,22,0,"320",88,0,49,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Dave Popson","PF",82,220,0,24,7,0,"38",15,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"97.8","109.0"
"Derek Smith","SG",78,205,6,27,29,20,"600",276,15,64,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Randy Allen","SG",80,220,0,24,7,0,"43",19,1,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Michael Jackson","PG",74,183,1,24,14,0,"70",24,6,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Kenny Smith","PG",75,170,1,23,81,81,"3145",1183,128,173,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Brad Lohaus","PF",83,230,1,24,29,10,"476",216,7,60,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Joe Kleine","C",83,255,3,27,47,11,"913",303,1,126,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Jim Petersen","C",82,235,4,26,66,40,"1633",606,8,236,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Ricky Berry","SG",80,205,0,24,64,21,"1406",567,160,197,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Rodney McCray","SF",79,220,5,27,68,65,"2435",729,22,121,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Ed Pinckney","PF",81,195,3,25,51,24,"1334",446,6,125,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Danny Ainge","PG",76,175,7,29,28,26,"1028",462,150,78,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Ben Gillery","C",84,235,0,23,24,0,"84",19,0,29,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"LaSalle Thompson","C",82,245,6,27,43,42,"1276",536,1,153,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Randy Wittman","SF",78,210,5,29,31,2,"416",117,4,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Vinny Del Negro","SG",76,185,0,22,80,2,"1556",503,20,160,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Wayman Tisdale","PF",81,240,3,24,31,30,"1108",472,0,109,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Harold Pressley","PF",79,210,2,25,80,36,"2257",873,295,215,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","110.0"
"Dallas Comegys","PF",81,205,1,24,67,10,"1119",341,2,160,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Frank Brickowski","C",81,240,4,29,64,60,"1822",654,2,252,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Dave Greenwood","PF",81,222,9,31,38,15,"912",247,0,123,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Calvin Natt","SF",78,220,9,32,10,0,"185",66,0,19,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Vernon Maxwell","SG",76,180,0,23,79,36,"2065",827,129,136,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Greg Anderson","PF",82,230,1,24,82,56,"2401",914,3,221,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Willie Anderson","SF",79,190,0,22,81,79,"2738",1285,21,295,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Anthony Bowie","SG",78,190,0,25,18,5,"438",144,5,43,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"John Stroeder","PF",82,260,1,30,1,0,"2",0,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Jay Vincent","SF",79,220,7,29,24,3,"551",219,1,52,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Mike Smrek","PF",84,250,3,26,43,18,"623",153,0,102,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Darwin Cook","SG",75,184,7,30,36,0,"757",315,31,77,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Petur Gudmundsson","C",86,260,3,30,5,3,"70",25,0,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Michael Anderson","PG",71,184,0,22,36,12,"730",175,7,64,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Jerome Whitehead","C",82,220,10,32,52,4,"580",176,0,107,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Alvin Robertson","SG",75,185,4,26,65,65,"2287",962,45,259,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Albert King","SF",78,190,7,29,46,11,"791",327,32,97,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Scott Roth","SF",80,212,1,25,47,3,"464",143,10,55,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Todd Mitchell","SF",79,205,0,22,2,0,"33",9,0,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Shelton Jones","SF",81,210,0,22,7,0,"92",25,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Keith Smart","PG",73,175,0,24,2,0,"12",2,1,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Johnny Dawkins","PG",74,165,2,25,32,30,"1083",400,4,64,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"100.9","107.9"
"Terry Catledge","PF",80,220,3,25,79,77,"2077",681,5,250,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.4","108.5"
