"Date","Name","Team","Started","B2B","MP","FGA","ThreePA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
19941104,"LaSalle Thompson","Indiana Pacers",0,0,"13:00",3,0,3,10.1,81.0,102.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Mark Jackson","Indiana Pacers",0,0,"38:00",13,4,1,18.5,133.0,99.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Jim Les","Atlanta Hawks",0,0,"8:00",0,0,1,5.4,31.0,109.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Jon Koncak","Atlanta Hawks",0,0,"8:00",1,0,2,10.1,66.0,80.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Duane Ferrell","Indiana Pacers",0,0,"7:00",2,0,4,24.4,78.0,88.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Andrew Lang","Atlanta Hawks",0,0,"32:00",5,0,1,11.6,155.0,110.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Fred Vinson","Atlanta Hawks",0,0,"5:00",1,1,1,8.6,46.0,115.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Antonio Davis","Indiana Pacers",0,0,"21:00",5,0,5,16.5,83.0,99.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Mookie Blaylock","Atlanta Hawks",0,0,"43:00",13,4,6,19.7,81.0,102.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Dale Davis","Indiana Pacers",0,0,"31:00",5,0,5,9.6,124.0,100.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Kevin Willis","Atlanta Hawks",0,0,"41:00",21,0,4,30.7,96.0,96.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Byron Scott","Indiana Pacers",0,0,"18:00",7,4,0,29.8,115.0,106.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Stacey Augmon","Atlanta Hawks",0,0,"38:00",12,0,3,21.2,116.0,107.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Doug Edwards","Atlanta Hawks",0,0,"1:00",0,0,1,0.0,0,61.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Rik Smits","Indiana Pacers",0,0,"18:00",6,0,2,16.8,134.0,87.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Reggie Miller","Indiana Pacers",0,0,"31:00",14,6,5,27.1,121.0,110.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Tyrone Corbin","Atlanta Hawks",0,0,"22:00",10,1,5,28.6,81.0,95.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Derrick McKey","Indiana Pacers",0,0,"37:00",14,2,5,27.0,75.0,104.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Ken Norman","Atlanta Hawks",0,0,"41:00",14,6,4,17.6,108.0,107.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Haywoode Workman","Indiana Pacers",0,0,"11:00",3,1,1,15.5,103.0,88.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Sam Mitchell","Indiana Pacers",0,0,"15:00",4,0,2,20.2,47.0,104.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",103.2,101.0
19941104,"Tom Hovasse","Atlanta Hawks",0,0,"1:00",0,0,0,0.0,0,116.0,"Atlanta Hawks","Indiana Pacers","Indiana Pacers",101.0,103.2
19941104,"Acie Earl","Boston Celtics",0,0,"11:00",3,0,3,14.9,76.0,107.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"David Wesley","Boston Celtics",0,0,"20:00",4,3,1,12.3,112.0,111.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Greg Anthony","New York Knicks",0,0,"13:00",2,1,4,16.5,132.0,113.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Blue Edwards","Boston Celtics",0,0,"15:00",11,1,3,37.7,104.0,120.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Herb Williams","New York Knicks",0,0,"11:00",4,0,1,19.5,124.0,105.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Anthony Mason","New York Knicks",0,0,"25:00",5,0,6,15.0,118.0,110.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Dino Radja","Boston Celtics",0,0,"28:00",12,0,3,20.4,92.0,112.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Rick Fox","Boston Celtics",0,0,"14:00",3,1,3,14.7,73.0,120.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Patrick Ewing","New York Knicks",0,0,"37:00",14,1,4,22.9,102.0,99.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Sherman Douglas","Boston Celtics",0,0,"28:00",5,1,3,14.5,77.0,120.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Charles Smith","New York Knicks",0,0,"30:00",14,0,4,24.5,135.0,104.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Derek Strong","Boston Celtics",0,0,"7:00",1,0,1,5.9,200.0,121.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"John Starks","New York Knicks",0,0,"33:00",15,3,3,26.3,95.0,104.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Hubert Davis","New York Knicks",0,0,"17:00",7,3,3,22.9,99.0,114.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Dominique Wilkins","Boston Celtics",0,0,"34:00",20,5,1,34.9,102.0,120.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Eric Montross","Boston Celtics",0,0,"27:00",3,0,5,8.8,161.0,115.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Dee Brown","Boston Celtics",0,0,"33:00",14,4,2,20.3,107.0,118.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Xavier McDaniel","Boston Celtics",0,0,"23:00",10,0,4,22.0,122.0,115.0,"Boston Celtics","New York Knicks","New York Knicks",104.1,116.8
19941104,"Charles Oakley","New York Knicks",0,0,"39:00",5,0,2,15.4,127.0,98.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
19941104,"Derek Harper","New York Knicks",0,0,"35:00",10,2,2,15.9,132.0,109.0,"Boston Celtics","New York Knicks","New York Knicks",116.8,104.1
