"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Jason Miskiri","CHH","PG",74,175,0,24,1,0,3,1,1,2,-12.4,14.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"Baron Davis","CHH","PG",75,209,0,20,82,0,1523,433,111,201,12.9,18.9,-0.1,2.2,4,0,"57",23,6,6,14.9,23.4,0.0,0.0,104.3,101.4
"Todd Fuller","CHH","C",83,255,3,25,41,2,399,122,0,46,9.6,19.4,-0.3,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"David Wesley","CHH","PG",72,190,6,29,82,82,2760,955,248,186,15.0,20.1,3.4,2.7,4,4,"152",48,10,17,10.3,18.3,0.0,0.1,104.3,101.4
"Michael Hawkins","CHH","PG",72,178,2,27,12,0,36,13,5,2,8.8,21.0,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"Derek Hood","CHH","PF",80,222,0,23,2,0,4,3,0,0,-24.2,33.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"Chucky Brown","CHH","PF",79,214,10,31,33,2,494,152,7,61,8.9,16.2,-0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"Derrick Coleman","CHH","PF",82,230,9,32,74,64,2347,979,141,195,18.9,25.2,2.7,3.8,4,4,"169",57,16,11,22.8,23.4,0.4,0.2,104.3,101.4
"Bobby Phills","CHH","SG",77,210,8,30,28,9,825,335,91,72,14.6,22.4,0.5,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"Eddie Jones","CHH","SG",78,190,5,28,72,72,2807,1119,341,176,19.9,23.4,5.7,4.4,4,4,"171",58,26,12,18.4,19.7,0.4,0.1,104.3,101.4
"Dale Ellis","CHH","SG",79,205,16,39,24,5,240,58,35,22,4.2,13.6,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.3,101.4
"Eddie Robinson","CHH","SF",80,210,0,23,67,8,1112,386,4,67,16.4,18.3,1.5,1.5,4,0,"45",12,0,2,12.5,14.8,0.0,0.0,104.3,101.4
"Elden Campbell","CHH","C",83,215,9,31,78,77,2538,829,6,269,14.6,19.7,1.7,3.9,4,4,"150",47,1,16,13.8,19.6,0.2,0.1,104.3,101.4
"Donyell Marshall","GSW","PF",81,218,5,26,64,51,2071,840,138,180,17.1,21.9,1.9,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"John Starks","GSW","SG",75,180,10,34,33,30,1108,508,161,93,12.4,22.6,0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Billy Owens","GSW","SF",80,220,8,30,16,4,386,100,7,47,10.5,15.5,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Tim Young","GSW","C",84,220,0,23,25,0,137,39,0,18,11.7,19.6,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Bill Curley","GSW","SF",81,220,3,27,24,0,259,57,1,51,6.8,13.8,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Vonteego Cummings","GSW","PG",75,185,0,23,75,11,1793,655,151,174,12.9,20.2,0.7,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Terry Cummings","GSW","PF",81,220,17,38,22,0,398,177,0,74,14.0,23.4,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Jamel Thomas","GSW","SF",78,215,0,26,4,0,27,8,2,2,3.0,18.7,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Chris Carr","GSW","SG",77,207,4,25,7,0,74,33,8,12,11.1,26.4,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Sam Jacobson","GSW","PG",76,215,1,24,49,5,663,203,24,112,11.1,15.9,0.7,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Tim Legler","GSW","SG",76,200,9,33,23,4,284,78,21,33,7.2,13.6,0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Chris Mills","GSW","SF",78,215,6,30,20,11,649,292,30,60,16.2,23.0,1.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Damon Jones","GSW","PG",75,185,1,23,13,1,196,54,23,13,14.0,15.7,0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Adonal Foyle","GSW","C",82,250,2,24,76,59,1654,380,0,218,12.3,12.5,0.7,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Antawn Jamison","GSW","SF",80,223,1,23,43,41,1556,756,7,115,16.7,26.0,1.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Mark Davis","GSW","SF",79,210,4,26,23,7,464,137,2,52,9.8,17.9,-0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Drew Barry","GSW","PG",77,191,2,26,8,0,85,18,9,14,10.1,12.3,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Tony Farmer","GSW","PF",81,244,1,30,74,9,1199,312,44,167,15.7,17.9,1.9,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Mookie Blaylock","GSW","PG",72,180,10,32,73,72,2459,837,301,122,15.1,17.5,1.9,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Larry Hughes","GSW","SG",77,184,1,21,32,32,1306,686,74,97,15.4,28.7,0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Jason Caffey","GSW","PF",80,255,4,26,71,56,2159,675,2,269,12.4,19.4,0.7,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Erick Dampier","GSW","C",83,265,3,24,21,12,495,173,0,75,9.6,19.1,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Sam Mack","GSW","SF",79,220,5,29,23,5,333,122,64,45,8.0,18.9,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",99.8,108.4
"Randell Jackson","DAL","PF",83,215,1,24,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Shawn Bradley","DAL","C",90,235,6,27,77,54,1901,555,5,260,17.0,16.1,2.3,2.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Greg Buckner","DAL","SG",76,210,0,23,48,1,923,233,26,148,12.1,14.2,1.0,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Cedric Ceballos","DAL","SF",78,190,9,30,69,25,2064,1002,134,165,18.1,26.4,2.7,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Robert Pack","DAL","PG",74,180,8,30,29,22,665,230,11,44,14.6,22.6,0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Erick Strickland","DAL","SG",75,210,3,26,68,67,2025,730,186,190,16.5,20.0,3.2,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Bruno Sundov","DAL","C",86,220,1,19,14,0,61,31,0,16,7.8,26.0,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Hubert Davis","DAL","PG",77,183,7,29,79,15,1817,464,167,109,10.8,13.8,2.5,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Damon Jones","DAL","PG",75,185,1,23,42,0,416,154,91,21,12.7,20.8,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Dennis Rodman","DAL","PF",79,210,13,38,12,12,389,31,1,41,8.4,6.4,0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Rick Hughes","DAL","PF",81,235,0,26,21,0,224,72,1,30,10.9,19.2,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Rodrick Rhodes","DAL","SF",78,225,2,26,1,0,8,3,0,0,-9.2,27.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Dirk Nowitzki","DAL","PF",84,237,1,21,82,81,2938,1118,306,256,17.5,21.2,6.1,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Steve Nash","DAL","PG",75,195,3,25,56,27,1532,363,149,122,13.5,14.5,2.8,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Sean Rooks","DAL","C",82,250,7,30,71,13,1001,283,0,169,11.8,17.3,0.0,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Michael Finley","DAL","SF",79,215,4,26,82,82,3464,1636,247,171,19.2,25.1,6.4,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Gary Trent","DAL","SF",80,250,4,25,11,11,301,142,2,28,14.6,25.8,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.6,107.2
"Corie Blount","PHO","PF",81,240,6,31,38,1,446,89,2,78,9.0,13.0,0.1,0.7,9,0,"162",31,0,36,13.0,14.3,0.1,0.3,104.6,99.0
"Kevin Johnson","PHO","PG",73,180,11,33,6,0,113,28,1,6,17.3,14.8,0.3,0.1,9,0,"129",37,3,10,4.9,18.2,-0.3,0.1,104.6,99.0
"Oliver Miller","PHO","C",81,280,7,29,51,9,1088,233,0,132,15.5,13.7,1.1,2.3,7,0,"37",9,3,8,-0.3,15.4,-0.1,0.1,104.6,99.0
"Don MacLean","PHO","PF",82,235,7,30,16,0,143,49,6,24,4.6,18.4,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,99.0
"Todd Day","PHO","SG",78,188,6,30,58,1,941,330,165,127,13.2,20.0,0.9,1.6,9,0,"100",35,16,24,11.6,19.4,0.1,0.1,104.6,99.0
"Rex Chapman","PHO","SG",76,185,11,32,53,19,957,320,123,70,9.4,18.1,0.4,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,99.0
"Rodney Rogers","PHO","PF",79,235,6,28,82,7,2286,881,262,290,17.1,22.2,3.4,3.9,9,0,"263",115,36,31,16.9,24.4,0.2,0.5,104.6,99.0
"Randy Livingston","PHO","PG",76,209,3,24,79,15,1081,373,55,129,11.4,20.1,-0.2,1.7,7,3,"63",27,6,6,0.5,22.0,-0.3,0.1,104.6,99.0
"Mark West","PHO","C",82,230,16,39,22,2,127,12,0,23,4.3,7.5,-0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,99.0
"Clifford Robinson","PHO","SF",82,225,10,33,80,67,2839,1142,324,239,17.3,22.9,5.7,3.9,9,9,"333",145,40,35,14.3,24.5,0.2,0.4,104.6,99.0
"Tom Gugliotta","PHO","PF",82,240,7,30,54,54,1767,645,8,152,16.4,20.4,1.9,3.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,99.0
"Jason Kidd","PHO","PG",76,205,5,26,67,67,2616,855,166,148,18.4,20.0,3.7,4.8,6,6,"229",55,22,14,14.3,16.0,0.0,0.4,104.6,99.0
"Luc Longley","PHO","C",86,265,8,31,72,68,1417,399,0,221,8.8,18.0,-0.9,2.2,9,9,"162",51,0,36,3.8,17.2,-0.3,0.2,104.6,99.0
"Ben Davis","PHO","PF",81,240,3,27,5,0,22,6,0,2,8.5,18.0,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.6,99.0
"Anfernee Hardaway","PHO","SG",79,195,6,28,60,60,2253,798,102,164,17.9,21.1,4.2,3.6,9,9,"386",145,19,29,18.3,22.8,0.7,0.5,104.6,99.0
"Shawn Marion","PHO","SF",79,220,0,21,51,38,1260,471,22,113,17.1,19.6,1.7,2.4,9,9,"281",86,6,17,13.8,15.5,0.1,0.5,104.6,99.0
"Toby Bailey","PHO","SG",78,213,1,24,46,2,449,140,10,55,10.8,18.9,0.2,0.6,5,0,"15",4,0,1,9.1,17.1,0.0,0.0,104.6,99.0
"Tariq Abdul-Wahad","DEN","SG",78,223,2,25,15,10,373,131,2,31,10.8,19.7,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Johnny Taylor","DEN","SF",81,220,2,25,1,0,5,2,0,1,-15.2,17.4,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Raef LaFrentz","DEN","C",83,240,1,23,81,80,2435,879,183,292,16.3,19.3,2.9,3.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Roy Rogers","DEN","PF",82,235,2,26,40,0,355,88,1,36,11.4,14.2,0.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"George McCloud","DEN","SF",78,205,9,32,78,11,2118,638,283,180,13.2,17.5,2.7,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Keon Clark","DEN","C",83,220,1,24,81,20,1850,528,8,231,15.9,17.2,2.0,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Nick Van Exel","DEN","PG",73,170,6,28,79,79,2950,1213,401,148,16.0,22.7,3.7,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Popeye Jones","DEN","PF",80,250,6,29,40,1,330,104,3,50,12.4,16.5,0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Chris Gatling","DEN","PF",82,220,8,32,40,0,770,340,47,104,17.1,26.0,0.6,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Cory Alexander","DEN","PG",73,185,4,26,29,2,329,98,35,39,8.8,18.0,-0.5,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Ryan Bowen","DEN","SF",79,215,0,24,52,0,589,117,9,95,11.8,11.4,0.8,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Bryant Stith","DEN","SG",77,208,7,29,45,6,691,189,56,56,13.8,16.1,1.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Ron Mercer","DEN","SG",79,210,2,23,37,37,1408,612,39,75,13.4,23.7,0.6,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"James Posey","DEN","SF",80,215,0,23,81,77,2052,536,220,207,13.0,14.8,2.5,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Chris Herren","DEN","PG",74,197,0,24,45,1,597,124,67,74,8.9,13.4,0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Chauncey Billups","DEN","SG",75,202,2,23,13,5,305,101,41,27,10.5,20.6,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"Antonio McDyess","DEN","PF",81,220,4,25,81,81,2698,1211,2,316,19.6,26.9,3.3,2.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.5,105.8
"J.R. Reid","MIL","PF",81,247,9,31,34,7,602,127,7,81,9.0,12.7,0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.2,107.9
"Ervin Johnson","MIL","C",83,245,6,32,80,74,2129,279,1,298,12.7,8.9,2.4,2.6,5,5,"155",20,0,19,14.2,9.2,0.3,0.2,108.2,107.9
"Ray Allen","MIL","SG",77,205,3,24,82,82,3070,1411,407,187,20.6,25.6,9.0,1.0,5,5,"186",90,26,10,22.7,26.9,0.5,0.2,108.2,107.9
"Glenn Robinson","MIL","SF",79,225,5,27,81,81,2909,1461,237,212,17.8,27.6,3.5,1.3,5,5,"174",79,7,18,11.2,26.4,-0.3,0.2,108.2,107.9
"Vinny Del Negro","MIL","PG",76,185,9,33,67,0,1211,325,24,81,11.7,14.3,1.3,0.2,5,0,"93",30,2,4,9.7,16.4,0.0,0.0,108.2,107.9
"Danny Manning","MIL","PF",82,230,11,33,72,0,1217,339,4,183,10.1,15.2,-0.1,1.1,1,0,"5",1,0,0,-5.2,9.2,0.0,0.0,108.2,107.9
"Scott Williams","MIL","C",82,230,9,31,68,46,1488,426,0,230,15.6,16.4,2.5,1.4,5,0,"93",36,0,16,25.8,21.1,0.4,0.1,108.2,107.9
"Haywoode Workman","MIL","PG",74,180,7,34,23,1,248,62,29,23,10.9,14.7,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.2,107.9
"Dale Ellis","MIL","SG",79,205,16,39,18,0,324,101,65,23,12.1,15.4,0.6,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.2,107.9
"Sam Cassell","MIL","PG",75,185,6,30,81,81,2899,1170,90,255,21.1,25.0,8.4,0.8,5,5,"178",72,5,19,18.5,23.4,0.4,0.1,108.2,107.9
"Tim Thomas","MIL","SF",82,230,2,22,80,1,2093,753,182,227,14.7,21.0,3.0,0.8,5,0,"142",59,15,14,22.6,21.9,0.6,0.1,108.2,107.9
"Robert Traylor","MIL","PF",80,284,1,22,44,16,447,122,4,79,15.8,17.8,0.5,0.5,1,0,"4",1,0,2,14.5,11.5,0.0,0.0,108.2,107.9
"Mirsad Turkcan","MIL","PF",81,236,0,23,10,0,65,28,4,10,13.9,26.4,0.0,0.0,2,0,"10",5,1,1,-12.6,41.0,-0.1,0.0,108.2,107.9
"Rafer Alston","MIL","PG",74,171,0,23,27,0,361,95,14,29,4.3,15.5,-0.7,0.0,4,0,"16",3,1,0,-11.6,14.1,-0.1,0.0,108.2,107.9
"Darvin Ham","MIL","SF",79,220,2,26,35,21,792,128,1,102,12.8,10.7,1.2,0.5,5,5,"144",17,1,22,10.8,9.0,0.2,0.1,108.2,107.9
"Matt Bullard","HOU","PF",82,215,8,32,56,27,1024,340,177,85,11.9,16.7,1.3,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Shandon Anderson","HOU","SF",78,208,3,26,82,82,2700,778,225,182,13.8,17.6,3.0,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Walt Williams","HOU","SF",80,219,7,29,76,66,1859,681,261,190,15.6,20.0,3.0,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Devin Gray","HOU","SF",79,240,1,27,21,2,124,37,0,22,14.0,19.0,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Bill Curley","HOU","PF",81,220,3,27,4,0,50,11,0,10,5.2,13.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Cuttino Mobley","HOU","SG",76,190,1,24,81,8,2496,1016,292,171,16.0,23.9,3.6,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Charles Barkley","HOU","PF",78,252,15,36,20,18,620,222,26,48,19.8,22.3,1.3,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Anthony Miller","HOU","PF",81,225,5,28,35,14,476,97,0,68,13.5,12.8,0.6,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Hakeem Olajuwon","HOU","C",84,255,15,37,44,28,1049,421,2,88,16.7,22.7,0.0,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Carlos Rogers","HOU","C",83,220,5,28,53,15,1101,324,14,77,15.2,17.8,1.4,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Tony Massenburg","HOU","PF",81,220,7,32,10,0,109,36,0,13,13.8,21.0,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Kenny Thomas","HOU","PF",79,261,0,22,72,29,1797,531,122,167,12.0,18.0,0.6,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Kelvin Cato","HOU","C",83,255,2,25,65,32,1581,402,4,175,15.9,15.7,2.3,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Moochie Norris","HOU","PG",73,175,2,26,30,0,502,159,29,32,18.4,19.3,1.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Bryce Drew","HOU","PG",74,185,1,25,72,5,1293,413,163,79,10.9,17.1,0.9,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Steve Francis","HOU","PG",75,195,0,22,77,77,2776,1117,310,231,18.4,25.0,4.4,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Thomas Hamilton","HOU","C",86,330,1,24,22,7,273,79,0,25,11.4,18.8,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,105.7
"Brent Barry","SEA","SG",78,185,4,28,80,74,2726,707,399,228,14.6,14.9,4.9,2.5,5,3,"155",33,20,20,9.7,13.7,0.2,0.1,105.6,104.6
"Chuck Person","SEA","SF",80,220,12,35,37,0,340,123,95,56,5.2,18.0,-0.3,0.2,2,0,"2",1,1,0,-20.8,23.0,0.0,0.0,105.6,104.6
"Vin Baker","SEA","C",83,232,6,28,79,75,2849,1129,8,288,14.0,23.6,1.2,2.2,5,4,"177",75,1,19,10.2,25.6,-0.3,0.1,105.6,104.6
"Shammond Williams","SEA","PG",73,201,1,24,43,5,517,225,81,39,12.2,24.5,-0.1,0.3,5,2,"99",33,11,3,27.9,20.4,0.4,0.1,105.6,104.6
"Vernon Maxwell","SEA","SG",76,180,11,34,47,0,989,490,223,83,12.6,27.1,0.1,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,104.6
"Horace Grant","SEA","PF",82,215,12,34,76,76,2688,599,4,192,11.7,11.6,2.7,2.5,5,5,"185",27,0,12,10.2,7.4,0.1,0.2,105.6,104.6
"Ruben Patterson","SEA","SF",77,224,1,24,81,74,2097,661,27,190,18.8,19.9,4.6,2.1,5,0,"84",26,2,6,19.9,22.2,0.2,0.1,105.6,104.6
"Gary Payton","SEA","PG",76,180,9,31,82,82,3425,1666,520,178,23.6,26.8,10.5,3.5,5,5,"221",113,23,16,22.2,29.6,0.5,0.2,105.6,104.6
