"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Stacey King","BOS","C",83,230,7,30,5,0,33,7,0,3,16.0,12.1,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Dee Brown","BOS","PG",73,160,6,28,21,2,522,166,65,45,11.3,16.4,0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Marty Conlon","BOS","C",82,224,5,29,74,15,1614,454,10,154,12.8,17.0,1.3,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Rick Fox","BOS","SF",79,230,5,27,76,75,2650,950,278,279,16.5,20.1,3.3,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Michael Hawkins","BOS","PG",72,178,0,24,29,0,326,68,31,40,10.6,13.5,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Todd Day","BOS","SG",78,188,4,27,81,27,2277,999,348,208,15.5,24.0,2.1,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Pervis Ellison","BOS","PF",81,210,7,29,6,4,125,16,0,21,6.5,8.7,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Antoine Walker","BOS","PF",80,224,0,20,82,68,2970,1354,159,271,15.5,25.2,0.0,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Greg Minor","BOS","SF",78,210,2,25,23,15,547,196,8,45,13.2,18.3,0.6,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,111.4
"Jamie Watson","DAL","SF",79,190,2,24,10,6,211,47,9,18,9.7,13.9,-0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Eric Montross","DAL","C",84,270,2,25,47,46,984,187,0,150,6.6,11.8,-0.8,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Samaki Walker","DAL","PF",81,240,0,20,43,12,602,187,1,71,12.2,19.7,-0.2,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Jason Sasser","DAL","SF",79,225,0,23,2,0,7,4,1,0,14.3,26.3,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Stevin Smith","DAL","SG",74,208,0,25,8,0,60,18,6,9,3.3,17.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Oliver Miller","DAL","C",81,280,4,26,42,0,836,154,1,133,11.6,13.6,-0.5,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Tony Dumas","DAL","SG",78,190,2,24,18,0,227,77,24,36,6.1,20.7,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Sam Cassell","DAL","PG",75,185,3,27,16,13,398,165,49,48,15.8,26.3,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Derek Harper","DAL","PG",76,185,13,35,75,29,2210,674,176,144,12.9,17.9,1.5,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Fred Roberts","DAL","PF",82,218,12,36,12,0,40,15,0,2,12.8,30.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Ed O'Bannon","DAL","SF",80,222,1,24,19,0,175,72,10,19,4.7,21.9,-0.5,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"George McCloud","DAL","SF",78,205,6,29,41,26,1207,482,205,106,15.9,21.9,1.8,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Loren Meyer","DAL","PF",82,257,1,24,19,16,259,78,2,52,4.4,19.6,-0.6,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"A.C. Green","DAL","PF",81,220,11,33,56,54,1944,356,17,111,12.6,11.2,2.2,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Robert Pack","DAL","PG",74,180,5,27,20,11,597,219,38,56,13.1,24.5,-0.5,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Khalid Reeves","DAL","PG",75,199,2,24,13,12,384,111,35,40,8.3,17.0,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Erick Strickland","DAL","SG",75,210,0,23,28,15,759,256,92,75,11.0,21.6,-0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Chris Gatling","DAL","PF",82,220,5,29,44,1,1191,580,6,125,24.4,32.1,2.2,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Jason Kidd","DAL","PG",76,205,2,23,22,22,791,203,65,42,15.1,17.4,0.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Michael Finley","DAL","SF",79,215,1,23,56,36,1994,774,225,96,14.5,22.4,1.5,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Shawn Bradley","DAL","C",90,235,3,24,33,32,1060,449,3,115,16.7,24.5,-0.2,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Martin Muursepp","DAL","PF",81,235,0,22,32,0,321,117,20,55,15.1,22.4,0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Jamal Mashburn","DAL","SF",80,240,3,24,37,21,975,376,131,69,11.9,22.7,-0.2,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Greg Dreiling","DAL","C",85,250,9,34,40,3,389,74,1,65,7.3,11.2,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Stacey King","DAL","C",83,230,7,30,6,0,70,15,0,11,3.7,14.3,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Sasha Danilovic","DAL","SG",77,200,1,26,13,9,438,174,60,37,14.5,23.2,0.6,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Jim Jackson","DAL","SG",78,220,4,26,46,46,1676,588,139,113,15.2,21.3,1.8,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.1,108.2
"Kenny Smith","DEN","PG",75,170,9,31,33,3,654,206,120,25,12.5,19.5,0.5,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Elmer Bennett","DEN","PG",72,170,2,26,5,0,59,13,6,6,-1.3,18.7,-0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Tom Hammonds","DEN","PF",81,215,7,29,81,8,1758,398,2,205,10.1,14.3,1.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Jimmy King","DEN","SG",77,210,1,23,2,0,22,6,0,2,12.7,17.8,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"LaSalle Thompson","DEN","C",82,245,14,35,17,0,105,16,0,26,-0.9,10.2,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Antonio McDyess","DEN","PF",81,220,1,22,74,73,2565,1157,35,276,15.5,26.6,0.0,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Bryant Stith","DEN","SG",77,208,4,26,52,52,1788,603,182,119,14.4,20.2,2.5,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"George Zidek","DEN","C",84,250,1,23,16,0,88,33,0,17,20.3,24.4,0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Mark Jackson","DEN","PG",73,180,9,31,52,52,2001,452,121,104,16.2,15.3,3.6,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Dale Ellis","DEN","SF",79,205,13,36,82,51,2940,1151,528,178,12.9,21.5,3.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Aaron Williams","DEN","C",81,220,2,25,1,0,10,5,0,0,19.1,40.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Vincent Askew","DEN","SG",78,210,7,30,1,0,9,3,0,0,0.9,39.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Darvin Ham","DEN","SF",79,220,0,23,35,3,313,61,0,57,8.2,13.8,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"LaPhonso Ellis","DEN","PF",80,240,4,26,55,49,2002,1014,259,181,18.2,28.0,2.7,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Ricky Pierce","DEN","SG",76,205,14,37,33,10,600,260,39,49,15.3,25.2,0.8,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Anthony Goldwire","DEN","PG",73,182,1,25,27,21,612,176,71,46,12.6,16.6,0.8,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Brooks Thompson","DEN","PG",76,193,2,26,65,6,1047,405,244,125,13.7,21.7,0.7,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Sarunas Marciulionis","DEN","SG",77,200,6,32,17,0,255,101,30,38,8.1,27.5,-0.6,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Melvin Booker","DEN","PG",73,185,1,24,5,0,21,4,2,0,-5.1,23.4,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Eric Murdock","DEN","PG",73,190,5,28,12,0,114,33,10,9,18.1,19.3,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Jerome Allen","DEN","SG",76,184,1,24,25,0,251,74,34,17,8.9,17.4,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Ervin Johnson","DEN","C",83,245,3,29,82,82,2599,467,2,288,14.3,11.2,1.4,3.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Jeff McInnis","DEN","PG",76,190,0,22,13,0,117,49,26,16,14.8,25.4,0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.5,111.2
"Erick Dampier","IND","C",83,265,0,21,72,21,1052,336,1,153,11.8,21.7,-1.0,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Fred Hoiberg","IND","SG",76,203,1,24,47,0,572,156,70,51,15.9,17.1,1.3,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Duane Ferrell","IND","SF",79,209,8,31,62,18,1115,337,44,120,11.6,18.0,0.7,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"LaSalle Thompson","IND","C",82,245,14,35,9,0,35,3,0,7,0.8,8.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Vincent Askew","IND","SG",78,210,7,30,41,0,822,183,24,122,9.9,14.8,0.8,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Eddie Johnson","IND","SF",79,215,14,37,28,0,306,136,28,33,11.7,24.9,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Jalen Rose","IND","SF",80,210,2,24,66,6,1188,377,72,136,13.8,21.5,0.6,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Darvin Ham","IND","SF",79,220,0,23,1,0,5,1,0,0,22.5,26.6,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Reggie Williams","IND","SF",79,190,9,32,2,0,33,9,1,5,-1.5,16.6,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Mark Jackson","IND","PG",73,180,9,31,30,30,1053,227,57,57,14.8,15.9,0.8,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Jerome Allen","IND","SG",76,184,1,24,51,1,692,147,59,67,8.7,14.9,-0.2,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Haywoode Workman","IND","PG",74,180,5,31,4,2,81,20,3,10,11.0,14.5,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Dale Davis","IND","PF",83,230,5,27,80,76,2589,688,0,233,15.1,15.9,2.7,4.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Reggie Miller","IND","SG",79,185,9,31,81,81,2966,1244,536,172,20.2,25.2,9.6,2.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Brent Scott","IND","PF",82,250,0,25,16,0,55,17,0,14,7.0,19.9,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Derrick McKey","IND","SF",81,205,9,30,50,49,1449,379,58,141,10.6,16.5,0.0,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Travis Best","IND","PG",71,182,1,24,76,46,2064,620,155,221,13.3,19.3,1.8,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Rik Smits","IND","C",88,250,8,30,52,52,1518,733,8,175,18.3,29.1,1.2,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Antonio Davis","IND","PF",81,215,3,28,82,28,2335,641,14,260,13.8,18.6,1.7,3.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.8,104.7
"Jerome Williams","DET","PF",81,206,0,23,33,0,177,51,0,18,12.6,20.0,-0.2,0.4,1,0,"5",2,0,0,51.2,30.9,0.0,0.0,110.6,104.4
"Stacey Augmon","DET","SG",80,205,5,28,20,3,292,77,0,29,9.6,20.7,-0.4,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.6,104.4
"Lindsey Hunter","DET","PG",74,170,3,26,82,76,3023,1042,468,206,13.4,20.1,3.0,3.4,5,5,"201",66,29,9,15.4,18.0,0.3,0.2,110.6,104.4
"Joe Dumars","DET","SG",75,190,11,33,79,79,2923,875,384,97,15.6,18.9,6.8,2.0,5,5,"214",61,23,9,10.6,18.3,0.1,0.1,110.6,104.4
"Grant Hill","DET","SF",80,225,2,24,80,80,3147,1259,33,186,25.5,28.3,8.7,5.9,5,5,"203",103,0,14,21.4,35.3,0.0,0.2,110.6,104.4
"Don Reid","DET","PF",80,250,1,23,47,14,462,112,1,105,11.1,16.0,0.3,0.8,1,0,"3",0,0,0,77.4,30.2,0.1,0.0,110.6,104.4
"Otis Thorpe","DET","C",81,225,12,34,79,79,2661,787,2,298,16.1,19.8,4.5,3.4,5,5,"152",41,0,21,11.8,18.3,0.1,0.2,110.6,104.4
"Theo Ratliff","DET","C",82,225,1,23,76,38,1292,337,0,181,15.9,17.0,1.8,2.1,3,0,"18",4,0,5,24.1,25.1,0.0,0.1,110.6,104.4
"Litterial Green","DET","PG",73,185,2,26,45,0,311,64,10,27,13.5,15.9,0.4,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.6,104.4
"Randolph Childress","DET","PG",74,188,1,24,4,0,30,10,3,5,2.4,24.7,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.6,104.4
"Kenny Smith","DET","PG",75,170,9,31,9,0,64,20,10,2,14.7,18.5,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.6,104.4
"Michael Curry","DET","SG",77,210,2,28,81,2,1217,221,77,128,10.4,12.1,2.0,1.2,2,0,"7",2,0,1,4.9,18.0,0.0,0.0,110.6,104.4
"Aaron McKie","DET","SG",77,209,2,24,42,3,850,209,48,69,14.8,16.2,1.1,1.3,5,0,"97",20,5,12,8.5,12.2,-0.1,0.2,110.6,104.4
"Terry Mills","DET","PF",82,230,6,29,79,5,1997,702,415,161,16.4,20.3,3.6,2.5,5,4,"196",55,26,14,12.9,16.0,0.1,0.3,110.6,104.4
"Grant Long","DET","PF",80,225,8,30,65,24,1166,275,47,106,12.2,15.3,1.1,1.5,5,0,"86",18,2,11,14.6,13.7,0.2,0.1,110.6,104.4
"Rick Mahorn","DET","C",82,240,15,38,22,7,218,54,1,34,8.8,16.7,0.0,0.3,2,1,"18",2,0,5,-7.9,5.7,0.0,0.0,110.6,104.4
"Lamond Murray","LAC","SF",79,236,2,23,74,1,1295,435,91,113,14.4,21.2,0.9,1.2,3,0,"65",20,8,7,10.4,20.1,-0.1,0.0,105.1,107.6
"Eric Piatkowski","LAC","SG",79,215,2,26,65,0,747,298,120,85,18.2,22.8,1.7,0.6,3,0,"38",11,5,5,13.3,17.9,0.1,0.0,105.1,107.6
"Pooh Richardson","LAC","PG",73,180,7,30,59,18,1065,344,128,82,11.8,17.8,0.1,0.8,2,0,"18",4,1,4,6.7,14.6,0.0,0.0,105.1,107.6
"Loy Vaught","LAC","PF",81,230,6,28,82,82,2838,1084,12,241,16.6,20.5,2.9,3.4,3,3,"90",31,3,12,21.4,21.9,0.2,0.0,105.1,107.6
"Brent Barry","LAC","SG",78,185,1,25,59,0,1094,379,173,88,15.0,20.3,1.2,0.9,3,0,"84",27,11,10,16.3,20.1,0.2,0.0,105.1,107.6
"Terry Dehere","LAC","PG",74,190,3,25,73,3,1053,383,160,142,12.4,23.1,0.7,0.5,2,0,"5",1,1,1,-15.3,19.3,0.0,0.0,105.1,107.6
"Darrick Martin","LAC","PG",71,170,2,25,82,64,1820,718,234,165,16.9,23.4,3.9,0.7,3,3,"77",25,9,9,16.0,19.4,0.2,-0.1,105.1,107.6
"Dwayne Schintzius","LAC","C",85,260,6,28,15,0,116,36,2,22,8.1,17.9,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.1,107.6
"Malik Sealy","LAC","SG",80,190,4,26,80,79,2456,942,222,185,13.7,22.3,1.1,2.1,3,3,"79",25,5,10,11.5,22.3,0.1,-0.1,105.1,107.6
"Rodney Rogers","LAC","SF",79,235,3,25,81,62,2480,884,180,272,14.2,22.2,0.7,2.2,3,3,"85",29,10,13,10.9,22.4,-0.1,0.0,105.1,107.6
"Kevin Duckworth","LAC","C",84,275,10,32,26,22,384,103,4,63,6.1,16.6,-0.5,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.1,107.6
"Lorenzen Wright","LAC","C",83,225,0,21,77,51,1936,491,4,211,12.5,14.7,1.5,1.7,3,3,"92",32,0,6,15.2,18.4,0.1,0.0,105.1,107.6
"Rich Manning","LAC","PF",83,253,1,26,10,1,73,34,1,11,10.9,23.7,0.0,0.0,3,0,"21",9,0,5,12.2,26.7,0.0,0.0,105.1,107.6
"Bo Outlaw","LAC","PF",80,210,3,25,82,25,2195,417,8,227,16.3,12.7,3.2,2.8,3,0,"66",11,1,5,11.6,13.4,0.0,0.0,105.1,107.6
"Stanley Roberts","LAC","C",84,285,4,26,18,2,378,148,0,57,14.1,23.5,0.0,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.1,107.6
"Donald Royal","GSW","SF",80,210,6,30,36,1,509,96,2,55,9.7,13.3,0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Lou Roe","GSW","SF",79,220,1,24,17,0,107,48,11,10,3.0,28.0,-0.4,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Mark Price","GSW","PG",72,170,10,32,70,49,1876,589,283,100,16.5,19.6,3.7,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Todd Fuller","GSW","C",83,255,0,22,75,18,949,266,0,146,10.4,17.2,0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Scott Burrell","GSW","SF",79,218,3,26,29,0,457,140,61,60,9.6,17.4,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Joe Smith","GSW","PF",82,225,1,21,80,80,3086,1293,46,244,16.0,23.8,3.1,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"B.J. Armstrong","GSW","PG",74,175,7,29,49,17,1020,327,90,56,12.9,18.1,1.4,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Clifford Rozier","GSW","C",83,245,2,24,1,0,5,1,0,0,-7.2,8.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Latrell Sprewell","GSW","SG",77,190,4,26,80,79,3353,1444,415,153,19.7,26.9,7.0,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Andrew DeClercq","GSW","C",82,230,1,23,71,1,1065,273,0,229,12.5,17.4,0.8,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Ray Owes","GSW","PF",81,224,0,24,57,1,592,180,5,86,11.1,16.8,0.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Felton Spencer","GSW","C",84,265,6,29,72,64,1539,282,0,273,9.1,12.7,0.3,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Melvin Booker","GSW","PG",73,185,1,24,16,4,409,101,35,28,9.5,14.1,0.4,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Chris Mullin","GSW","SF",78,200,11,33,79,63,2733,792,202,155,17.6,17.6,6.0,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Bimbo Coles","GSW","PG",73,180,6,28,51,13,1183,314,102,96,9.5,14.9,0.4,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Donyell Marshall","GSW","SF",81,218,2,23,61,20,1022,421,111,96,15.6,22.6,0.5,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.2,112.2
"Kevin Gamble","SAC","SF",77,210,9,31,62,2,953,286,112,76,11.6,14.9,1.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,108.7
"Mitch Richmond","SAC","SG",77,215,8,31,81,81,3125,1578,477,211,21.6,29.4,8.7,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.0,108.7
