"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Maurice Baker","PG",73,175,0,25,4,0,"18",1,0,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.2","107.7"
"Joel Przybilla","C",85,255,4,25,76,50,"1858",333,0,239,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.2","107.7"
"Derek Anderson","SG",77,194,7,30,47,32,"1239",391,151,89,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.2","107.7"
"James Thomas","PF",80,235,0,24,9,2,"112",18,0,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.2","107.7"
"Zach Randolph","PF",81,253,3,23,46,37,"1603",741,6,112,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.2","107.7"
"Mickael Pietrus","SF",78,215,1,22,67,3,"1340",501,195,139,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Eduardo Najera","PF",80,240,4,28,42,4,"610",172,15,71,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Speedy Claxton","PG",71,166,3,26,46,44,"1501",501,52,154,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Andris Biedrins","C",83,240,0,18,30,1,"384",78,1,87,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Rodney White","SF",81,238,3,24,16,0,"146",62,16,13,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Ansu Sesay","SF",81,225,3,28,16,0,"128",42,8,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Luis Flores","PG",74,200,0,23,15,0,"73",27,9,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Nikoloz Tskitishvili","PF",84,225,2,21,12,0,"62",23,10,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Derek Fisher","PG",73,200,8,30,74,32,"2222",755,291,176,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Troy Murphy","PF",83,245,3,24,70,69,"2375",947,148,190,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Clifford Robinson","C",82,225,15,38,42,29,"1090",354,127,107,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Dale Davis","C",83,230,13,35,36,3,"577",109,0,79,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Jason Richardson","SG",78,220,3,24,72,72,"2724",1368,370,156,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Baron Davis","PG",75,209,5,25,28,19,"988",449,217,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Adonal Foyle","C",82,250,7,29,78,50,"1700",311,0,201,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Calbert Cheaney","SG",79,209,11,33,55,5,"951",265,3,95,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Zarko Cabarkapa","PF",83,235,1,23,37,0,"464",170,36,59,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Mike Dunleavy","SF",81,220,2,24,79,79,"2570",905,276,198,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.7","106.9"
"Danny Fortson","C",79,260,7,28,62,0,"1047",226,0,265,0,0,0,0,28,11,0,"105",21,0,42,0,0,0,0,"112.2","109.6"
"Vladimir Radmanovic","PF",82,227,3,24,63,0,"1856",650,329,172,0,0,0,0,24,6,0,"122",35,21,9,0,0,0,0,"112.2","109.6"
"Damien Wilkins","SF",78,225,0,25,29,7,"520",168,59,55,0,0,0,0,25,7,0,"136",36,11,17,0,0,0,0,"112.2","109.6"
"Robert Swift","C",84,245,0,19,16,0,"72",11,0,16,0,0,0,0,"112.2","109.6"
"Mateen Cleaves","PG",74,205,4,27,14,0,"65",14,2,2,0,0,0,0,"112.2","109.6"
"Ronald Murray","SG",76,190,2,25,49,6,"883",363,95,59,0,0,0,0,25,4,0,"62",19,2,8,0,0,0,0,"112.2","109.6"
"Rashard Lewis","SF",82,215,6,25,71,71,"2697",1151,432,158,0,0,0,0,25,8,8,"312",106,25,25,0,0,0,0,"112.2","109.6"
"Reggie Evans","PF",80,245,2,24,79,79,"1881",275,2,202,0,0,0,0,24,11,11,"208",37,0,32,0,0,0,0,"112.2","109.6"
"Ray Allen","SG",77,205,8,29,78,78,"3064",1494,556,167,0,0,0,0,29,11,11,"436",215,82,22,0,0,0,0,"112.2","109.6"
"Nick Collison","C",81,255,0,24,82,4,"1396",354,3,252,0,0,0,0,24,11,0,"218",61,1,40,0,0,0,0,"112.2","109.6"
"Ibo Kutluay","SG",78,200,0,30,5,0,"12",1,0,1,0,0,0,0,"112.2","109.6"
"Luke Ridnour","PG",74,175,1,23,82,82,"2571",739,178,185,0,0,0,0,23,11,11,"378",107,17,23,0,0,0,0,"112.2","109.6"
"Antonio Daniels","PG",76,195,7,29,75,2,"2026",623,165,78,0,0,0,0,29,11,3,"331",94,14,13,0,0,0,0,"112.2","109.6"
"Vitaly Potapenko","C",82,280,8,29,33,1,"335",87,1,53,0,0,0,0,29,5,0,"37",10,0,8,0,0,0,0,"112.2","109.6"
"Jerome James","C",84,300,4,29,80,80,"1330",342,2,279,0,0,0,0,29,11,11,"295",111,0,48,0,0,0,0,"112.2","109.6"
"Lionel Chalmers","PG",72,180,0,24,36,0,"433",125,49,30,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Corey Maggette","SG",78,218,5,25,66,60,"2436",986,168,191,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Kirk Penney","SG",77,220,1,24,4,0,"12",3,1,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Shaun Livingston","PG",79,182,0,19,30,15,"814",215,2,82,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Mikki Moore","PF",83,225,6,29,74,4,"1178",287,5,173,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Elton Brand","PF",80,275,5,25,81,81,"3001",1251,3,240,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Kenny Anderson","PG",72,168,13,34,4,0,"26",11,0,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Marko Jaric","PG",79,198,2,26,50,41,"1656",457,151,107,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Quinton Ross","SG",78,195,0,23,78,19,"1659",373,4,165,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Kerry Kittles","SG",77,179,7,30,11,0,"243",73,21,12,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Chris Kaman","C",84,268,1,22,63,50,"1632",495,1,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Rick Brunson","PG",76,190,7,32,80,39,"1945",442,130,106,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Maurice Baker","PG",73,175,0,25,1,0,"1",0,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Zeljko Rebraca","C",84,257,3,32,58,2,"928",234,0,130,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Darrick Martin","PG",71,170,9,33,11,0,"190",50,18,19,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Chris Wilcox","C",82,221,2,22,54,25,"1005",329,0,129,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Bobby Simmons","SF",79,210,3,24,75,74,"2799",1017,115,227,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Mamadou N'Diaye","C",84,255,4,29,11,0,"72",20,1,20,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"105.5","106.4"
"Antawn Jamison","PF",80,223,6,28,68,68,"2605",1189,208,151,0,0,0,0,28,10,10,"380",162,34,24,0,0,0,0,"107.2","107.5"
"Juan Dixon","SG",75,164,2,26,63,4,"1054",447,147,98,0,0,0,0,26,10,0,"219",101,34,19,0,0,0,0,"107.2","107.5"
"Brendan Haywood","C",84,268,3,25,68,68,"1865",427,0,218,0,0,0,0,25,10,10,"296",72,0,40,0,0,0,0,"107.2","107.5"
"Peter John Ramos","C",87,275,0,19,6,0,"20",10,0,4,0,0,0,0,"107.2","107.5"
"Damone Brown","SF",81,200,3,25,14,0,"152",62,11,17,0,0,0,0,"107.2","107.5"
"Samaki Walker","PF",81,240,8,28,14,0,"134",31,0,25,0,0,0,0,"107.2","107.5"
"Anthony Peeler","SG",76,208,12,35,40,0,"529",150,65,39,0,0,0,0,35,7,0,"43",9,3,4,0,0,0,0,"107.2","107.5"
"Etan Thomas","C",81,256,3,26,47,10,"976",255,0,133,0,0,0,0,26,8,0,"126",29,0,23,0,0,0,0,"107.2","107.5"
"Jarvis Hayes","SF",79,220,1,23,54,22,"1560",530,123,107,0,0,0,0,"107.2","107.5"
"Kwame Brown","PF",83,270,3,22,42,14,"908",237,0,112,0,0,0,0,22,3,0,"60",13,0,5,0,0,0,0,"107.2","107.5"
"Gilbert Arenas","PG",75,191,3,23,80,80,"3274",1523,562,245,0,0,0,0,23,10,10,"450",194,77,34,0,0,0,0,"107.2","107.5"
"Steve Blake","PG",75,172,1,24,44,1,"648",186,93,47,0,0,0,0,24,4,0,"17",4,1,3,0,0,0,0,"107.2","107.5"
"Michael Ruffin","C",81,246,4,28,79,7,"1262",99,1,193,0,0,0,0,28,9,0,"156",10,0,33,0,0,0,0,"107.2","107.5"
"Laron Profit","SF",77,204,2,27,42,4,"428",128,28,44,0,0,0,0,27,3,0,"5",2,0,0,0,0,0,0,"107.2","107.5"
"Jared Jeffries","SF",83,230,2,23,77,71,"2007",434,51,206,0,0,0,0,23,10,10,"247",49,6,34,0,0,0,0,"107.2","107.5"
"Larry Hughes","SG",77,184,6,26,61,61,"2358",1086,209,168,0,0,0,0,26,10,10,"401",181,33,35,0,0,0,0,"107.2","107.5"
"Brian Cardinal","PF",80,245,4,27,58,16,"1433",432,125,172,0,0,0,0,27,4,0,"78",23,4,11,0,0,0,0,"105.5","102.9"
"Dahntay Jones","SG",78,210,1,24,52,7,"649",190,60,81,0,0,0,0,24,3,0,"71",21,5,8,0,0,0,0,"105.5","102.9"
"Mike Miller","SF",80,218,4,24,76,51,"2278",766,323,197,0,0,0,0,24,4,4,"110",37,17,7,0,0,0,0,"105.5","102.9"
"Lorenzen Wright","C",83,225,8,29,80,77,"2287",683,3,251,0,0,0,0,29,4,4,"85",28,0,10,0,0,0,0,"105.5","102.9"
"Ryan Humphrey","SF",80,235,2,25,35,0,"317",103,2,35,0,0,0,0,"105.5","102.9"
"James Posey","SF",80,215,5,28,50,18,"1382",356,178,134,0,0,0,0,28,4,0,"100",25,15,14,0,0,0,0,"105.5","102.9"
"Jake Tsakalidis","C",86,285,4,25,31,1,"278",64,0,42,0,0,0,0,"105.5","102.9"
"Jason Williams","PG",73,190,6,29,71,68,"1952",644,330,91,0,0,0,0,29,4,4,"114",53,21,7,0,0,0,0,"105.5","102.9"
"Antonio Burks","PG",73,200,0,24,24,0,"219",60,11,25,0,0,0,0,24,1,0,"3",0,0,0,0,0,0,0,"105.5","102.9"
"Earl Watson","PG",73,195,3,25,80,14,"1808",554,163,184,0,0,0,0,25,4,0,"74",24,9,11,0,0,0,0,"105.5","102.9"
"Andre Emmett","SG",77,230,0,22,8,0,"28",6,0,4,0,0,0,0,"105.5","102.9"
"Bonzi Wells","SG",77,210,6,28,69,19,"1489",617,104,165,0,0,0,0,28,2,0,"25",9,0,1,0,0,0,0,"105.5","102.9"
"Shane Battier","SG",80,220,3,26,80,72,"2516",613,177,201,0,0,0,0,26,4,4,"119",31,7,14,0,0,0,0,"105.5","102.9"
"Stromile Swift","PF",81,225,4,25,60,14,"1279",488,4,182,0,0,0,0,25,3,0,"48",20,0,3,0,0,0,0,"105.5","102.9"
"Pau Gasol","PF",84,227,3,24,56,53,"1790",695,6,146,0,0,0,0,24,4,4,"133",80,1,12,0,0,0,0,"105.5","102.9"
"Shandon Anderson","SG",78,208,8,31,1,0,"20",2,1,2,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Jamal Crawford","SG",77,200,4,24,70,67,"2688",1097,512,135,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Malik Rose","PF",79,250,8,30,26,4,"613",174,6,84,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Allan Houston","SG",78,200,11,33,20,11,"532",205,80,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Moochie Norris","PG",73,175,7,31,32,0,"321",93,12,42,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Bruno Sundov","C",86,220,6,24,21,0,"73",37,3,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Mike Sweetney","C",80,275,1,22,77,28,"1509",446,1,224,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Vin Baker","PF",83,232,11,33,24,0,"191",38,1,31,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Jamison Brewer","PG",76,184,3,24,18,0,"185",37,15,11,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Jerome Williams","SF",81,206,8,31,79,4,"1211",243,5,155,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Kurt Thomas","PF",81,230,9,32,80,80,"2855",901,4,310,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Stephon Marbury","PG",74,180,8,27,82,82,"3281",1308,325,186,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Jackie Butler","C",82,250,0,19,3,0,"5",4,0,0,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Trevor Ariza","SF",80,200,0,19,80,12,"1382",389,13,150,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Maurice Taylor","C",81,260,6,28,27,0,"431",154,1,57,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Tim Thomas","SF",82,230,7,27,71,68,"1940",718,208,222,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Nazr Mohammed","C",82,221,6,27,54,54,"1519",460,1,172,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Anfernee Hardaway","SF",79,195,11,33,37,0,"894",260,50,79,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Jermaine Jackson","SG",76,204,3,28,21,0,"230",33,2,26,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.2","108.9"
"Sam Cassell","PG",75,185,11,35,59,38,"1522",687,103,160,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Michael Olowokandi","C",84,269,6,29,62,34,"1215",353,0,193,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Eddie Griffin","PF",82,220,2,22,70,0,"1492",522,204,120,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Ndudi Ebi","SG",81,200,1,20,2,0,"54",21,1,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Ervin Johnson","C",83,245,11,37,46,23,"410",54,1,86,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Fred Hoiberg","SG",76,203,9,32,76,0,"1272",284,145,105,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Anthony Carter","PG",73,190,5,29,66,12,"742",177,17,88,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Troy Hudson","PG",73,170,7,28,79,32,"1729",664,258,121,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Kevin Garnett","PF",83,220,9,28,82,82,"3121",1360,25,207,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Wally Szczerbiak","SF",79,244,5,27,81,37,"2558",919,169,178,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Trenton Hassell","SG",77,200,3,25,82,51,"2068",475,11,200,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Mark Madsen","C",81,240,4,29,41,14,"601",66,0,103,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"John Thomas","C",81,265,3,29,44,8,"521",86,0,82,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Latrell Sprewell","SF",77,190,12,34,80,79,"2450",961,211,124,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"108.2","106.6"
"Dwyane Wade","SG",76,212,1,23,77,77,"2974",1318,45,230,0,0,0,0,23,14,14,"571",281,10,43,0,0,0,0,"110.2","103.1"
"Shandon Anderson","SF",78,208,8,31,65,5,"1151",215,28,136,0,0,0,0,31,8,0,"97",12,1,10,0,0,0,0,"110.2","103.1"
"Wesley Person","SF",78,195,10,33,16,3,"206",57,21,6,0,0,0,0,"110.2","103.1"
"Dorell Wright","SF",79,200,0,19,3,0,"27",11,4,2,0,0,0,0,"110.2","103.1"
"Wang Zhizhi","C",84,255,4,27,20,0,"92",36,3,9,0,0,0,0,"110.2","103.1"
"Christian Laettner","PF",83,235,12,35,49,0,"739",184,7,78,0,0,0,0,35,13,0,"136",24,1,17,0,0,0,0,"110.2","103.1"
"Malik Allen","PF",82,255,3,26,14,0,"248",76,0,29,0,0,0,0,"110.2","103.1"
"Udonis Haslem","PF",80,230,1,24,80,80,"2675",641,4,260,0,0,0,0,24,15,15,"543",106,0,48,0,0,0,0,"110.2","103.1"
"Michael Doleac","C",83,262,6,27,80,8,"1175",331,2,160,0,0,0,0,27,9,0,"65",16,0,13,0,0,0,0,"110.2","103.1"
"Eddie Jones","SF",78,190,10,33,80,80,"2839",820,382,251,0,0,0,0,33,15,15,"601",156,80,57,0,0,0,0,"110.2","103.1"
"Qyntel Woods","SF",80,221,2,23,3,0,"40",12,0,6,0,0,0,0,"110.2","103.1"
"Shaquille O'Neal","C",85,325,12,32,73,73,"2492",1095,0,262,0,0,0,0,32,13,13,"431",181,0,52,0,0,0,0,"110.2","103.1"
"Keyon Dooling","PG",75,196,4,24,74,0,"1184",345,75,120,0,0,0,0,24,15,0,"264",87,19,34,0,0,0,0,"110.2","103.1"
"Alonzo Mourning","C",82,240,11,34,19,3,"245",62,0,32,0,0,0,0,34,15,2,"254",44,0,49,0,0,0,0,"110.2","103.1"
"Rasual Butler","SF",79,205,2,25,65,15,"1203",409,153,104,0,0,0,0,25,12,1,"182",59,30,21,0,0,0,0,"110.2","103.1"
"Damon Jones","PG",75,185,6,28,82,66,"2576",726,521,121,0,0,0,0,28,15,15,"498",129,91,24,0,0,0,0,"110.2","103.1"
"Steve Smith","SG",79,200,13,35,13,0,"114",30,15,8,0,0,0,0,35,3,0,"8",2,0,0,0,0,0,0,"110.2","103.1"
"Brian Scalabrine","PF",81,241,3,26,54,14,"1167",332,68,111,0,0,0,0,26,4,3,"61",11,4,6,0,0,0,0,"101.4","103.1"
"Nenad Krstic","PF",84,240,0,21,75,57,"1965",570,2,280,0,0,0,0,21,4,4,"154",48,0,20,0,0,0,0,"101.4","103.1"
"Jason Kidd","PG",76,205,10,31,66,65,"2435",855,358,110,0,0,0,0,31,4,4,"182",67,30,16,0,0,0,0,"101.4","103.1"
"Eric Williams","SG",80,220,9,32,21,21,"739",185,40,80,0,0,0,0,"101.4","103.1"
"Clifford Robinson","PF",82,225,15,38,29,0,"599",169,66,74,0,0,0,0,38,4,0,"71",27,14,20,0,0,0,0,"101.4","103.1"
"Vince Carter","SF",78,215,6,28,57,56,"2220",1239,254,187,0,0,0,0,28,4,4,"179",96,19,17,0,0,0,0,"101.4","103.1"
"Elden Campbell","C",83,215,14,36,10,0,"50",7,0,10,0,0,0,0,"101.4","103.1"
"Donnell Harvey","PF",80,220,4,24,3,0,"16",2,0,2,0,0,0,0,"101.4","103.1"
"Rodney Buford","SF",77,189,4,27,64,17,"1313",489,108,101,0,0,0,0,27,3,0,"4",0,0,0,0,0,0,0,"101.4","103.1"
"Jerome Moiso","C",82,235,4,26,8,0,"24",4,0,2,0,0,0,0,"101.4","103.1"
"Awvee Storey","SG",78,222,0,27,9,0,"32",10,2,3,0,0,0,0,"101.4","103.1"
"Zoran Planinic","PG",79,195,1,22,43,8,"515",174,40,76,0,0,0,0,22,3,0,"3",0,0,0,0,0,0,0,"101.4","103.1"
"Jason Collins","C",84,255,3,26,80,80,"2542",451,6,322,0,0,0,0,26,4,4,"128",17,0,19,0,0,0,0,"101.4","103.1"
"Aaron Williams","C",81,220,10,33,19,0,"150",27,0,25,0,0,0,0,"101.4","103.1"
"Ron Mercer","SF",79,210,7,28,18,3,"390",158,3,20,0,0,0,0,"101.4","103.1"
"Richard Jefferson","SF",79,222,3,24,33,33,"1355",564,89,109,0,0,0,0,24,4,1,"140",50,10,14,0,0,0,0,"101.4","103.1"
"Kaniel Dickens","SF",80,215,1,26,11,0,"61",14,9,5,0,0,0,0,"101.4","103.1"
"Billy Thomas","SF",76,208,0,29,25,0,"356",94,56,29,0,0,0,0,29,2,0,"2",1,0,0,0,0,0,0,"101.4","103.1"
"Jabari Smith","PF",83,250,3,27,45,2,"648",148,2,103,0,0,0,0,27,3,0,"4",0,0,2,0,0,0,0,"101.4","103.1"
"Jacque Vaughn","SG",73,190,7,29,71,34,"1410",325,15,138,0,0,0,0,"101.4","103.1"
"Alonzo Mourning","PF",82,240,11,34,18,14,"457",150,0,50,0,0,0,0,"101.4","103.1"
"Travis Best","PG",71,182,9,32,76,6,"1461",452,85,148,0,0,0,0,32,4,0,"82",22,9,9,0,0,0,0,"101.4","103.1"
"Rodney Rogers","SF",79,235,11,33,30,26,"882",289,92,103,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Bostjan Nachbar","PF",81,221,2,24,55,4,"1137",368,175,153,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"David Wesley","SG",72,190,11,34,26,26,"934",342,80,65,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Jackson Vroman","C",82,220,0,23,36,17,"648",183,3,94,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Darrell Armstrong","PG",72,170,10,36,14,9,"412",159,70,30,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Alex Garcia","SG",75,220,1,24,8,3,"146",52,18,15,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Lee Nailon","SF",81,238,4,29,68,51,"2017",869,2,190,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"David West","SF",81,240,1,24,30,8,"552",172,5,62,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Junior Harrington","SG",76,180,1,24,29,7,"550",178,19,72,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Baron Davis","PG",75,209,5,25,18,13,"593",303,137,52,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Dan Dickau","PG",72,190,2,26,67,46,"2074",748,242,200,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Casey Jacobsen","SG",78,215,2,23,44,1,"1030",251,88,48,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Corsley Edwards","C",81,275,0,25,10,0,"110",31,0,19,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Speedy Claxton","PG",71,166,3,26,16,3,"365",110,9,30,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Lonny Baxter","PF",80,260,2,26,4,0,"36",11,0,10,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"J.R. Smith","SG",78,220,0,19,76,56,"1859",748,281,135,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"P.J. Brown","PF",83,225,11,35,82,78,"2817",758,0,233,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Maciej Lampe","C",83,275,1,19,21,0,"261",83,1,31,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Matt Freije","PF",82,240,0,23,23,11,"441",127,54,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Jamaal Magloire","C",83,259,4,26,23,22,"703",227,0,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Chris Andersen","C",82,230,3,26,67,2,"1430",358,3,144,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"George Lynch","SF",80,218,11,34,44,27,"933",189,37,83,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"99.7","107.7"
"Kendall Gill","SG",77,195,14,36,14,0,"284",80,9,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Eddie House","SG",73,180,4,26,5,0,"41",17,6,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Calvin Booth","C",83,230,5,28,17,0,"189",29,0,23,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Daniel Santiago","C",85,256,3,28,11,0,"105",21,0,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Zaza Pachulia","C",83,240,1,20,74,4,"1397",354,1,166,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Mo Williams","PG",73,185,1,22,80,80,"2254",737,99,221,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Anthony Goldwire","PG",73,182,6,33,24,2,"482",121,71,27,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Toni Kukoc","SF",82,192,11,36,53,6,"1099",256,116,70,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
"Mike James","PG",74,188,3,29,47,0,"1167",460,152,114,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"106.6","109.8"
