"Date","Name","Team","Started","B2B","MP","FGA","ThreePA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
20061031,"Kurt Thomas","Phoenix Suns",0,0,"25:23",6,0,4,14.1,151.0,113.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Sasha Vujacic","Los Angeles Lakers",0,0,"24:49",4,4,1,10.2,34.0,112.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Smush Parker","Los Angeles Lakers",0,0,"36:09",4,1,2,11.1,122.0,102.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Leandro Barbosa","Phoenix Suns",0,0,"37:19",14,8,4,26.2,130.0,112.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"James Jones","Phoenix Suns",0,0,"12:28",6,2,3,21.9,50.0,112.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Ronny Turiaf","Los Angeles Lakers",0,0,"3:24",2,0,0,24.9,127.0,113.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Raja Bell","Phoenix Suns",0,0,"32:37",12,7,1,16.7,101.0,120.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Luke Walton","Los Angeles Lakers",0,0,"29:08",8,1,2,16.0,103.0,108.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Shawn Marion","Phoenix Suns",0,0,"37:43",14,5,1,20.9,97.0,109.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Andrew Bynum","Los Angeles Lakers",0,0,"23:52",11,0,2,25.1,147.0,110.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Lamar Odom","Los Angeles Lakers",0,0,"43:38",24,4,3,31.1,120.0,103.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Boris Diaw","Phoenix Suns",0,0,"29:34",2,0,6,9.2,97.0,118.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Steve Nash","Phoenix Suns",0,0,"34:12",15,6,1,25.3,105.0,119.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Maurice Evans","Los Angeles Lakers",0,0,"29:19",13,1,3,21.5,119.0,101.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Marcus Banks","Phoenix Suns",0,0,"19:06",6,2,3,23.8,77.0,111.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Amar'e Stoudemire","Phoenix Suns",0,0,"11:38",2,0,2,22.5,99.0,105.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",106.0,114.0
20061031,"Brian Cook","Los Angeles Lakers",0,0,"15:23",7,1,1,24.7,103.0,106.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Vladimir Radmanovic","Los Angeles Lakers",0,0,"20:14",7,0,4,20.6,99.0,108.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Jordan Farmar","Los Angeles Lakers",0,0,"14:04",3,0,1,15.0,102.0,111.0,"Los Angeles Lakers","Phoenix Suns","Los Angeles Lakers",114.0,106.0
20061031,"Ben Wallace","Chicago Bulls",0,0,"28:29",5,0,2,8.4,144.0,75.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Adrian Griffin","Chicago Bulls",0,0,"11:14",2,0,0,11.8,93.0,80.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Gary Payton","Miami Heat",0,0,"34:41",5,4,4,16.2,74.0,118.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Ben Gordon","Chicago Bulls",0,0,"22:56",9,2,3,25.3,64.0,75.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Chris Duhon","Chicago Bulls",0,0,"16:40",8,3,0,27.2,189.0,79.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Jason Kapono","Miami Heat",0,0,"10:32",1,0,0,6.9,218.0,115.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Tyrus Thomas","Chicago Bulls",0,0,"16:23",4,0,3,25.9,60.0,59.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Antoine Walker","Miami Heat",0,0,"35:47",9,6,3,20.5,66.0,113.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Thabo Sefolosha","Chicago Bulls",0,0,"10:34",4,0,1,22.2,216.0,60.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Viktor Khryapa","Chicago Bulls",0,0,"14:00",4,0,2,21.6,97.0,69.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Chris Quinn","Miami Heat",0,0,"13:51",5,2,2,18.1,62.0,124.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Dorell Wright","Miami Heat",0,0,"8:14",4,0,1,30.5,39.0,115.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Wayne Simien","Miami Heat",0,0,"7:43",1,0,1,13.0,78.0,120.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Robert Hite","Miami Heat",0,0,"5:07",3,2,2,49.0,0.0,94.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Alonzo Mourning","Miami Heat",0,0,"15:23",2,0,1,15.9,21.0,120.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Malik Allen","Chicago Bulls",0,0,"13:42",6,0,1,19.3,95.0,65.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Kirk Hinrich","Chicago Bulls",0,0,"34:38",18,5,2,25.1,146.0,73.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Luol Deng","Chicago Bulls",0,0,"24:07",9,0,2,26.7,93.0,76.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"P.J. Brown","Chicago Bulls",0,0,"18:23",2,0,3,11.7,90.0,67.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Udonis Haslem","Miami Heat",0,0,"27:34",9,0,2,16.4,65.0,112.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Andres Nocioni","Chicago Bulls",0,0,"28:54",8,3,2,15.2,103.0,75.0,"Miami Heat","Chicago Bulls","Chicago Bulls",117.6,71.9
20061031,"Dwyane Wade","Miami Heat",0,0,"34:07",15,3,3,31.8,111.0,120.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"James Posey","Miami Heat",0,0,"22:35",1,0,3,4.4,97.0,123.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061031,"Shaquille O'Neal","Miami Heat",0,0,"24:26",10,0,2,28.5,59.0,120.0,"Miami Heat","Chicago Bulls","Chicago Bulls",71.9,117.6
20061101,"Bobby Jackson","New Orleans/Oklahoma City Hornets",0,0,"27:01",11,3,0,24.9,84.0,88.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Delonte West","Boston Celtics",0,0,"22:13",5,1,3,15.5,54.0,87.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Ryan Gomes","Boston Celtics",0,0,"30:19",7,0,2,11.4,92.0,90.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Rasual Butler","New Orleans/Oklahoma City Hornets",0,0,"15:18",1,0,5,8.0,0.0,87.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Tyson Chandler","New Orleans/Oklahoma City Hornets",0,0,"28:01",5,0,6,11.9,84.0,86.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Al Jefferson","Boston Celtics",0,0,"21:56",8,0,6,20.3,120.0,91.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Paul Pierce","Boston Celtics",0,0,"39:54",23,8,3,35.3,95.0,85.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Tony Allen","Boston Celtics",0,0,"18:18",5,1,3,20.7,44.0,92.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"David West","New Orleans/Oklahoma City Hornets",0,0,"32:48",22,0,4,32.1,80.0,84.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Jannero Pargo","New Orleans/Oklahoma City Hornets",0,0,"11:22",4,1,1,21.9,83.0,92.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Sebastian Telfair","Boston Celtics",0,0,"27:56",5,3,3,10.8,77.0,93.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Wally Szczerbiak","Boston Celtics",0,0,"36:34",14,2,4,24.5,112.0,91.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Hilton Armstrong","New Orleans/Oklahoma City Hornets",0,0,"4:56",0,0,0,0.0,0,83.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Chris Paul","New Orleans/Oklahoma City Hornets",0,0,"36:38",14,3,2,21.9,123.0,82.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Peja Stojakovic","New Orleans/Oklahoma City Hornets",0,0,"31:29",15,4,4,23.3,71.0,92.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Cedric Simmons","New Orleans/Oklahoma City Hornets",0,0,"10:47",1,0,2,18.7,85.0,72.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Kendrick Perkins","Boston Celtics",0,0,"20:19",2,0,3,10.6,51.0,86.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Linton Johnson","New Orleans/Oklahoma City Hornets",0,0,"8:55",2,0,3,15.7,186.0,80.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Rajon Rondo","Boston Celtics",0,0,"22:32",6,1,4,20.6,70.0,94.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",86.4,90.3
20061101,"Desmond Mason","New Orleans/Oklahoma City Hornets",0,0,"32:42",9,0,4,15.2,75.0,92.0,"Boston Celtics","New Orleans/Oklahoma City Hornets","New Orleans/Oklahoma City Hornets",90.3,86.4
20061101,"Sarunas Jasikevicius","Indiana Pacers",0,0,"21:15",6,2,2,21.3,179.0,102.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Adam Morrison","Charlotte Bobcats",0,0,"31:51",13,3,3,24.2,82.0,105.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Matt Carroll","Charlotte Bobcats",0,0,"18:47",6,5,4,17.7,113.0,105.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Danny Granger","Indiana Pacers",0,0,"26:59",10,3,2,17.3,88.0,101.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Jeff Foster","Indiana Pacers",0,0,"25:08",5,0,3,12.6,80.0,82.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Jamaal Tinsley","Indiana Pacers",0,0,"27:29",9,1,2,18.6,61.0,92.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Al Harrington","Indiana Pacers",0,0,"20:10",10,1,5,27.1,82.0,103.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Bernard Robinson","Charlotte Bobcats",0,0,"17:24",3,0,4,16.6,51.0,110.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"David Harrison","Indiana Pacers",0,0,"9:58",3,0,4,17.7,135.0,96.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Melvin Ely","Charlotte Bobcats",0,0,"4:27",0,0,0,18.9,0.0,116.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Jake Voskuhl","Charlotte Bobcats",0,0,"7:24",2,0,1,11.4,131.0,109.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Emeka Okafor","Charlotte Bobcats",0,0,"40:36",19,0,5,23.5,97.0,99.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Marquis Daniels","Indiana Pacers",0,0,"21:25",8,0,0,20.4,80.0,108.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Stephen Jackson","Indiana Pacers",0,0,"33:24",15,5,2,25.3,108.0,95.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Jermaine O'Neal","Indiana Pacers",0,0,"31:27",16,0,5,27.1,101.0,96.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Darrell Armstrong","Indiana Pacers",0,0,"13:28",4,4,1,11.8,220.0,106.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Sean May","Charlotte Bobcats",0,0,"33:02",11,0,4,15.3,101.0,105.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Othella Harrington","Charlotte Bobcats",0,0,"10:00",4,0,3,24.2,165.0,110.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Raymond Felton","Charlotte Bobcats",0,0,"28:02",5,1,2,19.2,85.0,110.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Gerald Wallace","Charlotte Bobcats",0,0,"13:54",4,0,0,24.5,102.0,102.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Maceo Baston","Indiana Pacers",0,0,"6:36",0,0,0,0.0,217.0,100.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Brevin Knight","Charlotte Bobcats",0,0,"34:33",11,1,3,19.2,110.0,99.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",97.8,104.7
20061101,"Rawle Marshall","Indiana Pacers",0,0,"2:42",0,0,0,14.7,0.0,108.0,"Charlotte Bobcats","Indiana Pacers","Indiana Pacers",104.7,97.8
20061101,"Jarvis Hayes","Washington Wizards",0,0,"25:19",10,3,3,21.3,113.0,109.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Gilbert Arenas","Washington Wizards",0,0,"38:09",12,3,5,21.1,72.0,106.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Antonio Daniels","Washington Wizards",0,0,"28:59",5,1,1,12.6,132.0,113.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Anderson Varejao","Cleveland Cavaliers",0,0,"20:29",1,0,4,10.8,150.0,102.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Eric Snow","Cleveland Cavaliers",0,0,"21:46",2,0,0,10.0,122.0,107.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Brendan Haywood","Washington Wizards",0,0,"17:05",4,0,3,20.1,89.0,101.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Etan Thomas","Washington Wizards",0,0,"22:02",7,0,2,17.0,175.0,112.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Damon Jones","Cleveland Cavaliers",0,0,"25:23",10,6,2,17.6,95.0,109.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Sasha Pavlovic","Cleveland Cavaliers",0,0,"7:19",1,0,3,6.1,0.0,110.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"DeShawn Stevenson","Washington Wizards",0,0,"29:12",7,1,1,11.4,79.0,113.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Michael Ruffin","Washington Wizards",0,0,"4:27",0,0,2,0.0,0,113.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Zydrunas Ilgauskas","Cleveland Cavaliers",0,0,"20:07",5,0,5,19.8,77.0,103.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Drew Gooden","Cleveland Cavaliers",0,0,"33:46",13,0,4,22.4,102.0,109.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Antawn Jamison","Washington Wizards",0,0,"31:32",17,3,5,29.9,101.0,110.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"LeBron James","Cleveland Cavaliers",0,0,"40:38",24,4,2,34.9,98.0,104.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Donyell Marshall","Cleveland Cavaliers",0,0,"21:20",5,3,2,14.2,143.0,103.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Larry Hughes","Cleveland Cavaliers",0,0,"38:45",15,4,2,19.9,166.0,100.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"David Wesley","Cleveland Cavaliers",0,0,"10:28",2,2,1,21.4,24.0,106.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",108.5,105.1
20061101,"Caron Butler","Washington Wizards",0,0,"43:15",15,2,4,25.4,100.0,104.0,"Cleveland Cavaliers","Washington Wizards","Cleveland Cavaliers",105.1,108.5
20061101,"Steve Blake","Milwaukee Bucks",0,0,"15:09",2,1,1,6.9,85.0,112.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",109.6,101.3
20061101,"Nazr Mohammed","Detroit Pistons",0,0,"28:50",6,0,6,12.2,109.0,107.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",101.3,109.6
20061101,"Carlos Delfino","Detroit Pistons",0,0,"11:45",4,3,1,18.7,127.0,110.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",101.3,109.6
20061101,"Ersan Ilyasova","Milwaukee Bucks",0,0,"1:14",1,1,0,34.7,0.0,113.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",109.6,101.3
20061101,"Antonio McDyess","Detroit Pistons",0,0,"28:39",7,0,4,13.8,56.0,104.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",101.3,109.6
20061101,"Ruben Patterson","Milwaukee Bucks",0,0,"35:35",10,1,3,14.5,71.0,97.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",109.6,101.3
20061101,"Charlie Villanueva","Milwaukee Bucks",0,0,"33:25",21,3,3,30.3,86.0,86.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",109.6,101.3
20061101,"Rasheed Wallace","Detroit Pistons",0,0,"22:56",3,0,2,7.7,31.0,104.0,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",101.3,109.6
