"Date","Name","Team","Started","B2B","MP","FGA","ThreePA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
20021029,"Tony Parker","San Antonio Spurs",0,0,"21:00",10,1,2,28.5,24.0,92.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Kevin Willis","San Antonio Spurs",0,0,"1:00",0,0,0,0.0,0,102.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Steve Kerr","San Antonio Spurs",0,0,"3:00",0,0,0,0.0,0,102.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Tim Duncan","San Antonio Spurs",0,0,"37:00",14,0,4,25.3,75.0,80.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Soumaila Samake","Los Angeles Lakers",0,0,"13:00",3,0,4,12.7,68.0,81.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Derek Fisher","Los Angeles Lakers",0,0,"33:00",9,4,2,14.7,79.0,96.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Tracy Murray","Los Angeles Lakers",0,0,"15:00",3,1,2,11.0,73.0,82.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Kobe Bryant","Los Angeles Lakers",0,0,"43:00",29,2,3,38.7,81.0,85.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Malik Rose","San Antonio Spurs",0,0,"31:00",7,0,4,20.0,119.0,87.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Stanislav Medvedenko","Los Angeles Lakers",0,0,"21:00",9,0,5,23.1,111.0,100.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Brian Shaw","Los Angeles Lakers",0,0,"13:00",6,1,0,19.1,74.0,101.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Danny Ferry","San Antonio Spurs",0,0,"12:00",3,3,1,14.0,142.0,84.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Stephen Jackson","San Antonio Spurs",0,0,"5:00",3,0,2,34.5,0.0,101.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",89.9,84.7
20021029,"Devean George","Los Angeles Lakers",0,0,"30:00",8,1,5,18.8,87.0,95.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
20021029,"Jannero Pargo","Los Angeles Lakers",0,0,"13:00",2,0,1,9.5,90.0,87.0,"Los Angeles Lakers","San Antonio Spurs","San Antonio Spurs",84.7,89.9
