"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Hersey Hawkins","CHH","SG",75,190,12,34,59,0,681,137,46,45,14.3,12.4,1.4,1.0,6,0,"50",8,4,4,14.8,10.2,0.1,0.1,101.8,99.5
"Andy Panko","ATL","SF",81,222,0,23,1,0,1,0,0,0,0.0,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Tony Smith","ATL","SG",75,185,8,32,6,0,78,23,2,12,3.8,18.8,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Roshown McLeod","ATL","SF",80,221,2,25,34,25,907,330,21,88,10.6,20.2,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Matt Maloney","ATL","PG",75,192,4,29,55,27,1403,348,142,94,10.4,13.8,0.7,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"DerMarr Johnson","ATL","SF",81,201,0,20,78,21,1313,390,127,134,8.4,17.7,-0.9,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Ira Bowman","ATL","PG",77,195,1,27,3,0,19,2,0,0,9.2,7.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Pepe Sanchez","ATL","PG",76,195,0,23,5,0,34,7,0,3,-4.8,13.1,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Anthony Miller","ATL","PF",81,225,6,29,2,0,6,2,0,0,4.7,22.3,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Hanno Mottola","ATL","SF",83,247,0,24,73,3,989,277,3,163,7.5,17.3,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Brevin Knight","ATL","PG",70,173,3,25,47,43,1364,356,10,138,12.9,15.3,0.1,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Anthony Johnson","ATL","PG",75,190,3,26,25,0,279,71,3,41,7.2,15.8,-0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Lorenzen Wright","ATL","C",83,225,4,25,71,46,1988,811,2,232,15.7,23.2,1.1,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Alan Henderson","ATL","PF",81,235,5,28,73,42,1810,671,1,164,14.0,22.6,0.5,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Jason Terry","ATL","SG",74,176,1,23,82,77,3089,1367,314,204,17.3,25.5,4.9,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Larry Robinson","ATL","PG",75,180,5,33,33,1,631,184,116,46,11.9,15.5,0.6,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Dikembe Mutombo","ATL","C",86,245,9,34,49,49,1716,354,0,139,16.5,13.4,1.5,3.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Jim Jackson","ATL","SF",78,220,8,30,17,14,550,217,38,42,12.7,24.6,-0.1,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Sean Colson","ATL","PG",72,175,0,25,3,0,14,5,1,0,-10.6,22.3,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Dion Glover","ATL","SG",77,228,1,22,57,7,929,336,46,92,12.3,20.2,-0.1,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Cal Bowdler","ATL","SF",82,245,1,23,44,0,375,114,5,45,15.8,17.0,0.7,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Toni Kukoc","ATL","SF",82,192,7,32,17,14,618,252,79,36,21.8,24.2,1.8,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Chris Crawford","ATL","PF",81,235,3,25,47,22,901,270,22,117,9.5,18.3,0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Nazr Mohammed","ATL","C",82,221,2,23,28,19,716,281,1,73,20.3,23.7,1.0,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",98.7,104.3
"Art Long","SAC","SF",81,250,0,28,9,0,20,4,0,5,-3.6,15.2,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,99.6
"Lawrence Funderburke","SAC","PF",81,230,3,30,59,2,698,242,0,44,16.1,19.5,1.0,0.9,3,0,"17",8,0,4,20.6,23.1,0.0,0.1,105.6,99.6
"Doug Christie","SAC","SG",78,200,8,30,81,81,2939,788,250,224,14.8,16.2,4.3,4.4,8,8,"304",68,17,31,10.6,13.7,0.0,0.5,105.6,99.6
"Jason Williams","SAC","PG",73,190,2,25,77,77,2290,690,311,114,12.8,17.0,1.3,2.4,8,8,"191",61,30,14,10.4,18.6,-0.1,0.2,105.6,99.6
"Hedo Turkoglu","SAC","SF",82,220,0,21,74,7,1245,335,86,139,11.7,15.6,1.0,1.8,8,0,"141",46,14,18,15.8,16.9,0.4,0.2,105.6,99.6
"Vlade Divac","SAC","C",85,243,11,32,81,81,2420,755,14,242,17.7,20.1,3.1,4.3,8,8,"225",80,3,25,14.6,21.2,0.0,0.4,105.6,99.6
"Peja Stojakovic","SAC","SF",81,220,2,23,75,75,2905,1189,360,144,18.4,22.4,6.8,3.3,8,8,"307",128,26,17,17.2,23.5,0.8,0.3,105.6,99.6
"Jabari Smith","SAC","C",83,250,0,23,9,0,66,22,0,7,14.7,18.5,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,99.6
"Bobby Jackson","SAC","PG",73,185,3,27,79,7,1648,526,104,139,13.1,17.9,0.9,2.3,8,0,"182",48,14,18,12.5,14.0,0.2,0.2,105.6,99.6
"Darrick Martin","SAC","PG",71,170,6,29,31,0,176,76,27,27,17.0,25.4,0.5,0.2,2,0,"9",6,2,1,-20.4,32.4,-0.1,0.0,105.6,99.6
"Jon Barry","SAC","SG",76,195,8,31,62,2,1010,255,132,66,12.4,14.9,1.5,0.9,7,0,"55",17,7,7,6.5,15.1,0.0,0.0,105.6,99.6
"Nick Anderson","SAC","SG",78,205,11,33,21,0,169,57,39,13,6.4,16.7,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.6,99.6
"Chris Webber","SAC","PF",81,245,7,27,70,70,2836,1635,28,226,24.7,31.6,5.8,5.2,8,8,"348",196,1,29,14.6,29.8,-0.3,0.5,105.6,99.6
"Scot Pollard","SAC","C",83,265,3,25,77,8,1658,395,2,206,15.0,14.3,2.5,2.9,8,0,"141",30,0,30,17.0,12.8,0.4,0.2,105.6,99.6
"Dalibor Bagaric","CHI","C",85,255,0,20,35,0,259,65,1,44,3.3,17.6,-0.9,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Dragan Tarlac","CHI","C",82,260,0,27,43,12,598,99,0,95,5.6,11.8,-0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Brad Miller","CHI","C",83,244,2,24,57,45,1434,386,5,176,16.4,18.1,2.3,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Marcus Fizer","CHI","PF",81,262,0,22,72,13,1580,646,39,175,11.0,24.7,-1.3,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Fred Hoiberg","CHI","SG",76,203,5,28,74,37,2247,495,250,155,15.3,13.2,4.6,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Ron Mercer","CHI","SG",79,210,3,24,61,61,2535,1121,46,148,14.8,24.8,1.5,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Jamal Crawford","CHI","PG",77,200,0,20,61,8,1050,304,117,68,8.5,17.9,-1.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Bryce Drew","CHI","PG",74,185,2,26,48,41,1305,327,105,99,7.9,14.4,-0.3,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Jake Voskuhl","CHI","C",83,245,0,23,16,2,143,25,0,38,5.8,14.0,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Khalid El-Amin","CHI","PG",70,200,0,21,50,14,936,311,84,99,12.2,19.7,0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Steve Goodrich","CHI","PF",82,220,0,24,12,0,133,18,3,14,4.1,10.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Corey Benjamin","CHI","PG",78,200,2,22,65,5,857,302,81,128,8.8,21.8,-0.8,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"A.J. Guyton","CHI","PG",73,180,0,22,33,8,630,192,69,35,10.3,16.5,0.4,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Metta World Peace","CHI","SF",78,244,1,21,76,74,2363,815,148,254,13.6,21.6,-0.1,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Michael Ruffin","CHI","PF",81,246,1,24,45,16,879,90,0,131,10.1,9.0,0.2,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Elton Brand","CHI","PF",80,275,1,21,74,74,2906,1215,2,243,20.4,26.3,4.1,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.2,107.3
"Ervin Johnson","MIL","C",83,245,7,33,82,19,1981,198,0,257,11.2,6.5,2.6,2.5,18,10,"577",68,0,52,14.3,7.6,1.0,0.9,108.8,104.6
"Ray Allen","MIL","SG",77,205,4,25,82,82,3129,1309,467,192,22.9,24.4,11.5,2.2,18,18,"768",331,119,44,23.7,24.9,3.2,0.4,108.8,104.6
"Jason Hart","MIL","PG",75,185,0,22,1,0,10,1,0,0,1.7,13.6,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,104.6
"Glenn Robinson","MIL","SF",79,225,6,28,76,74,2813,1460,184,191,20.1,29.2,4.2,2.5,18,18,"687",322,62,43,16.9,26.5,0.6,0.5,108.8,104.6
"Mark Pope","MIL","PF",82,235,2,28,63,45,942,142,24,140,7.2,8.4,0.8,0.5,6,3,"46",10,1,6,13.6,10.1,0.1,0.0,108.8,104.6
"Jason Caffey","MIL","PF",80,255,5,27,70,33,1460,367,0,184,13.7,16.6,2.3,1.2,18,0,"297",63,0,44,8.3,14.3,0.1,0.2,108.8,104.6
"Lindsey Hunter","MIL","PG",74,170,7,30,82,5,2002,783,407,172,14.8,20.2,3.1,1.4,18,0,"289",99,53,24,5.1,18.8,-0.7,0.3,108.8,104.6
"Joel Przybilla","MIL","C",85,255,0,21,33,13,270,35,0,56,5.9,8.9,-0.2,0.3,1,0,"2",0,0,0,0.0,0.0,0.0,0.0,108.8,104.6
"Jerome Kersey","MIL","SF",79,215,16,38,22,2,243,69,1,36,12.9,15.3,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,104.6
"Tim Thomas","MIL","PF",82,230,3,23,76,16,2086,758,260,194,16.4,21.3,3.7,1.7,18,0,"479",143,51,52,16.2,18.7,1.2,0.3,108.8,104.6
"Rafer Alston","MIL","PG",74,171,1,24,37,2,288,84,30,27,12.1,17.2,0.1,0.2,5,0,"8",1,0,0,-14.2,17.4,-0.1,0.0,108.8,104.6
"Sam Cassell","MIL","PG",75,185,7,31,76,75,2709,1132,98,214,20.1,24.9,7.0,1.4,18,18,"682",278,30,76,15.3,25.4,0.8,0.4,108.8,104.6
"Scott Williams","MIL","C",82,230,10,32,66,31,1272,361,4,178,14.2,15.4,1.7,1.7,17,17,"378",120,0,57,17.6,17.7,0.6,0.6,108.8,104.6
"Michael Redd","MIL","SG",78,220,0,21,6,0,35,19,3,2,3.4,29.3,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.8,104.6
"Darvin Ham","MIL","SF",79,220,3,27,29,13,540,80,3,85,10.1,11.3,0.4,0.5,14,6,"132",15,0,31,9.1,10.5,0.2,0.1,108.8,104.6
"Mark Bryant","DAL","PF",81,245,12,35,18,1,101,20,0,29,2.1,12.2,-0.1,0.1,4,0,"34",2,0,6,3.0,4.1,0.0,0.0,107.1,102.6
"Shawn Bradley","DAL","C",90,235,7,28,82,35,2001,447,6,256,16.2,13.9,2.5,3.8,10,10,"256",51,0,37,15.7,12.1,0.3,0.3,107.1,102.6
"Greg Buckner","DAL","SG",76,210,1,24,37,9,820,192,7,118,12.1,14.1,1.1,0.9,5,0,"75",23,3,12,19.4,18.2,0.2,0.1,107.1,102.6
"Juwan Howard","DAL","PF",81,240,6,27,27,27,993,391,3,106,16.6,23.8,1.1,1.1,10,10,"391",136,0,38,10.9,20.1,0.0,0.2,107.1,102.6
"Donnell Harvey","DAL","PF",80,220,0,20,18,0,65,14,0,15,9.8,19.6,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Loy Vaught","DAL","PF",81,230,10,32,37,1,392,121,0,61,11.9,16.4,0.1,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Calvin Booth","DAL","C",83,230,1,24,15,7,293,84,0,55,18.9,17.9,0.5,0.6,10,0,"137",37,0,29,12.0,15.2,0.1,0.1,107.1,102.6
"Hubert Davis","DAL","PG",77,183,8,30,51,7,1261,314,133,92,9.1,14.0,0.8,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Howard Eisley","DAL","SG",74,177,6,28,82,40,2426,675,269,218,11.7,15.6,2.4,2.0,9,0,"194",53,26,18,6.5,16.2,-0.2,0.0,107.1,102.6
"Bill Curley","DAL","PF",81,220,4,28,5,0,15,4,1,4,-8.3,23.5,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Gary Trent","DAL","PF",80,250,5,26,33,4,319,130,1,52,13.8,23.9,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Eduardo Najera","DAL","PF",80,240,0,24,40,4,431,111,3,48,14.0,15.0,0.6,0.4,7,0,"44",17,4,8,22.9,18.9,0.2,0.0,107.1,102.6
"Christian Laettner","DAL","C",83,235,8,31,53,35,930,323,3,159,16.7,21.0,1.3,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Wang Zhizhi","DAL","C",84,255,0,23,5,0,38,19,2,8,14.9,29.2,0.1,0.0,5,0,"23",8,2,1,16.3,20.8,0.0,0.0,107.1,102.6
"Dirk Nowitzki","DAL","PF",84,237,2,22,82,82,3125,1247,390,245,22.8,23.8,10.3,4.3,10,10,"399",163,46,37,22.3,25.3,1.4,0.3,107.1,102.6
"Steve Nash","DAL","PG",75,195,4,26,70,70,2387,792,219,158,19.6,21.1,6.8,1.6,10,10,"370",108,39,19,15.1,18.5,0.6,0.0,107.1,102.6
"Courtney Alexander","DAL","PG",77,205,0,23,38,6,472,178,10,76,6.8,21.1,-0.5,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Michael Finley","DAL","SF",79,215,5,27,82,82,3443,1552,263,174,18.2,24.9,5.6,2.9,10,10,"434",200,47,23,13.7,26.0,0.0,0.1,107.1,102.6
"Obinna Ekezie","DAL","PF",81,270,1,25,4,0,8,4,0,2,-20.0,22.7,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.1,102.6
"Vernon Maxwell","DAL","PG",76,180,12,35,19,0,285,98,47,31,4.9,19.0,-0.6,0.2,4,0,"43",10,5,6,-1.2,12.9,-0.1,0.0,107.1,102.6
"Corie Blount","PHO","PF",81,240,7,32,30,6,387,47,0,75,5.8,8.3,0.0,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.3,98.0
"Chris Dudley","PHO","C",83,235,13,35,53,33,613,73,0,111,7.2,8.4,-0.2,1.2,3,0,"26",2,0,1,3.0,9.8,-0.1,0.0,100.3,98.0
"Vinny Del Negro","PHO","PG",76,185,10,34,36,0,526,144,4,42,14.7,14.9,1.0,0.7,3,0,"26",7,0,2,14.6,11.4,0.1,0.0,100.3,98.0
"Anfernee Hardaway","PHO","SG",79,195,7,29,4,4,112,36,8,6,16.6,17.5,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.3,98.0
"Daniel Santiago","PHO","C",85,256,0,24,54,2,581,134,0,101,7.9,16.0,-0.3,0.9,1,0,"12",2,0,2,10.5,10.6,0.0,0.0,100.3,98.0
"Tony Delk","PHO","SG",73,189,4,27,82,11,2288,923,168,171,13.4,22.0,1.7,2.9,4,0,"114",43,10,7,11.1,19.6,0.0,0.1,100.3,98.0
"Mario Elie","PHO","SG",77,210,10,37,68,67,1506,246,100,112,9.3,10.0,1.1,2.0,4,4,"103",31,13,6,12.7,15.0,0.1,0.1,100.3,98.0
"Tom Gugliotta","PHO","PF",82,240,8,31,57,2,1159,380,12,110,11.1,17.9,-0.3,2.0,4,0,"86",26,0,9,8.3,17.2,-0.2,0.2,100.3,98.0
"Jake Tsakalidis","PHO","C",86,285,0,21,57,39,947,215,0,137,9.6,15.1,-0.3,1.6,4,4,"75",16,0,11,10.1,9.6,0.0,0.1,100.3,98.0
"Shawn Marion","PHO","SF",79,220,1,22,79,79,2857,1160,82,211,21.0,22.1,5.3,6.4,4,4,"139",62,1,13,13.0,22.6,-0.1,0.2,100.3,98.0
"Elliot Perry","PHO","PG",72,150,8,31,43,6,460,129,4,28,12.0,16.6,0.1,0.6,2,0,"17",10,1,0,41.5,26.0,0.1,0.0,100.3,98.0
"Jason Kidd","PHO","PG",76,205,6,27,77,76,3065,1097,232,171,19.4,22.7,4.2,5.4,4,4,"166",69,17,13,15.3,22.0,0.0,0.2,100.3,98.0
"Ruben Garces","PHO","PF",81,245,0,27,10,0,62,15,0,14,10.5,16.9,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.3,98.0
"Clifford Robinson","PHO","PF",82,225,11,34,82,82,2751,1186,249,258,14.8,24.8,1.6,3.9,4,4,"114",50,16,14,13.3,25.5,0.0,0.1,100.3,98.0
"Paul McPherson","PHO","PG",76,210,0,22,33,0,308,96,6,48,10.8,18.8,0.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",100.3,98.0
"Rodney Rogers","PHO","SF",79,235,7,29,82,3,2183,876,189,269,14.6,23.3,1.0,3.7,4,0,"82",40,10,16,4.8,26.4,-0.2,0.1,100.3,98.0
"Marc Jackson","GSW","C",82,270,0,26,48,35,1410,508,23,138,16.1,20.5,1.9,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"John Coker","GSW","C",84,253,2,29,6,0,32,8,0,4,-2.8,13.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Chris Garner","GSW","PG",70,156,1,25,8,0,149,37,7,18,1.0,13.8,-0.4,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Chucky Brown","GSW","SF",79,214,11,32,6,0,74,20,2,10,13.4,15.1,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Adam Keefe","GSW","PF",81,230,8,30,67,13,836,159,3,102,9.7,11.5,0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Chris Mills","GSW","SF",78,215,7,31,15,8,493,191,25,43,9.6,19.4,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Corie Blount","GSW","PF",81,240,7,32,38,0,918,247,8,90,14.3,15.3,0.5,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Vonteego Cummings","GSW","PG",75,185,1,24,66,11,1495,517,143,160,10.4,18.6,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Ruben Garces","GSW","PF",81,245,0,27,3,0,11,7,0,0,5.2,26.9,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Chris Porter","GSW","SF",79,218,0,22,51,35,1147,445,5,111,11.1,20.8,-0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Danny Fortson","GSW","PF",79,260,3,24,6,6,203,50,0,22,24.4,17.4,0.9,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Randy Livingston","GSW","PG",76,209,4,25,2,0,7,2,1,0,-3.7,12.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Bob Sura","GSW","SG",77,200,5,27,53,42,1684,518,172,127,11.2,19.1,-0.3,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Bill Curley","GSW","PF",81,220,4,28,15,2,177,43,1,41,12.1,15.2,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Paul McPherson","GSW","PG",76,210,0,22,22,0,287,120,6,32,16.7,23.4,0.4,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Adonal Foyle","GSW","C",82,250,3,25,58,37,1457,375,0,136,12.4,14.0,-0.8,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Chris Mullin","GSW","SF",78,200,15,37,20,8,374,106,52,28,10.0,15.5,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Antawn Jamison","GSW","SF",80,223,2,24,82,82,3394,1812,205,225,19.0,27.9,5.4,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Vinny Del Negro","GSW","PG",76,185,10,34,29,1,396,90,9,36,6.9,11.9,0.0,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Larry Hughes","GSW","SG",77,184,2,22,50,45,1846,805,75,147,13.9,24.4,-0.4,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Mookie Blaylock","GSW","PG",72,180,11,33,69,59,2352,801,225,134,15.8,17.3,1.9,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Erick Dampier","GSW","C",83,265,4,25,43,26,1038,314,2,123,10.0,18.4,-1.0,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",97.8,107.4
"Dean Garrett","MIN","C",82,225,4,34,70,21,831,156,0,93,12.5,10.8,0.7,1.2,3,2,"41",12,0,6,10.9,16.9,0.0,0.1,105.2,103.7
"Kevin Garnett","MIN","PF",83,220,5,24,81,81,3202,1475,66,204,23.9,27.0,7.0,4.8,4,4,"165",58,3,13,24.9,22.8,0.6,0.3,105.2,103.7
"William Avery","MIN","PG",74,197,1,21,55,0,463,144,59,48,9.0,20.0,-0.2,0.2,2,0,"12",6,2,0,28.3,23.6,0.1,0.0,105.2,103.7
"Tom Hammonds","MIN","PF",81,215,11,33,7,0,30,10,0,8,-4.9,20.9,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,103.7
"Sam Mitchell","MIN","SF",78,210,11,37,82,4,983,289,43,117,8.2,16.1,0.0,0.6,4,0,"50",10,1,5,2.3,11.2,-0.1,0.1,105.2,103.7
"Chauncey Billups","MIN","SG",75,202,3,24,77,33,1790,587,194,178,14.1,19.5,2.7,0.9,3,0,"26",6,1,5,-1.2,13.5,-0.1,0.0,105.2,103.7
"Todd Day","MIN","SG",78,188,7,31,31,0,345,118,69,52,10.1,19.9,0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,103.7
"Wally Szczerbiak","MIN","SF",79,244,1,23,82,82,2856,920,77,226,15.8,18.2,5.7,1.7,4,4,"143",37,1,6,15.0,19.8,0.1,0.2,105.2,103.7
