"","Date","Name","Team","Started","B2B","MP","FGA","X3PA","PF","USG.","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
"47",19921106,"Greg Foster","Washington Bullets",0,0,"11:00",0,1,0,117,115,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"48",19921106,"Brent Price","Washington Bullets",0,0,"15:00",0,0,0,99,110,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"49",19921106,"Johnny Newman","Charlotte Hornets",1,0,"41:00",2,3,0,134,112,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"50",19921106,"Kenny Gattison","Charlotte Hornets",1,0,"35:00",0,5,0,107,109,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"51",19921106,"Muggsy Bogues","Charlotte Hornets",1,0,"35:00",0,4,0,151,109,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"52",19921106,"Charles Jones","Washington Bullets",0,0,"17:00",0,2,0,167,108,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"53",19921106,"Larry Stewart","Washington Bullets",0,0,"7:00",0,0,0,48,125,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"54",19921106,"Michael Adams","Washington Bullets",1,0,"34:00",2,3,0,105,121,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"55",19921106,"Larry Johnson","Charlotte Hornets",1,0,"43:00",2,2,0,161,109,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"56",19921106,"Tony Bennett","Charlotte Hornets",0,0,"13:00",0,0,0,69,111,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"57",19921106,"Pervis Ellison","Washington Bullets",1,0,"22:00",0,6,0,85,104,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"58",19921106,"Tom Gugliotta","Washington Bullets",1,0,"37:00",2,3,0,141,115,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"59",19921106,"Harvey Grant","Washington Bullets",1,0,"39:00",0,2,0,111,123,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"60",19921106,"J.R. Reid","Charlotte Hornets",0,0,"16:00",0,5,0,83,110,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"61",19921106,"Don MacLean","Washington Bullets",0,0,"6:00",0,3,0,36,125,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"62",19921106,"LaBradford Smith","Washington Bullets",0,0,"16:00",1,3,0,108,120,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"63",19921106,"Rex Chapman","Washington Bullets",1,0,"31:00",4,2,0,125,122,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"64",19921106,"Dell Curry","Charlotte Hornets",0,0,"20:00",2,1,0,89,107,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"65",19921106,"Buck Johnson","Washington Bullets",0,0,"5:00",0,1,0,92,117,"Charlotte Hornets","Washington Bullets","Charlotte Hornets",NA,NA,NA
"66",19921106,"Bill Cartwright","Chicago Bulls",1,0,"28:00",0,1,0,125,106,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"67",19921106,"Hot Rod Williams","Cleveland Cavaliers",0,0,"31:00",0,0,0,83,110,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"68",19921106,"Larry Nance","Cleveland Cavaliers",1,0,"36:00",1,3,0,158,107,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"69",19921106,"Rodney McCray","Chicago Bulls",0,0,"28:00",0,1,0,51,109,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"70",19921106,"Mike Sanders","Cleveland Cavaliers",1,0,"22:00",0,4,0,141,110,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"71",19921106,"B.J. Armstrong","Chicago Bulls",1,0,"31:00",2,3,0,135,107,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"72",19921106,"Mark Price","Cleveland Cavaliers",1,0,"35:00",2,3,0,84,112,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"73",19921106,"Michael Jordan","Chicago Bulls",1,0,"37:00",2,1,0,108,97,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"74",19921106,"Scott Williams","Chicago Bulls",0,0,"18:00",0,5,0,138,88,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"75",19921106,"Craig Ehlo","Cleveland Cavaliers",1,0,"37:00",4,4,0,83,106,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"76",19921106,"Stacey King","Chicago Bulls",0,0,"14:00",0,3,0,29,103,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"77",19921106,"Corey Williams","Chicago Bulls",0,0,"1:00",0,0,0,0,112,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"78",19921106,"Terrell Brandon","Cleveland Cavaliers",0,0,"13:00",1,0,0,55,109,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"79",19921106,"Danny Ferry","Cleveland Cavaliers",0,0,"12:00",0,2,0,74,99,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"80",19921106,"Brad Daugherty","Cleveland Cavaliers",1,0,"37:00",0,2,0,92,104,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"81",19921106,"Horace Grant","Chicago Bulls",1,0,"32:00",0,4,0,119,98,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"82",19921106,"Gerald Wilkins","Cleveland Cavaliers",0,0,"17:00",0,1,0,115,110,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"83",19921106,"John Paxson","Chicago Bulls",0,0,"15:00",0,1,0,32,105,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"84",19921106,"Scottie Pippen","Chicago Bulls",1,0,"36:00",3,4,0,110,105,"Cleveland Cavaliers","Chicago Bulls","Chicago Bulls",NA,NA,NA
"85",19921106,"Dennis Rodman","Detroit Pistons",0,0,"33:00",3,2,0,67,93,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"86",19921106,"Blue Edwards","Milwaukee Bucks",0,0,"31:00",0,4,0,122,92,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"87",19921106,"Frank Brickowski","Milwaukee Bucks",1,0,"41:00",0,1,0,103,89,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"88",19921106,"Isiah Thomas","Detroit Pistons",1,0,"38:00",9,5,0,52,93,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"89",19921106,"Danny Schayes","Milwaukee Bucks",0,0,"3:00",0,0,0,0,81,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"90",19921106,"Fred Roberts","Milwaukee Bucks",1,0,"28:00",0,3,0,98,85,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"91",19921106,"Todd Day","Milwaukee Bucks",0,0,"14:00",2,2,0,81,91,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"92",19921106,"Orlando Woolridge","Detroit Pistons",1,0,"26:00",0,2,0,104,99,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"93",19921106,"Eric Murdock","Milwaukee Bucks",1,0,"33:00",0,3,0,103,88,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"94",19921106,"Brad Lohaus","Milwaukee Bucks",0,0,"13:00",2,2,0,24,82,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"95",19921106,"Alaa Abdelnaby","Milwaukee Bucks",0,0,"19:00",0,4,0,113,86,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"96",19921106,"Alvin Robertson","Milwaukee Bucks",1,0,"31:00",0,2,0,99,80,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"97",19921106,"Olden Polynice","Detroit Pistons",1,0,"18:00",0,2,0,75,97,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"98",19921106,"Joe Dumars","Detroit Pistons",1,0,"41:00",4,3,0,95,95,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"99",19921106,"Lee Mayberry","Milwaukee Bucks",0,0,"15:00",1,1,0,67,92,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"100",19921106,"Mark Aguirre","Detroit Pistons",1,0,"35:00",1,1,0,119,92,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"101",19921106,"Darrell Walker","Detroit Pistons",0,0,"19:00",0,1,0,84,81,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"102",19921106,"Anthony Avent","Milwaukee Bucks",1,0,"12:00",0,5,0,63,87,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"103",19921106,"Bill Laimbeer","Detroit Pistons",0,0,"30:00",0,4,0,138,92,"Detroit Pistons","Milwaukee Bucks","Milwaukee Bucks",NA,NA,NA
"104",19921106,"Dana Barros","Seattle SuperSonics",0,0,"15:00",1,1,0,123,105,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"105",19921106,"Gerald Paddio","Seattle SuperSonics",0,0,"1:00",0,0,0,200,54,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"106",19921106,"Sleepy Floyd","Houston Rockets",0,0,"15:00",0,0,0,106,125,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"107",19921106,"Carl Herrera","Houston Rockets",0,0,"20:00",0,1,0,73,120,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"108",19921106,"Ricky Pierce","Seattle SuperSonics",1,0,"32:00",3,0,0,153,110,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"109",19921106,"Nate McMillan","Seattle SuperSonics",0,0,"29:00",2,2,0,103,101,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"110",19921106,"Robert Horry","Houston Rockets",1,0,"35:00",0,4,0,102,121,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"111",19921106,"Kenny Smith","Houston Rockets",1,0,"35:00",3,1,0,111,121,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"112",19921106,"Vernon Maxwell","Houston Rockets",1,0,"33:00",3,3,0,130,119,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"113",19921106,"Eddie Johnson","Seattle SuperSonics",0,0,"20:00",4,1,0,162,105,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"114",19921106,"Benoit Benjamin","Seattle SuperSonics",1,0,"20:00",0,2,0,94,104,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"115",19921106,"Derrick McKey","Seattle SuperSonics",1,0,"34:00",1,2,0,81,102,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"116",19921106,"Tree Rollins","Houston Rockets",0,0,"7:00",0,1,0,0,128,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"117",19921106,"Matt Bullard","Houston Rockets",1,0,"31:00",4,5,0,146,123,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"118",19921106,"Scott Brooks","Houston Rockets",0,0,"13:00",1,1,0,38,116,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"119",19921106,"Hakeem Olajuwon","Houston Rockets",1,0,"38:00",0,4,0,91,106,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"120",19921106,"Michael Cage","Seattle SuperSonics",0,0,"25:00",0,3,0,129,98,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"121",19921106,"Gary Payton","Seattle SuperSonics",1,0,"25:00",1,5,0,91,93,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"122",19921106,"Kennard Winchester","Houston Rockets",0,0,"13:00",0,2,0,72,128,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"123",19921106,"Shawn Kemp","Seattle SuperSonics",1,0,"39:00",0,4,0,130,98,"Houston Rockets","Seattle SuperSonics","Seattle SuperSonics",NA,NA,NA
"124",19921106,"Elmore Spencer","Los Angeles Clippers",0,0,"15:00",0,3,0,101,102,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"125",19921106,"Stanley Roberts","Los Angeles Clippers",1,0,"16:00",0,3,0,64,104,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"126",19921106,"Ron Harper","Los Angeles Clippers",1,0,"46:00",1,3,0,102,108,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"127",19921106,"Mark Jackson","Los Angeles Clippers",1,0,"44:00",2,1,0,124,103,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"128",19921106,"Sam Perkins","Los Angeles Lakers",1,0,"42:00",0,4,0,72,101,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"129",19921106,"Anthony Peeler","Los Angeles Lakers",0,0,"6:00",0,2,0,92,113,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"130",19921106,"John Williams","Los Angeles Clippers",0,0,"35:00",0,4,0,95,103,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"131",19921106,"Sedale Threatt","Los Angeles Lakers",1,0,"45:00",1,3,0,126,101,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"132",19921106,"Gary Grant","Los Angeles Clippers",0,0,"18:00",1,1,0,88,95,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"133",19921106,"Danny Manning","Los Angeles Clippers",1,0,"39:00",0,6,0,112,109,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"134",19921106,"Byron Scott","Los Angeles Lakers",1,0,"47:00",2,3,0,117,108,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"135",19921106,"James Worthy","Los Angeles Lakers",1,0,"34:00",1,1,0,136,104,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"136",19921106,"Vlade Divac","Los Angeles Lakers",1,0,"37:00",2,6,0,92,101,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"137",19921106,"Ken Norman","Los Angeles Clippers",1,0,"32:00",0,5,0,84,107,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"138",19921106,"A.C. Green","Los Angeles Lakers",0,0,"21:00",0,2,0,83,110,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"139",19921106,"Elden Campbell","Los Angeles Lakers",0,0,"20:00",0,3,0,112,102,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"140",19921106,"James Edwards","Los Angeles Lakers",0,0,"5:00",0,1,0,30,113,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"141",19921106,"Duane Cooper","Los Angeles Lakers",0,0,"8:00",0,2,0,72,113,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"142",19921106,"Kiki Vandeweghe","Los Angeles Clippers",0,0,"20:00",2,3,0,147,109,"Los Angeles Clippers","Los Angeles Lakers","Los Angeles Lakers",NA,NA,NA
"143",19921106,"Nick Anderson","Orlando Magic",1,0,"42:00",6,4,0,127,93,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"144",19921106,"Terry Catledge","Orlando Magic",1,0,"11:00",0,2,0,62,109,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"145",19921106,"Willie Burton","Miami Heat",1,0,"36:00",1,3,0,115,107,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"146",19921106,"Keith Askins","Miami Heat",0,0,"8:00",1,1,0,74,113,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"147",19921106,"Greg Kite","Orlando Magic",0,0,"14:00",0,4,0,0,98,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"148",19921106,"Bimbo Coles","Miami Heat",0,0,"33:00",1,4,0,118,109,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"149",19921106,"Kevin Edwards","Miami Heat",0,0,"19:00",1,2,0,123,97,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"150",19921106,"Rony Seikaly","Miami Heat",1,0,"31:00",0,4,0,94,109,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"151",19921106,"Bison Dele","Orlando Magic",0,0,"2:00",0,1,0,0,59,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"152",19921106,"Alec Kessler","Miami Heat",0,0,"18:00",0,2,0,72,112,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"153",19921106,"Shaquille O'Neal","Orlando Magic",1,0,"32:00",0,6,0,79,87,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"154",19921106,"John Salley","Miami Heat",1,0,"39:00",0,2,0,53,106,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"155",19921106,"Brian Shaw","Miami Heat",1,0,"15:00",1,2,0,114,114,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"156",19921106,"Glen Rice","Miami Heat",1,0,"41:00",4,3,0,104,115,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"157",19921106,"Donald Royal","Orlando Magic",0,0,"5:00",0,1,0,66,109,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"158",19921106,"Scott Skiles","Orlando Magic",1,0,"29:00",1,5,0,118,108,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"159",19921106,"Dennis Scott","Orlando Magic",1,0,"43:00",5,3,0,121,106,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"160",19921106,"Chris Corchiani","Orlando Magic",0,0,"19:00",0,2,0,119,97,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"161",19921106,"Anthony Bowie","Orlando Magic",0,0,"18:00",0,5,0,102,101,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"162",19921106,"Jeff Turner","Orlando Magic",0,0,"25:00",0,3,0,145,100,"Orlando Magic","Miami Heat","Orlando Magic",NA,NA,NA
"163",19921106,"Greg Grant","Philadelphia 76ers",0,0,"21:00",0,1,0,89,103,"Philadelphia 76ers","New Jersey Nets","New Jersey Nets",NA,NA,NA
"164",19921106,"Derrick Coleman","New Jersey Nets",1,0,"36:00",0,2,0,87,101,"Philadelphia 76ers","New Jersey Nets","New Jersey Nets",NA,NA,NA
"165",19921106,"Andrew Lang","Philadelphia 76ers",1,0,"27:00",0,5,0,78,110,"Philadelphia 76ers","New Jersey Nets","New Jersey Nets",NA,NA,NA
"166",19921106,"Tim Perry","Philadelphia 76ers",0,0,"16:00",0,1,0,194,111,"Philadelphia 76ers","New Jersey Nets","New Jersey Nets",NA,NA,NA
"167",19921106,"Kenny Anderson","New Jersey Nets",1,0,"39:00",0,4,0,115,105,"Philadelphia 76ers","New Jersey Nets","New Jersey Nets",NA,NA,NA
