"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Jackie Butler","NYK","C",82,250,1,20,55,0,740,215,0,127,14.8,19.0,0.7,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,111.0
"Ime Udoka","NYK","SF",78,215,1,28,8,0,114,24,3,8,6.1,11.4,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,111.0
"Eddy Curry","NYK","C",84,295,4,23,72,69,1865,597,0,239,17.0,24.1,2.3,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,111.0
"David Lee","NYK","SF",81,249,0,22,67,14,1129,230,0,124,15.4,13.5,2.0,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,111.0
"Kendrick Perkins","BOS","C",82,280,2,21,68,40,1332,266,2,199,13.2,14.8,0.3,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Dan Dickau","BOS","PG",72,190,3,27,19,0,234,46,20,40,10.4,14.1,0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Mark Blount","BOS","C",84,230,5,30,39,25,1083,380,0,107,12.0,23.6,-0.6,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Brian Scalabrine","BOS","PF",81,241,4,27,71,1,938,193,87,127,5.9,12.7,-0.4,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Gerald Green","BOS","SG",80,200,0,20,32,3,374,138,20,41,13.1,21.7,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Marcus Banks","BOS","PG",74,200,2,24,18,1,269,80,19,38,9.4,19.9,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Wally Szczerbiak","BOS","SF",79,244,6,28,32,31,1174,422,112,60,17.2,20.7,2.9,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Ricky Davis","BOS","SG",78,195,7,26,42,42,1747,709,125,91,16.0,23.6,1.8,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Ryan Gomes","BOS","PF",79,250,0,23,61,33,1376,355,9,83,14.0,15.9,1.9,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Michael Olowokandi","BOS","C",84,269,7,30,16,0,167,45,0,22,6.8,17.2,-0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Tony Allen","BOS","PG",76,213,1,24,51,9,978,274,34,126,12.9,18.8,0.6,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Al Jefferson","BOS","PF",82,265,1,21,59,7,1062,379,4,166,16.2,21.6,0.9,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Paul Pierce","BOS","SF",79,235,7,28,79,79,3084,1462,314,223,23.6,31.2,8.3,3.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Dwayne Jones","BOS","PF",83,250,0,22,14,0,87,10,0,14,9.2,9.9,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Justin Reed","BOS","SF",80,240,1,24,32,0,291,74,0,45,3.3,16.8,-0.4,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Delonte West","BOS","PG",76,180,1,22,71,71,2418,684,218,197,15.1,16.4,3.6,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Raef LaFrentz","BOS","PF",83,240,7,29,82,63,2033,552,286,273,12.0,14.7,2.2,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Orien Greene","BOS","PG",76,208,0,23,80,5,1235,253,40,181,6.4,14.6,-1.8,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.2,106.9
"Sean May","CHA","PF",81,266,0,21,23,1,398,171,5,58,15.3,25.9,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Raymond Felton","CHA","PG",73,198,0,21,80,54,2406,883,271,181,14.2,21.4,0.8,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Primoz Brezec","CHA","C",86,252,4,26,79,79,2165,791,2,227,15.3,20.0,3.4,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Lonny Baxter","CHA","PF",80,260,3,27,18,0,119,32,0,8,9.2,17.2,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Matt Carroll","CHA","SG",78,212,2,25,78,6,1275,476,185,120,13.9,20.8,1.6,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Kevin Burleson","CHA","PG",75,205,0,26,39,1,340,88,54,63,5.1,15.7,-0.6,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Alan Anderson","CHA","SF",78,220,0,23,36,7,564,181,58,48,10.4,18.2,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Brevin Knight","CHA","PG",70,173,8,30,69,67,2351,772,13,202,17.3,20.3,2.5,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Gerald Wallace","CHA","SF",79,215,4,23,55,52,1895,589,50,150,21.3,19.3,3.0,3.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Jumaine Jones","CHA","PF",80,218,6,26,76,42,2089,736,335,200,12.1,18.3,1.2,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Jake Voskuhl","CHA","C",83,245,5,28,51,2,818,261,3,157,11.0,17.4,0.2,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Keith Bogans","CHA","SG",77,215,2,25,39,9,848,288,98,78,12.4,19.6,0.4,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Bernard Robinson","CHA","SF",78,210,1,25,66,18,1303,365,21,141,12.0,17.0,0.1,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Kareem Rush","CHA","SG",78,215,3,25,47,25,1111,469,164,79,9.8,22.7,-1.0,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Melvin Ely","CHA","PF",82,260,3,27,57,22,1348,425,2,160,14.3,20.1,0.8,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Emeka Okafor","CHA","PF",82,252,1,23,26,25,874,316,0,88,14.9,21.5,-0.2,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",102.5,106.7
"Malik Allen","CHI","PF",82,255,4,27,54,20,701,247,1,92,11.5,19.2,0.0,1.0,6,6,"116",30,0,16,6.1,15.9,-0.2,0.1,104.0,103.4
"Randy Livingston","CHI","PG",76,209,9,30,5,0,22,2,0,6,-3.0,6.2,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Randy Holcomb","CHI","SF",81,225,0,26,4,0,11,1,0,2,8.2,4.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Luol Deng","CHI","SF",81,220,1,20,78,56,2604,954,78,128,15.8,20.4,2.7,3.8,6,0,"180",56,5,13,10.5,17.8,-0.1,0.2,104.0,103.4
"Jannero Pargo","CHI","PG",73,175,3,26,57,0,646,292,103,57,9.9,25.3,-0.9,0.8,5,0,"19",12,5,0,27.8,41.2,0.0,0.0,104.0,103.4
"Othella Harrington","CHI","C",81,235,9,32,72,23,824,273,0,131,11.1,21.2,0.2,0.9,3,0,"15",3,0,2,-4.9,9.1,-0.1,0.0,104.0,103.4
"Eddie Basden","CHI","SF",77,215,0,22,19,0,141,37,7,17,10.3,16.1,-0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Stephen Graham","CHI","SG",78,215,0,23,3,0,20,5,4,3,2.4,15.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Mike Sweetney","CHI","C",80,275,2,23,66,44,1222,444,0,209,13.9,23.2,0.1,2.1,6,6,"120",34,0,24,14.8,18.7,0.1,0.2,104.0,103.4
"Ben Gordon","CHI","SG",75,200,1,22,80,47,2482,1152,382,238,14.5,26.3,1.8,2.6,6,6,"245",106,41,12,12.8,25.9,0.0,0.2,104.0,103.4
"Kirk Hinrich","CHI","PG",75,190,2,25,81,81,2955,1078,341,251,15.5,21.4,4.1,3.5,6,6,"234",94,26,22,16.7,26.5,0.2,0.2,104.0,103.4
"Luke Schenscher","CHI","C",85,255,0,23,20,0,149,26,0,21,9.3,11.1,0.1,0.2,3,0,"17",2,0,2,22.7,12.7,0.1,0.0,104.0,103.4
"Tyson Chandler","CHI","C",85,235,4,23,79,50,2121,283,1,298,12.2,10.4,1.5,3.9,6,0,"104",6,0,29,3.1,7.2,0.0,0.1,104.0,103.4
"Andres Nocioni","CHI","PF",79,225,1,26,82,43,2239,831,238,252,16.1,21.3,3.3,3.4,6,6,"230",84,21,21,21.1,22.4,0.6,0.3,104.0,103.4
"Eric Piatkowski","CHI","SG",79,215,11,35,29,1,228,61,33,20,6.2,14.7,-0.2,0.2,6,0,"28",6,5,1,17.7,11.2,0.1,0.0,104.0,103.4
"Tim Thomas","CHI","SF",82,230,8,28,3,0,32,16,6,1,8.5,24.0,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Darius Songaila","CHI","PF",81,248,2,27,62,7,1329,491,5,157,13.6,21.3,0.7,1.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Chris Duhon","CHI","PG",73,185,1,23,74,38,2155,538,278,152,12.9,15.0,2.7,2.5,6,0,"131",25,16,13,7.9,11.3,0.1,0.1,104.0,103.4
"James Thomas","CHI","PF",80,235,1,25,7,0,26,6,0,3,11.7,10.4,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.0,103.4
"Stephen Graham","CLE","SG",78,215,0,23,13,0,117,33,1,23,6.7,17.4,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,105.4
"Sasha Pavlovic","CLE","SG",80,220,2,22,53,19,813,212,96,103,6.9,15.7,-0.1,0.6,3,0,"4",2,1,0,-18.4,23.9,0.0,0.0,107.8,105.4
"Mike Wilks","CLE","PG",70,185,3,26,37,0,243,59,14,27,2.0,15.1,-0.6,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,105.4
"Zydrunas Ilgauskas","CLE","C",87,238,7,30,78,78,2283,889,5,280,21.9,24.6,5.6,3.1,13,13,"354",119,0,46,15.2,21.4,0.0,0.5,107.8,105.4
"Luke Jackson","CLE","SF",79,215,1,24,36,0,315,85,36,30,7.9,19.2,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,105.4
"Ronald Murray","CLE","SG",76,190,3,26,28,25,1027,317,65,64,11.9,18.9,0.5,0.9,13,5,"399",112,24,27,7.8,16.2,-0.1,0.3,107.8,105.4
"Donyell Marshall","CLE","PF",81,218,11,32,81,0,2077,671,395,160,13.4,18.2,1.4,2.8,13,0,"345",104,46,24,15.2,17.2,0.5,0.4,107.8,105.4
"Damon Jones","CLE","PG",75,185,7,29,82,7,2089,491,371,112,9.3,12.6,2.2,1.1,13,0,"181",26,18,17,4.3,8.1,0.0,0.1,107.8,105.4
"Larry Hughes","CLE","SG",77,184,7,27,36,31,1281,469,76,117,14.0,23.6,0.3,1.5,9,8,"336",113,18,34,9.2,20.3,-0.4,0.4,107.8,105.4
"Eric Snow","CLE","PG",75,190,10,32,82,82,2351,399,10,218,8.1,10.9,0.0,2.0,13,13,"408",76,1,36,8.2,12.8,-0.1,0.4,107.8,105.4
"Martynas Andriuskevicius","CLE","C",86,240,0,19,6,0,9,1,0,1,15.5,5.1,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,105.4
"Drew Gooden","CLE","PF",82,230,3,24,79,79,2174,652,3,190,17.6,18.6,3.6,2.9,13,13,"282",85,0,40,16.4,18.8,0.4,0.4,107.8,105.4
"Ira Newble","CLE","SG",79,220,5,31,36,3,353,57,13,47,4.0,10.0,-0.3,0.3,5,0,"11",3,1,1,35.5,17.4,0.0,0.0,107.8,105.4
"Alan Henderson","CLE","C",81,235,10,33,51,3,531,91,0,58,12.2,11.7,0.7,0.6,2,0,"9",2,0,1,-5.3,10.6,0.0,0.0,107.8,105.4
"Anderson Varejao","CLE","C",82,230,1,23,48,4,760,150,1,118,14.8,14.0,1.1,1.3,13,0,"238",50,0,50,17.4,14.5,0.7,0.4,107.8,105.4
"Zendon Hamilton","CLE","C",83,250,5,30,11,0,46,13,0,4,18.2,26.2,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.8,105.4
"LeBron James","CLE","SF",80,240,2,21,79,79,3361,1823,379,181,28.1,33.6,12.0,4.3,13,13,"604",307,63,44,23.2,33.5,1.0,0.7,107.8,105.4
"Jim Jackson","LAL","SF",78,220,13,35,13,0,92,31,11,5,2.1,17.8,-0.2,0.1,3,0,"21",6,1,4,4.8,17.4,-0.1,0.0,108.4,105.7
"Brian Cook","LAL","PF",81,234,2,25,81,46,1535,511,84,205,15.6,18.3,3.0,1.5,7,0,"78",46,11,15,18.3,29.6,0.1,0.0,108.4,105.7
"Devin Green","LAL","SG",79,210,0,23,27,0,135,28,2,13,4.7,14.3,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,105.7
"Kobe Bryant","LAL","SG",78,200,9,27,80,80,3277,2173,518,233,28.0,38.7,11.6,3.7,7,7,"314",145,35,25,19.9,28.9,0.5,0.1,108.4,105.7
"Aaron McKie","LAL","PG",77,209,11,33,14,0,121,12,2,7,6.1,5.6,0.0,0.1,1,0,"8",0,0,0,0.0,0.0,0.0,0.0,108.4,105.7
"Luke Walton","LAL","SF",80,235,2,25,69,6,1333,328,55,119,11.6,15.0,0.6,1.3,7,7,"235",83,11,16,12.7,18.6,0.0,0.1,108.4,105.7
"Stanislav Medvedenko","LAL","PF",82,250,5,26,2,0,6,2,0,1,11.0,15.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,105.7
"Chris Mihm","LAL","C",84,265,5,26,59,56,1541,459,0,214,15.3,18.7,2.2,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,105.7
"Smush Parker","LAL","PG",76,190,2,24,82,82,2773,779,328,213,13.4,16.5,2.8,3.0,7,7,"258",72,26,24,6.4,15.6,-0.3,0.1,108.4,105.7
"Kwame Brown","LAL","C",83,270,4,23,72,49,1978,388,1,196,11.7,13.6,1.7,1.9,7,7,"225",65,0,21,15.3,18.3,0.3,0.1,108.4,105.7
"Von Wafer","LAL","SG",77,210,0,20,16,0,73,38,17,12,-1.6,26.6,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,105.7
"Laron Profit","LAL","SG",77,204,3,28,25,1,279,84,18,25,11.8,19.4,0.0,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.4,105.7
"Ronny Turiaf","LAL","C",82,249,0,23,23,1,161,30,0,30,12.2,13.8,0.2,0.2,3,0,"25",5,0,5,18.8,17.6,0.1,0.0,108.4,105.7
"Lamar Odom","LAL","PF",82,220,6,26,80,80,3221,925,215,256,17.0,18.1,5.4,3.8,7,7,"314",99,30,23,17.4,20.6,0.4,0.1,108.4,105.7
"Andrew Bynum","LAL","C",84,285,0,18,46,0,338,82,0,56,7.4,15.0,-0.4,0.4,1,0,"2",1,0,0,-20.9,22.8,0.0,0.0,108.4,105.7
"Sasha Vujacic","LAL","PG",79,193,1,21,82,4,1449,312,172,150,8.4,12.1,0.8,1.2,7,0,"129",26,15,14,13.7,11.9,0.3,0.0,108.4,105.7
"Devean George","LAL","SF",80,220,6,28,71,5,1542,425,160,159,11.3,15.3,0.7,2.0,7,0,"121",34,21,13,10.8,13.6,0.1,0.0,108.4,105.7
"Jason Maxiell","DET","PF",79,260,0,22,26,0,159,54,0,14,8.0,24.9,-0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.8,103.1
"Ben Wallace","DET","C",81,240,9,31,82,82,2890,465,4,164,17.5,11.2,3.3,6.9,18,18,"642",71,1,41,12.4,8.7,0.2,1.4,110.8,103.1
"Amir Johnson","DET","SF",81,210,0,18,3,0,39,10,3,7,20.3,19.2,0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.8,103.1
"Carlos Arroyo","DET","PG",74,202,4,26,50,0,600,157,6,77,12.5,18.0,0.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.8,103.1
"Dale Davis","DET","C",83,230,14,36,28,2,178,24,1,23,9.9,9.2,0.1,0.3,8,0,"36",6,0,11,-11.0,14.5,-0.2,0.1,110.8,103.1
"Richard Hamilton","DET","SG",78,185,6,27,80,80,2825,1322,120,207,18.2,27.4,5.3,2.4,18,18,"690",310,40,59,15.0,28.1,0.5,0.8,110.8,103.1
"Kelvin Cato","DET","C",83,255,8,31,4,0,34,12,0,4,7.7,19.6,-0.1,0.1,4,0,"15",5,0,2,23.7,16.2,0.1,0.0,110.8,103.1
"Maurice Evans","DET","SG",77,220,2,27,80,1,1139,341,116,122,14.0,17.0,1.8,1.4,16,0,"101",30,11,10,22.6,18.8,0.5,0.1,110.8,103.1
"Antonio McDyess","DET","PF",81,220,9,31,82,0,1733,560,2,220,15.5,18.9,1.9,2.8,18,0,"370",102,1,54,17.9,17.7,0.6,0.7,110.8,103.1
"Tayshaun Prince","DET","SF",81,215,3,25,82,82,2898,999,183,96,14.8,19.6,4.0,3.0,18,18,"745",231,46,23,17.0,19.3,1.4,0.9,110.8,103.1
"Rasheed Wallace","DET","PF",82,225,10,31,80,80,2780,1067,434,232,17.6,21.1,4.0,4.9,18,18,"628",223,79,65,13.1,21.1,0.2,1.0,110.8,103.1
"Tony Delk","DET","PG",73,189,9,32,23,0,378,160,47,28,16.1,23.9,0.4,0.5,16,0,"138",47,15,14,11.4,19.5,0.0,0.2,110.8,103.1
"Alex Acker","DET","SG",77,185,0,23,5,0,35,16,5,4,-2.4,27.2,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.8,103.1
"Darko Milicic","DET","C",84,250,2,20,25,0,140,33,2,25,10.1,17.5,-0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",110.8,103.1
"Lindsey Hunter","DET","PG",74,170,12,35,30,1,353,100,43,44,10.5,16.4,0.0,0.5,18,0,"217",78,44,41,11.2,21.6,0.0,0.4,110.8,103.1
"Carlos Delfino","DET","SG",78,230,1,23,68,1,726,226,60,86,10.6,19.1,0.0,1.0,8,0,"32",6,2,4,-6.6,19.6,-0.2,0.0,110.8,103.1
"Chauncey Billups","DET","PG",75,202,8,29,81,81,2925,1012,425,160,23.4,22.9,12.7,2.8,18,18,"705",229,94,43,19.1,22.3,1.8,0.9,110.8,103.1
"Tony Delk","ATL","SG",73,189,9,32,1,0,7,1,0,0,16.1,12.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Royal Ivey","ATL","PG",75,200,1,24,73,66,978,264,10,147,8.4,14.0,0.6,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Anthony Grundy","ATL","SG",75,180,0,26,12,0,108,38,15,14,16.6,22.4,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Josh Smith","ATL","SF",81,225,1,20,80,73,2559,774,110,260,15.5,18.9,1.5,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Joe Johnson","ATL","SG",79,240,4,24,82,82,3340,1395,360,187,17.9,24.6,5.5,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Donta Smith","ATL","SG",79,215,1,22,23,0,127,27,4,20,12.7,13.0,0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Tyronn Lue","ATL","PG",72,175,7,28,51,10,1234,418,127,113,15.5,20.4,2.8,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Josh Childress","ATL","SF",80,210,1,22,74,10,2249,504,65,184,15.8,14.0,4.6,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Zaza Pachulia","ATL","C",83,240,2,21,78,78,2452,681,2,286,15.0,19.2,2.5,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Salim Stoudamire","ATL","SG",73,179,0,23,61,1,1236,492,216,118,12.5,22.9,1.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"John Thomas","ATL","C",81,265,4,30,11,0,66,7,0,10,3.1,8.8,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Al Harrington","ATL","PF",81,230,7,25,76,76,2782,1220,191,301,16.0,25.6,2.6,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Esteban Batista","ATL","PF",82,270,0,22,57,3,495,80,1,111,7.1,13.0,-0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"John Edwards","ATL","C",84,275,1,24,40,4,296,64,0,76,6.4,12.4,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Marvin Williams","ATL","PF",81,230,0,19,79,7,1952,531,53,227,12.2,16.9,2.1,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.4,111.6
"Mickael Pietrus","GSW","SF",78,215,2,23,52,18,1179,418,176,132,10.0,21.1,-0.3,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Andris Biedrins","GSW","C",83,240,1,19,68,2,1000,185,0,190,13.6,11.2,1.6,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Mike Dunleavy","GSW","SF",81,220,3,25,81,68,2578,816,260,199,12.5,18.1,1.9,2.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Chris Taft","GSW","C",82,260,0,20,17,0,144,38,0,25,15.6,13.2,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Troy Murphy","GSW","PF",83,245,4,25,74,74,2516,838,181,191,15.9,19.2,3.5,3.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Will Bynum","GSW","PG",72,185,0,23,15,0,162,52,9,10,8.7,20.1,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Baron Davis","GSW","PG",75,209,6,26,54,48,1971,861,324,165,18.3,25.9,2.4,2.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Jason Richardson","GSW","SG",78,220,4,25,75,75,2877,1438,477,206,19.2,27.6,4.5,2.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Zarko Cabarkapa","GSW","PF",83,235,2,24,61,0,505,174,20,87,9.9,21.7,-0.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Adonal Foyle","GSW","C",82,250,8,30,77,72,1824,300,0,215,10.3,10.0,0.3,2.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Aaron Miles","GSW","PG",73,175,0,22,19,0,118,18,0,13,6.0,11.6,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Derek Fisher","GSW","PG",73,200,9,31,82,36,2589,887,295,237,14.8,20.2,3.4,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Ike Diogu","GSW","PF",80,250,0,22,69,14,1031,334,0,164,15.8,21.0,1.7,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Calbert Cheaney","GSW","SF",79,209,12,34,42,0,448,108,8,38,6.0,12.8,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"Monta Ellis","GSW","SG",75,175,0,20,49,3,886,318,82,69,11.1,20.2,-0.3,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",104.8,106.2
"John Lucas","HOU","PG",71,165,0,23,13,0,107,36,9,6,7.7,19.2,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Richie Frahm","HOU","SG",77,210,2,28,8,0,117,35,22,8,10.4,16.8,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Rafer Alston","HOU","PG",74,171,6,29,63,63,2431,738,312,194,12.6,18.8,0.2,3.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Chuck Hayes","HOU","PF",78,240,0,22,40,0,535,105,1,76,18.0,12.2,1.2,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Rick Brunson","HOU","PG",76,190,8,33,23,0,215,46,12,21,6.1,15.6,-0.4,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Yao Ming","HOU","C",90,310,3,25,57,57,1949,900,1,195,25.6,29.9,5.0,3.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Maciej Lampe","HOU","C",83,275,2,20,4,0,12,7,0,0,-2.1,39.3,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"David Wesley","HOU","SG",72,190,12,35,71,59,2372,561,271,212,9.6,15.3,1.4,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Josh Davis","HOU","PF",80,235,2,25,1,0,0,0,0,1,0,0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Moochie Norris","HOU","PG",73,175,8,32,29,0,241,65,5,31,10.4,17.5,-0.2,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Derek Anderson","HOU","SG",77,194,8,31,20,8,582,173,67,49,12.5,19.8,0.3,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Juwan Howard","HOU","PF",81,240,11,32,80,80,2537,859,4,235,12.5,20.2,0.6,3.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Luther Head","HOU","SG",75,185,0,23,80,27,2310,630,313,169,11.2,16.6,0.5,2.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
"Keith Bogans","HOU","SF",77,215,2,25,33,22,1064,256,102,89,9.3,15.3,-0.1,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",101.6,103.3
