"Name","Team","Position","Height","Weight","Exp","Age","G","GS","MP","FGA","3PA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","PFGA","P3PA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Larry Hughes","CLE","SG",77,184,8,28,70,68,2596,953,222,164,12.1,21.7,0.1,3.8,18,18,"639",199,54,35,9.5,20.2,-0.6,1.0,105.5,101.3
"Shannon Brown","CLE","SG",76,205,0,21,23,5,202,74,25,24,7.5,21.1,-0.2,0.3,1,0,"0",0,0,0,0,0,0.0,0.0,105.5,101.3
"Eric Snow","CLE","PG",75,190,11,33,82,45,1929,324,4,185,8.6,11.4,0.2,2.6,19,0,"244",38,3,22,7.9,10.3,-0.1,0.4,105.5,101.3
"Drew Gooden","CLE","PF",82,230,4,25,80,80,2238,784,6,210,16.5,20.0,2.4,4.1,20,20,"605",201,2,62,15.7,19.5,0.7,1.0,105.5,101.3
"Ira Newble","CLE","SF",79,220,6,32,15,1,129,37,15,17,14.9,15.6,0.3,0.2,6,0,"10",2,2,3,-9.3,9.6,0.0,0.0,105.5,101.3
"Anderson Varejao","CLE","C",82,230,2,24,81,6,1932,401,9,269,14.4,13.7,2.6,4.0,20,0,"447",90,4,53,14.9,14.1,0.5,1.0,105.5,101.3
"LeBron James","CLE","SF",80,240,3,22,78,78,3190,1621,310,171,24.5,31.0,8.0,5.7,20,20,"893",399,75,40,23.9,29.7,2.1,1.6,105.5,101.3
"Steve Blake","MIL","PG",75,172,3,26,33,2,583,129,68,49,6.8,12.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Dan Gadzuric","MIL","C",83,240,4,28,54,8,840,228,1,141,11.9,17.0,0.1,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Ruben Patterson","MIL","SF",77,224,8,31,81,53,2508,867,19,232,18.5,22.2,4.1,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Andrew Bogut","MIL","C",84,245,1,22,66,66,2258,629,5,216,15.5,17.3,2.6,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Mo Williams","MIL","PG",73,185,3,24,68,68,2472,1049,228,201,16.3,24.4,2.2,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Michael Redd","MIL","SF",78,220,6,27,53,53,2036,1025,306,78,22.3,29.5,5.8,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Jared Reiner","MIL","C",83,255,1,24,27,2,244,43,0,45,4.8,11.4,-0.3,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Damir Markota","MIL","PF",82,225,0,21,30,0,170,52,16,22,5.0,19.1,-0.3,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Julius Hodge","MIL","SG",79,210,1,23,5,0,28,7,0,3,11.4,15.9,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Chris McCray","MIL","SG",77,192,0,22,5,0,12,3,0,1,-20.7,18.8,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Brian Skinner","MIL","PF",81,255,8,30,67,44,1523,253,0,195,8.9,10.8,0.1,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Earl Boykins","MIL","PG",65,135,8,30,35,19,1154,391,129,61,15.1,19.9,2.1,-0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Ersan Ilyasova","MIL","PF",81,235,0,19,66,14,973,363,148,147,12.1,21.0,0.5,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Lynn Greer","MIL","SG",74,175,0,27,41,0,432,141,52,32,14.0,18.1,0.7,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Charlie Villanueva","MIL","PF",83,240,1,22,39,17,984,383,86,108,15.8,21.8,1.2,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"David Noel","MIL","PF",78,230,0,22,68,0,792,177,53,77,9.0,13.4,0.1,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Charlie Bell","MIL","SG",75,200,2,27,82,64,2848,974,361,213,13.1,18.3,3.6,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,111.7
"Jason Maxiell","DET","C",79,260,1,23,67,8,943,262,0,110,14.4,18.9,0.3,1.5,14,0,"146",33,1,21,18.6,16.5,0.3,0.3,108.9,104.2
"Amir Johnson","DET","PF",81,210,1,19,8,0,124,33,3,19,20.6,18.5,0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.9,104.2
"Will Blalock","DET","PG",72,205,0,23,14,0,166,30,5,9,4.5,12.8,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.9,104.2
"Dale Davis","DET","C",83,230,15,37,46,6,464,74,0,59,13.2,10.3,0.5,0.8,8,0,"51",8,0,14,6.0,11.1,0.0,0.1,108.9,104.2
"Richard Hamilton","DET","SG",78,185,7,28,75,75,2763,1170,129,232,18.1,25.9,5.7,2.4,16,16,"638",252,20,60,16.4,24.3,1.3,0.6,108.9,104.2
"Ronald Dupree","DET","SF",79,209,3,26,19,0,94,31,0,12,7.4,19.2,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",108.9,104.2
"Antonio McDyess","DET","PF",81,220,10,32,82,3,1729,540,0,240,18.1,18.6,2.8,3.2,16,0,"354",106,2,55,11.9,18.3,-0.2,0.7,108.9,104.2
"Tayshaun Prince","DET","SF",81,215,4,26,82,82,3001,997,210,116,16.0,18.9,5.1,2.9,16,16,"665",200,44,30,13.8,18.4,0.7,0.8,108.9,104.2
"Nazr Mohammed","DET","C",82,221,8,29,51,33,773,222,0,133,16.5,18.5,0.9,1.5,2,0,"6",2,0,1,44.1,26.7,0.1,0.0,108.9,104.2
"Ronald Murray","DET","SG",76,190,4,27,69,18,1477,438,83,96,10.8,18.7,-0.1,1.4,12,0,"136",31,2,12,6.2,15.5,-0.1,0.1,108.9,104.2
"Rasheed Wallace","DET","C",82,225,11,32,75,72,2419,843,296,225,15.7,19.6,1.8,4.4,16,16,"573",197,72,64,17.3,19.6,0.9,1.2,108.9,104.2
"Chris Webber","DET","PF",81,245,13,33,43,42,1277,409,6,107,16.9,20.2,1.3,1.9,16,16,"404",126,1,51,16.8,20.6,0.4,0.7,108.9,104.2
"Lindsey Hunter","DET","PG",74,170,13,36,52,0,745,244,119,56,12.7,18.7,0.5,0.8,13,0,"133",31,18,22,2.4,15.7,-0.3,0.2,108.9,104.2
"Carlos Delfino","DET","SG",78,230,2,24,82,1,1372,376,138,97,12.8,16.5,1.0,1.9,16,0,"135",37,16,13,9.6,16.7,0.0,0.2,108.9,104.2
"Chauncey Billups","DET","PG",75,202,9,30,70,70,2533,815,316,161,21.3,21.5,8.7,2.7,16,16,"649",193,90,39,18.7,21.4,1.8,0.7,108.9,104.2
"Keith McLeod","GSW","PG",74,188,3,27,26,2,379,105,23,21,12.3,17.0,0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Renaldo Major","GSW","PF",79,200,0,24,1,0,27,10,0,4,-3.7,18.7,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Kelenna Azubuike","GSW","SG",77,220,0,23,41,9,669,220,79,49,13.4,18.7,0.7,0.5,6,0,"15",3,1,1,15.2,11.4,0.0,0.0,107.0,107.4
"Patrick O'Bryant","GSW","C",84,260,0,20,16,0,119,32,0,26,7.3,17.0,-0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Troy Murphy","GSW","PF",83,245,5,26,26,17,667,180,59,63,14.8,15.2,1.0,0.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Josh Powell","GSW","PF",81,225,1,24,30,0,289,78,0,43,12.0,17.0,0.1,0.3,4,0,"6",0,0,0,17.8,6.5,0.0,0.0,107.0,107.4
"Baron Davis","GSW","PG",75,209,7,27,63,62,2221,1030,280,181,21.0,26.5,4.1,2.3,11,11,"445",191,67,46,26.8,25.4,2.0,0.3,107.0,107.4
"Jason Richardson","GSW","SG",78,220,5,26,51,49,1675,734,301,129,15.5,22.3,1.7,1.3,11,11,"428",170,82,38,17.6,21.3,0.9,0.2,107.0,107.4
"Al Harrington","GSW","PF",81,230,8,26,42,42,1355,596,175,153,16.1,23.1,1.7,1.1,11,5,"262",98,38,40,12.8,20.5,0.3,0.1,107.0,107.4
"Anthony Roberson","GSW","PG",74,180,1,23,20,1,227,104,55,27,11.4,22.2,0.0,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Sarunas Jasikevicius","GSW","PG",76,195,1,30,26,2,309,101,44,22,11.3,20.1,0.0,0.2,4,0,"6",1,0,1,6.9,13.9,0.0,0.0,107.0,107.4
"Stephen Jackson","GSW","SF",80,218,6,28,38,37,1293,514,173,113,15.7,22.5,1.6,0.8,11,11,"454",161,72,39,15.0,23.4,0.5,0.2,107.0,107.4
"Adonal Foyle","GSW","C",82,250,9,31,48,6,475,85,0,61,13.7,10.7,0.4,0.6,3,0,"6",1,0,0,20.0,7.4,0.0,0.0,107.0,107.4
"Mickael Pietrus","GSW","SF",78,215,3,24,72,38,1937,586,240,220,13.0,17.2,2.0,1.5,11,0,"209",49,27,32,11.7,15.2,0.3,0.1,107.0,107.4
"Matt Barnes","GSW","PF",79,235,3,26,76,23,1813,628,290,188,14.7,18.5,1.9,1.8,11,3,"330",100,45,44,15.4,17.1,0.6,0.2,107.0,107.4
"Mike Dunleavy","GSW","PF",81,220,4,26,39,6,1051,370,104,83,14.6,19.7,1.0,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Ike Diogu","GSW","PF",80,250,1,23,17,0,222,83,0,35,18.4,23.1,0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Andris Biedrins","GSW","C",83,240,2,20,82,63,2382,581,0,304,16.2,13.8,3.5,3.3,11,8,"267",37,0,29,16.1,9.8,0.6,0.3,107.0,107.4
"Dajuan Wagner","GSW","SG",74,200,3,23,1,0,7,1,1,1,17.2,17.5,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,107.4
"Monta Ellis","GSW","SG",75,175,1,21,77,53,2638,1010,143,210,15.0,22.4,2.0,1.9,11,6,"238",82,9,23,8.6,21.2,-0.3,0.1,107.0,107.4
"Quentin Richardson","NYK","SF",78,223,6,26,49,47,1621,545,258,133,14.3,18.7,2.2,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Renaldo Balkman","NYK","SF",80,208,0,22,68,1,1064,275,27,146,16.1,15.5,1.1,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Nate Robinson","NYK","PG",69,180,1,22,64,5,1356,523,213,160,15.2,22.0,2.4,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Randolph Morris","NYK","C",82,266,0,21,5,0,44,6,0,4,1.5,11.0,-0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Channing Frye","NYK","PF",83,248,1,23,72,59,1896,689,18,216,10.5,20.0,-0.6,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Mardy Collins","NYK","SF",78,220,0,22,52,9,777,228,47,75,9.2,18.8,-0.6,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Jared Jeffries","NYK","SF",83,230,4,25,55,43,1307,206,20,150,8.6,10.3,0.1,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Kelvin Cato","NYK","C",83,255,9,32,18,0,95,22,0,10,12.3,15.9,-0.1,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Stephon Marbury","NYK","PG",74,180,10,29,74,74,2748,952,345,185,15.3,21.5,4.8,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Steve Francis","NYK","SG",75,195,7,29,44,30,1237,343,111,126,15.1,19.7,2.0,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Jerome James","NYK","C",84,300,6,31,41,11,273,79,0,73,5.1,18.3,-0.5,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Jamal Crawford","NYK","SG",77,200,6,26,59,36,2198,886,322,114,14.5,24.1,2.3,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Malik Rose","NYK","PF",79,250,10,32,65,2,810,186,8,120,7.7,15.3,-0.6,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Eddy Curry","NYK","C",84,295,5,24,81,81,2849,1016,1,265,17.0,25.5,3.1,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"David Lee","NYK","PF",81,249,1,23,58,12,1731,400,0,155,20.2,14.9,4.8,2.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,108.8
"Rudy Gay","MEM","SF",80,230,0,20,78,43,2103,760,143,192,12.4,21.3,-0.5,1.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Junior Harrington","MEM","PG",76,180,2,26,29,8,543,137,26,79,8.9,17.4,-0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Dahntay Jones","MEM","SG",78,210,3,26,78,25,1671,461,12,192,9.6,17.0,0.7,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Scott Padgett","MEM","PF",81,240,7,30,7,0,33,7,4,2,0.9,12.1,-0.1,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Mike Miller","MEM","SG",80,218,6,26,70,69,2740,1010,498,138,16.4,21.1,4.6,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Jake Tsakalidis","MEM","C",86,285,6,27,23,7,258,50,0,34,6.5,14.3,-0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Eddie Jones","MEM","SG",78,190,12,35,29,14,561,151,74,54,8.6,15.2,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Stromile Swift","MEM","C",81,225,6,27,54,18,1029,346,5,146,14.2,20.8,0.2,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Alexander Johnson","MEM","PF",81,240,0,23,59,19,753,169,0,137,13.2,16.1,0.7,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Pau Gasol","MEM","C",84,227,5,26,59,59,2133,858,11,137,24.1,25.3,5.4,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Will Conroy","MEM","SG",74,195,0,24,3,0,17,0,0,1,4.2,0.0,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Brian Cardinal","MEM","PF",80,245,6,29,28,1,313,85,44,42,17.7,17.3,0.7,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Tarence Kinsey","MEM","SG",78,185,0,22,48,12,967,304,46,57,13.0,18.4,0.6,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Hakim Warrick","MEM","PF",81,219,1,24,82,43,2152,712,8,232,15.9,21.9,3.2,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Chucky Atkins","MEM","PG",71,160,7,32,75,23,2064,715,306,136,17.4,21.4,5.1,-0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Damon Stoudamire","MEM","PG",70,171,11,33,62,51,1501,437,175,95,12.6,17.3,1.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Lawrence Roberts","MEM","PF",81,240,1,24,54,18,969,208,2,133,13.4,14.1,1.4,0.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Kyle Lowry","MEM","PG",72,175,0,20,10,0,175,38,8,20,18.3,16.1,0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.9,112.3
"Corliss Williamson","SAC","PF",79,245,11,33,68,1,1337,463,2,183,12.7,21.9,0.6,0.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Francisco Garcia","SAC","SF",79,195,1,25,79,5,1410,380,149,190,11.7,15.9,1.1,1.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Mike Bibby","SAC","PG",73,190,8,28,82,82,2784,1166,481,139,16.0,24.5,2.9,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Brad Miller","SAC","C",83,244,8,30,63,56,1783,494,33,155,13.5,16.8,1.0,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Ronnie Price","SAC","PG",74,190,1,23,58,1,563,172,65,64,10.5,18.3,-0.1,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Metta World Peace","SAC","SF",78,244,7,27,70,65,2641,1040,260,205,18.5,23.3,3.6,3.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Vitaly Potapenko","SAC","C",82,280,10,31,3,0,13,4,0,3,-22.1,20.7,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Maurice Taylor","SAC","PF",81,260,8,30,12,2,103,28,0,16,6.3,17.3,-0.2,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Justin Williams","SAC","C",82,225,0,22,26,1,333,88,1,51,17.3,17.6,0.6,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Shareef Abdur-Rahim","SAC","C",81,225,10,30,80,45,2015,654,20,243,13.1,19.5,1.1,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Quincy Douby","SAC","PG",75,175,0,22,42,0,359,126,50,21,9.0,18.5,-0.3,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Kevin Martin","SAC","SG",79,185,2,23,80,80,2818,1067,333,181,20.1,23.2,8.3,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Kenny Thomas","SAC","PF",79,261,7,29,62,53,1412,303,1,141,10.2,13.6,-0.1,1.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Jason Hart","SAC","PG",75,185,5,28,13,0,100,30,6,23,14.5,17.5,0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"John Salmons","SAC","SG",79,210,4,27,79,19,2135,517,112,177,12.7,15.3,2.0,1.6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",106.2,108.0
"Mark Madsen","MIN","C",81,240,6,31,56,0,473,43,0,100,4.5,7.5,0.0,0.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Eddie Griffin","MIN","PF",82,220,4,24,13,0,92,27,1,8,5.2,17.8,-0.3,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Mike James","MIN","PG",74,188,5,31,82,65,2069,703,215,171,13.3,20.5,1.8,1.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Craig Smith","MIN","PF",79,250,0,23,82,5,1537,463,6,223,15.7,18.7,2.1,1.7,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Kevin Garnett","MIN","PF",83,220,11,30,76,76,2995,1341,56,184,24.1,27.4,5.7,4.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Mark Blount","MIN","C",84,230,6,31,82,81,2544,839,31,239,12.7,19.8,0.6,2.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Justin Reed","MIN","PF",80,240,2,25,41,3,318,107,0,44,6.3,20.8,-0.4,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Troy Hudson","MIN","PG",73,170,9,30,34,6,554,195,80,23,10.8,20.9,-0.2,0.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Rashad McCants","MIN","SG",76,207,1,22,37,0,554,177,75,71,7.2,20.3,-0.7,0.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Marko Jaric","MIN","SG",79,198,4,28,70,13,1555,325,85,172,9.6,13.5,0.1,1.5,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Ricky Davis","MIN","SF",78,195,8,27,81,81,3021,1089,310,189,15.9,21.9,3.9,1.9,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Randy Foye","MIN","PG",76,210,0,23,82,12,1879,691,185,184,14.0,22.9,1.0,1.3,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Trenton Hassell","MIN","SG",77,200,5,27,76,68,2223,443,25,144,9.7,11.8,1.8,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Bracey Wright","MIN","SG",75,210,1,22,19,0,190,60,20,6,13.8,18.1,0.2,0.2,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",103.9,107.9
"Fred Jones","TOR","SG",76,210,4,27,39,9,870,249,101,80,9.9,18.0,0.0,0.8,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,106.0
"P.J. Tucker","TOR","SF",77,225,0,21,17,0,83,22,0,12,12.8,19.1,0.1,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,106.0
"Jose Calderon","TOR","PG",75,210,1,25,77,11,1614,505,75,136,19.1,19.5,4.0,1.5,6,1,"146",69,12,12,20.1,28.7,0.2,0.1,107.0,106.0
"Jorge Garbajosa","TOR","PF",81,245,0,29,67,60,1909,529,193,90,12.1,15.2,0.6,2.4,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,106.0
"Kris Humphries","TOR","PF",81,235,2,21,60,2,670,185,0,98,13.5,17.4,0.7,0.8,6,0,"69",9,0,11,4.7,10.9,-0.1,0.0,107.0,106.0
"Uros Slokar","TOR","C",82,238,0,23,20,0,72,26,2,11,13.9,26.2,0.0,0.1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,106.0
"Joey Graham","TOR","SF",79,225,1,24,79,21,1319,388,31,161,12.9,17.4,1.7,1.3,6,3,"109",21,1,12,1.8,12.9,-0.3,0.1,107.0,106.0
"Chris Bosh","TOR","C",83,235,3,22,69,69,2658,1094,35,163,22.6,26.7,6.1,3.5,6,6,"222",91,5,19,18.0,26.0,0.1,0.3,107.0,106.0
"Morris Peterson","TOR","SF",79,218,6,29,71,12,1515,517,295,126,13.2,19.1,1.3,1.6,6,2,"183",29,12,20,8.3,9.9,0.2,0.1,107.0,106.0
"T.J. Ford","TOR","PG",72,165,2,23,75,71,2243,902,69,186,18.2,26.1,2.0,2.3,6,5,"136",76,10,7,27.3,35.2,0.3,0.1,107.0,106.0
"Anthony Parker","TOR","SG",78,215,3,31,73,73,2437,687,261,135,14.5,15.7,4.4,2.1,6,6,"240",62,20,18,14.6,17.3,0.4,0.2,107.0,106.0
"Pape Sow","TOR","C",82,250,2,25,7,0,34,9,0,2,16.4,17.2,0.0,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",107.0,106.0
"Juan Dixon","TOR","SG",75,164,4,28,26,5,683,259,83,65,12.9,20.5,0.4,0.7,6,0,"63",21,8,6,3.5,23.8,-0.3,0.1,107.0,106.0
"Andrea Bargnani","TOR","PF",84,225,0,21,65,2,1629,625,268,180,12.8,22.6,0.2,1.7,6,3,"181",46,17,16,14.1,16.4,0.3,0.1,107.0,106.0
"Rasho Nesterovic","TOR","C",84,248,8,30,80,73,1676,421,1,193,13.9,13.8,1.9,2.2,5,4,"71",15,0,4,14.1,13.8,0.1,0.0,107.0,106.0
"Luke Jackson","TOR","SF",79,215,2,25,10,2,122,35,13,12,12.5,17.1,0.1,0.1,3,0,"11",0,0,3,35.6,16.0,0.1,0.0,107.0,106.0
"Darrick Martin","TOR","PG",71,170,11,35,31,0,220,94,37,22,11.6,24.3,0.0,0.1,2,0,"8",2,2,0,13.7,17.4,0.0,0.0,107.0,106.0
"Bernard Robinson","NJN","SF",78,210,2,26,10,0,37,8,0,4,16.2,12.8,0.1,0.1,1,0,"6",1,0,2,1.6,16.1,0.0,0.0,105.7,106.6
"Vince Carter","NJN","SG",78,215,8,30,82,82,3126,1598,437,266,21.8,30.8,7.4,3.1,12,12,"487",235,54,35,16.9,30.8,0.1,0.8,105.7,106.6
"Josh Boone","NJN","PF",82,237,0,22,61,0,669,171,0,94,14.6,17.4,0.9,0.8,12,0,"118",24,0,16,10.2,15.3,0.1,0.2,105.7,106.6
"Marcus Williams","NJN","PG",75,205,0,21,79,2,1315,526,163,96,11.5,25.0,-1.1,1.0,12,0,"78",36,13,4,4.0,31.0,-0.4,0.1,105.7,106.6
"Antoine Wright","NJN","SG",79,210,1,22,63,23,1137,251,59,120,8.1,13.4,0.0,1.1,12,0,"163",36,6,14,10.7,13.4,0.1,0.3,105.7,106.6
"Hassan Adams","NJN","SG",76,220,0,22,61,8,495,135,1,47,13.0,16.3,0.5,0.5,6,0,"9",2,0,3,0.5,10.7,0.0,0.0,105.7,106.6
"Jason Collins","NJN","PF",84,255,5,28,80,78,1844,151,2,273,3.0,7.1,-1.3,1.9,12,12,"329",21,0,45,1.8,6.1,-0.2,0.4,105.7,106.6
"Mile Ilic","NJN","C",85,230,0,22,5,0,6,3,0,1,-48.6,46.6,-0.2,0.0,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",105.7,106.6
"Mikki Moore","NJN","C",83,225,8,31,79,55,2082,506,1,261,14.8,16.2,3.5,2.3,12,12,"399",100,0,47,13.0,16.0,0.5,0.6,105.7,106.6
"Eddie House","NJN","SG",73,180,6,28,56,1,946,421,175,69,15.0,22.8,1.1,0.8,4,0,"18",8,6,2,-2.5,26.8,-0.1,0.0,105.7,106.6
"Jason Kidd","NJN","PG",76,205,12,33,80,80,2933,908,361,146,19.4,19.4,5.1,4.1,12,12,"484",148,81,31,22.0,19.9,1.0,1.1,105.7,106.6
"Bostjan Nachbar","NJN","SF",81,221,4,26,76,1,1532,495,265,183,14.5,19.3,2.5,1.6,12,0,"281",95,48,30,12.5,21.0,0.2,0.4,105.7,106.6
"Richard Jefferson","NJN","SF",79,222,5,26,55,53,1956,665,145,123,13.8,22.1,2.0,1.4,12,12,"489",168,40,24,16.7,22.1,0.9,0.7,105.7,106.6
"Clifford Robinson","NJN","C",82,225,17,40,50,1,955,218,66,98,5.9,12.9,-0.5,0.8,4,0,"20",6,2,1,-4.2,16.9,-0.1,0.0,105.7,106.6
