"Name","Position","Height","Weight","Exp","Age","G","GS","MP","3PA","FGA","PF","PER","USG%","OWS","DWS","PG","PGS","PMP","P3PA","PFGA","PPF","PPER","PUSG%","POWS","PDWS","TORtg","TDRtg"
"Matt Bullard","PF",82,215,3,26,65,0,"725",226,154,67,0,0,0,0,26,10,0,"55",19,10,6,0,0,0,0,"105.9","101.4"
"Chris Jent","SF",79,220,0,24,3,0,"78",26,11,13,0,0,0,0,24,11,0,"62",20,13,7,0,0,0,0,"105.9","101.4"
"Otis Thorpe","PF",81,225,9,31,82,82,"2909",801,2,253,0,0,0,0,31,23,23,"854",194,2,86,0,0,0,0,"105.9","101.4"
"Hakeem Olajuwon","C",84,255,9,31,80,80,"3277",1694,19,289,0,0,0,0,31,23,23,"989",514,4,82,0,0,0,0,"105.9","101.4"
"Rod Strickland","PG",75,175,5,27,82,58,"2889",1093,10,171,0,0,0,0,27,4,4,"154",72,1,13,0,0,0,0,"108.1","105.5"
"Kevin Thompson","C",83,260,0,22,14,0,"58",14,1,11,0,0,0,0,"108.1","105.5"
"Jerome Kersey","SF",79,215,9,31,78,6,"1276",469,8,213,0,0,0,0,31,3,0,"38",16,0,5,0,0,0,0,"108.1","105.5"
"Terry Porter","PG",75,195,8,30,77,34,"2074",836,282,132,0,0,0,0,30,4,0,"76",35,14,3,0,0,0,0,"108.1","105.5"
"Clifford Robinson","C",82,225,4,27,82,64,"2853",1404,53,263,0,0,0,0,27,4,4,"149",68,9,13,0,0,0,0,"108.1","105.5"
"Clyde Drexler","SG",79,210,10,31,68,68,"2334",1105,219,202,0,0,0,0,31,4,4,"157",73,13,7,0,0,0,0,"108.1","105.5"
"James Robinson","PG",74,180,0,23,58,3,"673",285,73,69,0,0,0,0,23,4,0,"28",10,2,2,0,0,0,0,"108.1","105.5"
"Mark Bryant","C",81,245,5,28,79,10,"1441",384,1,187,0,0,0,0,28,4,1,"64",17,2,7,0,0,0,0,"108.1","105.5"
"Chris Dudley","C",83,235,6,28,6,3,"86",25,0,18,0,0,0,0,28,4,2,"81",10,0,16,0,0,0,0,"108.1","105.5"
"Buck Williams","PF",80,215,12,33,81,81,"2636",524,1,239,0,0,0,0,33,4,4,"125",28,0,11,0,0,0,0,"108.1","105.5"
"Tracy Murray","SF",79,225,1,22,66,1,"820",355,109,76,0,0,0,0,22,2,0,"11",6,1,3,0,0,0,0,"108.1","105.5"
"Jaren Jackson","SG",76,190,3,26,29,0,"187",87,6,20,0,0,0,0,26,1,0,"1",0,0,0,0,0,0,0,"108.1","105.5"
"Reggie Smith","PF",82,240,1,23,43,9,"316",72,0,47,0,0,0,0,"108.1","105.5"
"Harvey Grant","SF",80,195,5,28,77,73,"2112",774,7,179,0,0,0,0,28,4,1,"76",33,0,2,0,0,0,0,"108.1","105.5"
"Bob Martin","C",84,250,0,24,53,1,"535",88,0,106,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Randy Woods","PG",70,185,1,23,40,0,"352",133,78,40,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Ron Harper","SG",78,185,7,30,75,75,"2856",1335,236,167,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Elmore Spencer","C",84,270,1,24,76,63,"1930",540,2,208,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Dominique Wilkins","SF",79,200,11,34,25,25,"948",592,97,39,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Henry James","PF",80,220,3,28,12,0,"75",42,18,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Gary Grant","PG",75,185,5,28,78,8,"1533",563,62,139,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Loy Vaught","PF",81,230,3,25,75,56,"2118",695,5,221,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Danny Manning","PF",82,230,5,27,42,41,"1595",829,14,167,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Mark Jackson","PG",73,180,6,28,79,79,"2711",732,127,115,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"John Williams","SF",80,235,6,27,34,6,"725",188,20,85,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Tom Tolbert","SF",79,235,5,28,49,6,"640",177,16,61,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Harold Ellis","SF",77,200,0,23,49,16,"923",292,4,97,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Bo Outlaw","SF",80,210,0,22,37,14,"871",167,2,94,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Stanley Roberts","C",84,285,2,23,14,14,"350",100,0,54,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Mark Aguirre","SF",78,232,12,34,39,0,"859",348,93,98,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Terry Dehere","PG",74,190,0,22,64,6,"759",342,57,69,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"102.9","108.6"
"Jerrod Mustaf","PF",82,238,3,24,33,2,"196",84,0,29,0,0,0,0,"111.7","106.8"
"Mark West","C",82,230,10,33,82,50,"1236",286,0,214,0,0,0,0,33,7,6,"69",15,0,19,0,0,0,0,"111.7","106.8"
"Oliver Miller","C",81,280,1,23,69,30,"1786",455,9,230,0,0,0,0,23,10,4,"146",27,0,22,0,0,0,0,"111.7","106.8"
"Cedric Ceballos","SF",78,190,3,24,53,43,"1602",795,9,124,0,0,0,0,24,10,8,"212",93,2,9,0,0,0,0,"111.7","106.8"
"Kevin Johnson","PG",73,180,6,27,67,67,"2449",980,27,127,0,0,0,0,27,10,10,"427",212,10,23,0,0,0,0,"111.7","106.8"
"Joe Kleine","C",83,255,8,32,74,4,"848",256,11,118,0,0,0,0,32,8,0,"81",28,0,15,0,0,0,0,"111.7","106.8"
"Duane Cooper","PG",73,185,1,24,23,2,"136",41,7,12,0,0,0,0,"111.7","106.8"
"Joe Courtney","PF",80,235,1,24,33,1,"168",78,0,23,0,0,0,0,"111.7","106.8"
"Skeeter Henry","SG",79,190,0,26,4,0,"15",5,2,1,0,0,0,0,26,3,0,"16",6,2,1,0,0,0,0,"111.7","106.8"
"Malcolm Mackey","C",81,248,0,23,22,0,"69",37,2,9,0,0,0,0,"111.7","106.8"
"Elliot Perry","PG",72,150,1,24,27,9,"432",113,3,36,0,0,0,0,24,4,0,"13",7,0,2,0,0,0,0,"111.7","106.8"
"Danny Ainge","SG",76,175,12,34,68,1,"1555",537,244,140,0,0,0,0,34,10,0,"230",59,40,26,0,0,0,0,"111.7","106.8"
"Negele Knight","PG",73,175,3,26,1,0,"8",4,0,1,0,0,0,0,"111.7","106.8"
"A.C. Green","PF",81,220,8,30,82,55,"2825",926,35,142,0,0,0,0,30,10,2,"350",83,17,22,0,0,0,0,"111.7","106.8"
"Dan Majerle","SG",78,215,5,28,80,76,"3207",1138,503,153,0,0,0,0,28,10,10,"410",127,59,23,0,0,0,0,"111.7","106.8"
"Charles Barkley","PF",78,252,9,30,65,65,"2298",1046,178,160,0,0,0,0,30,10,10,"425",216,40,26,0,0,0,0,"111.7","106.8"
"Frank Johnson","PG",73,185,9,35,70,5,"875",299,12,120,0,0,0,0,35,7,0,"46",12,2,6,0,0,0,0,"111.7","106.8"
"James Worthy","SF",81,225,11,32,80,2,"1597",838,111,80,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Nick Van Exel","PG",73,170,0,22,81,80,"2700",1049,364,154,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Tony Smith","SG",75,185,3,25,73,31,"1617",617,50,128,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Danny Schayes","C",83,235,12,34,13,0,"133",38,0,18,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Kurt Rambis","PF",80,213,12,35,50,1,"635",114,1,89,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Anthony Peeler","SG",76,208,1,24,30,30,"923",409,63,93,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Reggie Jordan","SG",76,195,0,26,23,0,"259",103,4,26,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Sedale Threatt","PG",74,175,10,32,81,20,"2278",852,33,186,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Sam Bowie","C",85,235,8,32,25,7,"556",172,4,65,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Doug Christie","SG",78,200,1,23,65,34,"1515",562,119,186,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Vlade Divac","C",85,243,4,25,79,73,"2685",895,47,288,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Elden Campbell","PF",83,215,3,25,76,74,"2253",808,2,241,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"James Edwards","C",84,225,16,38,45,2,"469",168,0,90,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Antonio Harvey","PF",83,225,0,23,27,6,"247",79,0,39,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"George Lynch","SF",80,218,0,23,71,46,"1762",573,5,177,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Trevor Wilson","PF",79,210,1,25,5,4,"126",39,0,17,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.8","109.3"
"Nick Anderson","SG",78,205,4,26,81,81,"2811",1054,314,148,0,0,0,0,26,3,3,"120",34,20,8,0,0,0,0,"110.8","106.7"
"Donald Royal","SF",80,210,3,27,74,0,"1357",347,2,121,0,0,0,0,27,3,0,"45",14,0,3,0,0,0,0,"110.8","106.7"
"Litterial Green","PG",73,185,1,23,29,0,"126",57,4,16,0,0,0,0,"110.8","106.7"
"Anthony Avent","PF",81,235,1,24,41,20,"676",170,0,87,0,0,0,0,24,2,0,"40",13,0,2,0,0,0,0,"110.8","106.7"
"Jeff Turner","PF",81,230,7,31,68,51,"1536",426,55,239,0,0,0,0,"110.8","106.7"
"Todd Lichti","SG",76,205,4,27,4,0,"20",9,0,3,0,0,0,0,"110.8","106.7"
"Anthony Cook","PF",81,205,2,26,2,0,"2",1,0,0,0,0,0,0,"110.8","106.7"
"Lorenzo Williams","PF",81,200,1,24,3,0,"19",6,1,3,0,0,0,0,"110.8","106.7"
"Keith Tower","C",83,250,0,23,11,0,"32",9,0,6,0,0,0,0,"110.8","106.7"
"Greg Kite","C",83,250,10,32,29,0,"309",35,0,61,0,0,0,0,"110.8","106.7"
"Shaquille O'Neal","C",85,325,1,21,81,81,"3224",1591,2,281,0,0,0,0,21,3,3,"126",45,0,13,0,0,0,0,"110.8","106.7"
"Larry Krystkowiak","PF",81,220,6,29,34,11,"682",148,1,74,0,0,0,0,29,3,3,"92",18,0,10,0,0,0,0,"110.8","106.7"
"Geert Hammink","C",84,262,0,24,1,0,"3",3,0,1,0,0,0,0,"110.8","106.7"
"Dennis Scott","SF",80,229,3,25,82,37,"2283",949,388,161,0,0,0,0,25,3,3,"99",41,22,7,0,0,0,0,"110.8","106.7"
"Scott Skiles","PG",73,180,7,29,82,46,"2303",644,165,171,0,0,0,0,29,2,0,"23",8,2,2,0,0,0,0,"110.8","106.7"
"Tree Rollins","C",85,235,16,38,45,1,"384",53,0,55,0,0,0,0,38,3,0,"29",5,0,9,0,0,0,0,"110.8","106.7"
"Anthony Bowie","SG",78,190,4,30,70,0,"948",289,18,81,0,0,0,0,30,2,0,"13",1,0,3,0,0,0,0,"110.8","106.7"
"Anfernee Hardaway","PG",79,195,0,22,82,82,"3015",1092,187,205,0,0,0,0,22,3,3,"133",50,11,10,0,0,0,0,"110.8","106.7"
"Rony Seikaly","C",83,230,5,28,72,60,"2410",803,2,279,0,0,0,0,28,5,3,"165",32,0,22,0,0,0,0,"109.5","106.7"
"Willie Burton","SF",80,210,3,25,53,1,"697",283,15,96,0,0,0,0,25,2,0,"11",4,2,3,0,0,0,0,"109.5","106.7"
"Keith Askins","SF",79,197,3,26,37,0,"319",88,21,57,0,0,0,0,26,1,0,"6",1,0,0,0,0,0,0,"109.5","106.7"
"Bimbo Coles","PG",73,180,3,25,76,4,"1726",519,99,132,0,0,0,0,25,5,0,"140",47,4,15,0,0,0,0,"109.5","106.7"
"Matt Geiger","C",84,243,1,24,72,0,"1199",352,5,201,0,0,0,0,24,2,0,"11",2,0,1,0,0,0,0,"109.5","106.7"
"Manute Bol","C",91,200,8,31,8,0,"61",12,3,4,0,0,0,0,"109.5","106.7"
"Steve Smith","SG",79,200,2,24,78,77,"2776",1076,262,217,0,0,0,0,24,5,5,"192",80,22,12,0,0,0,0,"109.5","106.7"
"Grant Long","PF",80,225,5,27,69,59,"2201",672,6,244,0,0,0,0,27,4,2,"110",36,0,16,0,0,0,0,"109.5","106.7"
"Alec Kessler","PF",83,230,3,27,15,0,"66",25,9,14,0,0,0,0,"109.5","106.7"
"Morlon Wiley","PG",76,185,5,27,4,0,"34",8,4,4,0,0,0,0,"109.5","106.7"
"John Salley","PF",83,230,7,29,76,45,"1910",436,3,260,0,0,0,0,29,5,5,"201",57,0,21,0,0,0,0,"109.5","106.7"
"Harold Miner","SG",77,210,1,22,63,31,"1358",532,6,132,0,0,0,0,22,4,0,"57",26,0,4,0,0,0,0,"109.5","106.7"
"Glen Rice","SF",79,215,4,26,81,81,"2999",1421,346,186,0,0,0,0,26,5,5,"195",68,23,14,0,0,0,0,"109.5","106.7"
"Gary Alexander","PF",79,240,0,24,4,0,"12",2,0,3,0,0,0,0,"109.5","106.7"
"Brian Shaw","SG",78,190,4,27,77,52,"2037",667,216,195,0,0,0,0,27,5,5,"112",41,13,8,0,0,0,0,"109.5","106.7"
"Gerald Paddio","SF",79,205,2,28,8,0,"74",32,1,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Larry Stewart","SF",80,220,2,25,3,0,"35",8,0,4,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Rex Chapman","SG",76,185,5,26,60,59,"2025",865,165,83,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Mitchell Butler","SG",77,210,0,23,75,19,"1321",418,5,131,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Kenny Walker","SF",80,210,5,29,73,4,"1397",274,3,156,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Kevin Duckworth","C",84,275,7,29,69,52,"1485",441,0,223,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Manute Bol","C",91,200,8,31,2,0,"6",0,0,1,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"LaBradford Smith","SG",75,200,2,24,7,0,"48",18,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Tito Horford","C",85,245,2,28,3,0,"28",2,0,3,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Michael Adams","PG",70,162,8,31,70,67,"2337",698,191,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Marty Conlon","C",82,224,2,26,14,1,"201",56,1,33,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Pervis Ellison","C",81,210,4,26,47,24,"1178",292,3,140,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Tom Gugliotta","PF",82,240,1,24,78,78,"2795",1159,148,174,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Don MacLean","SF",82,235,1,24,75,69,"2487",1030,21,169,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Ron Anderson","SF",79,215,9,35,10,0,"180",43,14,7,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Brent Price","PG",73,165,1,25,65,13,"1035",326,150,114,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Andrew Gaze","SG",79,205,0,28,7,0,"70",17,8,9,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Calbert Cheaney","SG",79,209,0,22,65,21,"1604",696,23,148,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Doug Overton","PG",75,190,1,24,61,1,"749",216,11,48,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Gheorghe Muresan","C",91,303,0,22,54,2,"650",235,0,120,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"104.5","112.2"
"Dana Barros","PG",71,163,4,26,81,70,"2519",878,354,96,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Michael Curry","SG",77,210,0,25,10,0,"43",14,2,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Isaac Austin","C",82,255,2,24,14,0,"201",66,1,29,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Shawn Bradley","C",90,235,0,21,49,45,"1385",491,3,170,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Jeff Malone","SG",76,205,10,32,27,23,"903",389,6,46,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Greg Graham","SG",76,174,0,23,70,6,"889",305,25,54,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Sean Green","SG",77,210,2,23,35,0,"332",182,41,21,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Manute Bol","C",91,200,8,31,4,0,"49",7,0,8,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Johnny Dawkins","PG",74,165,7,30,72,12,"1343",423,105,74,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Eric Leckner","C",83,265,4,27,71,36,"1163",286,2,190,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Moses Malone","C",82,215,19,38,55,0,"618",232,1,52,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Orlando Woolridge","SF",81,215,12,34,74,1,"1955",773,14,186,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Tim Perry","PF",81,200,5,28,80,68,"2336",625,200,154,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Bill Edwards","PF",80,215,0,22,3,0,"44",18,5,6,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Clarence Weatherspoon","SF",78,240,1,23,82,82,"3147",1246,17,152,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Jeff Hornacek","SG",75,190,7,30,53,53,"1994",715,166,115,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Warren Kidd","PF",81,235,0,23,68,14,"884",169,0,129,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"101.7","109.7"
"Rodney Rogers","SF",79,235,0,22,79,14,"1406",545,92,195,0,0,0,0,22,12,0,"190",49,19,25,0,0,0,0,"103.9","102.3"
"Adonis Jordan","PG",71,170,0,23,6,0,"79",23,10,6,0,0,0,0,"103.9","102.3"
"Robert Pack","PG",74,180,2,24,66,4,"1382",503,29,147,0,0,0,0,24,12,0,"332",118,20,41,0,0,0,0,"103.9","102.3"
"Kevin Brooks","SF",78,200,2,24,34,0,"190",99,23,19,0,0,0,0,24,2,0,"5",7,1,0,0,0,0,0,"103.9","102.3"
"Darnell Mee","SG",77,175,0,22,38,0,"285",88,24,34,0,0,0,0,22,3,0,"30",6,4,4,0,0,0,0,"103.9","102.3"
"Bryant Stith","SG",77,208,1,23,82,82,"2853",811,9,165,0,0,0,0,23,12,12,"413",102,1,23,0,0,0,0,"103.9","102.3"
"Tom Hammonds","PF",81,215,4,26,74,2,"877",230,0,91,0,0,0,0,26,8,0,"49",9,0,6,0,0,0,0,"103.9","102.3"
"Marcus Liberty","SF",80,205,3,25,3,0,"11",7,1,5,0,0,0,0,"103.9","102.3"
"Mark Randall","PF",80,235,2,26,28,0,"155",50,14,18,0,0,0,0,26,2,0,"6",1,0,1,0,0,0,0,"103.9","102.3"
"Reggie Williams","SF",79,190,6,29,82,68,"2654",1014,230,288,0,0,0,0,29,12,12,"405",149,50,53,0,0,0,0,"103.9","102.3"
"Jim Farmer","SG",76,190,4,29,4,0,"29",6,2,3,0,0,0,0,"103.9","102.3"
"Mahmoud Abdul-Rauf","PG",73,162,3,24,80,78,"2617",1279,133,150,0,0,0,0,24,12,12,"339",154,37,29,0,0,0,0,"103.9","102.3"
"LaPhonso Ellis","PF",80,240,1,23,79,79,"2699",963,23,304,0,0,0,0,23,12,12,"436",142,6,46,0,0,0,0,"103.9","102.3"
"Dikembe Mutombo","C",86,245,2,27,82,82,"2853",642,1,262,0,0,0,0,27,12,12,"511",108,0,42,0,0,0,0,"103.9","102.3"
"Roy Marble","SF",78,190,1,27,5,0,"32",12,0,1,0,0,0,0,"103.9","102.3"
"Bison Dele","C",81,235,2,24,80,1,"1507",464,3,221,0,0,0,0,24,12,0,"289",76,0,36,0,0,0,0,"103.9","102.3"
"Mark Macon","SG",76,185,2,24,7,0,"126",45,3,17,0,0,0,0,"103.9","102.3"
"Randy Breuer","C",87,230,10,33,26,3,"247",26,1,30,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Jim Les","PG",71,165,5,30,18,0,"169",34,18,16,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Duane Causwell","C",84,240,3,25,41,8,"674",137,0,109,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Pete Chilcutt","PF",82,230,2,25,46,24,"974",328,1,116,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Mitch Richmond","SG",77,215,5,28,78,78,"2897",1428,312,211,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Evers Burns","PF",80,260,0,22,23,0,"143",55,0,33,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Andre Spencer","SF",78,210,1,29,23,0,"286",100,0,37,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Randy Brown","PG",74,190,2,25,61,2,"1041",251,4,132,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Olden Polynice","C",83,220,6,29,31,29,"1052",256,1,81,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Mike Peplowski","C",82,270,0,23,55,19,"667",141,1,131,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"LaBradford Smith","SG",75,200,2,24,59,2,"829",288,60,88,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Walt Williams","SF",80,219,1,23,57,4,"1356",580,132,200,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Lionel Simmons","SF",79,210,3,25,75,74,"2702",996,17,189,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Spud Webb","PG",66,133,8,30,79,62,"2567",810,164,182,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Wayman Tisdale","PF",81,240,8,29,79,77,"2557",1102,0,290,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Bobby Hurley","PG",72,165,0,22,19,19,"499",146,16,28,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Trevor Wilson","PF",79,210,1,25,52,9,"1095",349,2,106,0,0,0,0,0,0,0,"0:00",0,0,0,0,0,0,0,"103.3","109.2"
"Todd Lichti","SG",76,205,4,27,5,0,"58",28,2,9,0,0,0,0,"108.3","106.5"
"Byron Houston","SF",77,250,1,24,71,2,"866",177,7,181,0,0,0,0,24,3,2,"46",8,0,9,0,0,0,0,"108.3","106.5"
"Tod Murphy","PF",81,220,4,30,2,0,"10",0,0,2,0,0,0,0,"108.3","106.5"
"Chris Mullin","SF",78,200,8,30,62,39,"2324",869,151,114,0,0,0,0,30,3,3,"135",51,12,4,0,0,0,0,"108.3","106.5"
"Victor Alexander","C",81,265,2,24,69,39,"1318",502,13,168,0,0,0,0,"108.3","106.5"
"Latrell Sprewell","SG",77,190,1,23,82,82,"3533",1417,391,158,0,0,0,0,23,3,3,"122",60,23,15,0,0,0,0,"108.3","106.5"
"Jud Buechler","SF",78,220,3,25,36,0,"218",84,29,24,0,0,0,0,"108.3","106.5"
"Chris Webber","C",81,245,0,20,76,76,"2438",1037,14,247,0,0,0,0,20,3,3,"109",40,2,11,0,0,0,0,"108.3","106.5"
"Dell Demps","PG",75,205,0,23,2,0,"11",6,0,1,0,0,0,0,"108.3","106.5"
"Keith Jennings","PG",67,160,1,25,76,2,"1097",342,151,62,0,0,0,0,25,3,0,"39",13,5,11,0,0,0,0,"108.3","106.5"
"Billy Owens","PF",80,220,2,24,79,72,"2738",971,15,269,0,0,0,0,24,3,3,"127",50,1,11,0,0,0,0,"108.3","106.5"
"Chris Gatling","C",82,220,2,26,82,23,"1296",461,1,223,0,0,0,0,26,3,1,"54",13,0,10,0,0,0,0,"108.3","106.5"
"Jeff Grayer","SG",77,200,5,28,67,4,"1096",363,12,103,0,0,0,0,28,3,0,"46",20,0,7,0,0,0,0,"108.3","106.5"
"Josh Grant","PF",81,223,0,26,53,0,"382",146,61,62,0,0,0,0,26,1,0,"1",0,0,0,0,0,0,0,"108.3","106.5"
"Avery Johnson","PG",70,175,5,28,82,70,"2332",724,12,160,0,0,0,0,28,3,0,"41",17,1,2,0,0,0,0,"108.3","106.5"
"Andre Spencer","SF",78,210,1,29,5,1,"63",18,0,6,0,0,0,0,"108.3","106.5"
"Chuck Nevitt","C",89,217,8,34,1,0,"1",0,0,1,0,0,0,0,"110.4","104.6"
"Chris Whitney","PG",72,168,0,22,40,4,"339",82,30,53,0,0,0,0,"110.4","104.6"
"Vinny Del Negro","SG",76,185,3,27,77,56,"1949",634,43,168,0,0,0,0,27,4,4,"93",27,4,6,0,0,0,0,"110.4","104.6"
"Lloyd Daniels","SG",79,205,1,26,65,5,"980",372,125,69,0,0,0,0,26,4,0,"66",20,8,4,0,0,0,0,"110.4","104.6"
"Jack Haley","PF",82,240,4,30,28,0,"94",48,0,18,0,0,0,0,30,3,0,"11",8,0,3,0,0,0,0,"110.4","104.6"
