"Date","Name","Team","Started","B2B","MP","FGA","ThreePA","PF","USG%","ORtg","DRtg","Home","Away","Winner","TORtg","TDRtg"
20001031,"Jamal Mashburn","Charlotte Hornets",0,0,"31:00",16,5,4,36.1,114.0,93.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Roshown McLeod","Atlanta Hawks",0,0,"27:00",10,5,3,18.7,65.0,123.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"P.J. Brown","Charlotte Hornets",0,0,"38:00",7,0,2,12.8,153.0,82.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Anthony Miller","Atlanta Hawks",0,0,"3:00",1,0,0,31.0,0.0,128.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"Jamaal Magloire","Charlotte Hornets",0,0,"4:00",1,0,2,23.4,224.0,93.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Chris Crawford","Atlanta Hawks",0,0,"21:00",8,0,4,23.8,74.0,126.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"Tim James","Charlotte Hornets",0,0,"4:00",0,0,0,0.0,0,104.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Jim Jackson","Atlanta Hawks",0,0,"36:00",20,1,4,27.0,66.0,116.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"Eddie Robinson","Charlotte Hornets",0,0,"20:00",5,0,1,21.8,126.0,94.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"DerMarr Johnson","Atlanta Hawks",0,0,"6:00",1,0,3,15.5,0.0,107.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"Otis Thorpe","Charlotte Hornets",0,0,"15:00",1,0,4,3.3,105.0,103.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Eldridge Recasner","Charlotte Hornets",0,0,"21:00",4,0,1,13.9,85.0,100.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Larry Robinson","Atlanta Hawks",0,0,"29:00",10,6,1,16.0,202.0,117.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"Alan Henderson","Atlanta Hawks",0,0,"36:00",11,0,4,24.5,119.0,115.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
20001031,"Hersey Hawkins","Charlotte Hornets",0,0,"6:00",0,0,0,0.0,0,97.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"David Wesley","Charlotte Hornets",0,0,"34:00",10,2,1,18.6,156.0,99.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",119.9,92.8
20001031,"Hanno Mottola","Atlanta Hawks",0,0,"31:00",10,0,4,19.1,96.0,125.0,"Atlanta Hawks","Charlotte Hornets","Charlotte Hornets",92.8,119.9
